ID	adj.P.Val	P.Value	t	B	logFC	NAME	GENE_SYMBOL
62596	0.78	0.477	0.7145228	-5.92422	0.05400199	A_33_P3287879	HIST1H3H
12973	0.78	0.478	0.7129092	-5.92533	0.0408436	A_33_P3402823	SPIN3
16975	0.78	0.479	0.7126992	-5.92547	0.04697361	A_33_P3273777	GJB7
39627	0.781	0.479	-0.7117505	-5.92613	-0.03587788	A_23_P125495	CDR1
15749	0.781	0.479	0.7114255	-5.92635	0.03641994	A_23_P127406	KDM4D
13338	0.782	0.481	-0.70895	-5.92804	-0.16161331	A_33_P3416814	MGAT1
20193	0.782	0.481	-0.7082269	-5.92854	-0.06480409	A_23_P120694	KCNE2
40161	0.782	0.482	-0.7068095	-5.9295	-0.04137402	A_23_P2083	ASCL3
12359	0.782	0.482	-0.706633	-5.92962	-0.07486506	A_23_P145024	ADRB2
43467	0.782	0.482	-0.7065254	-5.9297	-0.07974433	A_24_P270829	GP1BA
19030	0.783	0.483	-0.7061507	-5.92995	-0.04469805	A_33_P3251421	KRTAP21-1
5803	0.783	0.483	0.7059972	-5.93006	0.03934911	A_24_P14902	TAS2R42
41604	0.783	0.483	0.7059913	-5.93006	0.09451365	A_23_P118894	PRR15L
56243	0.783	0.483	-0.7057421	-5.93023	-0.06030313	A_23_P12896	FANCF
23799	0.783	0.484	-0.7040542	-5.93138	-0.06241482	A_33_P3561747	C16orf82
38673	0.783	0.484	-0.7033625	-5.93185	-0.13013034	A_23_P16110	OR7E24
44044	0.783	0.484	0.7032977	-5.93189	0.05733502	A_23_P68234	GPR75
19682	0.783	0.485	-0.7028664	-5.93218	-0.17547662	A_33_P3213747	ZNHIT2
59524	0.784	0.485	-0.7023292	-5.93255	-0.05945398	A_23_P122077	GCNT4
40292	0.784	0.485	-0.701588	-5.93305	-0.04775834	A_23_P154972	ZNF280A
34699	0.784	0.486	-0.7013945	-5.93318	-0.03636577	A_33_P3389713	OR5AR1
54382	0.784	0.486	0.7009055	-5.93351	0.06019028	A_33_P3414187	MRGPRX2
9516	0.784	0.486	0.700541	-5.93376	0.04193904	A_23_P150080	RPP38
8848	0.785	0.487	0.6993102	-5.93459	0.04286633	A_33_P3305617	SPTSSB
32942	0.785	0.487	-0.6988902	-5.93487	-0.13915507	A_23_P11697	HMGB4
60076	0.785	0.487	-0.6984684	-5.93516	-0.107864	A_32_P202859	H1FNT
48881	0.785	0.488	0.6981247	-5.93539	0.09947829	A_23_P157117	CREB5
10753	0.785	0.488	0.6976694	-5.93569	0.0372888	A_33_P3308874	PIGC
7286	0.786	0.489	-0.6966508	-5.93638	-0.05168408	A_33_P3286536	FUT4
42007	0.786	0.489	0.6964263	-5.93653	0.03687247	A_33_P3361442	C19orf73
59649	0.787	0.49	-0.6936408	-5.9384	-0.07206017	A_33_P3420611	OR4D2
57524	0.787	0.491	-0.6931144	-5.93875	-0.04250665	A_23_P122532	C6orf47
9766	0.787	0.491	-0.6931042	-5.93876	-0.03591726	A_23_P84047	PABPC5
37249	0.787	0.491	-0.6930383	-5.9388	-0.05155228	A_24_P192988	CCDC89
54348	0.787	0.491	-0.6925013	-5.93916	-0.10619809	A_23_P2705	LPAR6
49894	0.787	0.491	0.6923278	-5.93928	0.04347588	A_23_P118894	PRR15L
19420	0.787	0.492	-0.6918497	-5.9396	-0.03613959	A_33_P3258206	OR6N2
5014	0.787	0.492	0.6914726	-5.93985	0.05637194	A_33_P3417985	OR5B17
7657	0.787	0.492	-0.6909745	-5.94018	-0.05251319	A_24_P69095	ENC1
14512	0.788	0.492	-0.6903723	-5.94058	-0.04356933	A_23_P422018	SPRR4
25795	0.788	0.493	-0.6901617	-5.94072	-0.053758	A_33_P3304691	KRTAP5-1
10643	0.788	0.493	-0.6901518	-5.94073	-0.03518274	A_23_P75663	OR4D5
17584	0.788	0.493	-0.6899187	-5.94088	-0.04754395	A_23_P83923	ZNF672
1880	0.788	0.493	-0.6890292	-5.94147	-0.05579951	A_23_P336506	TAS2R9
17073	0.788	0.494	0.6885937	-5.94176	0.03949794	A_33_P3240244	C2CD4D
58870	0.789	0.494	-0.6873291	-5.9426	-0.09410468	A_24_P208704	CYP8B1
54705	0.789	0.495	0.6860955	-5.94342	0.04273315	A_33_P3332150	APOBEC4
55571	0.79	0.496	-0.6850663	-5.9441	-0.0433244	A_23_P112311	TRIM32
23124	0.79	0.497	-0.6836337	-5.94505	-0.04547249	A_23_P114307	P2RY4
23077	0.79	0.497	-0.6832201	-5.94532	-0.04008658	A_21_P0013852	ARMCX4
50069	0.79	0.497	-0.6830652	-5.94542	-0.05200655	A_32_P192823	PRPS1L1
12082	0.79	0.497	0.6826089	-5.94572	0.0447446	A_23_P346291	GPR173
27108	0.79	0.497	-0.6823223	-5.94591	-0.08227404	A_23_P136870	MAGEA6
60595	0.79	0.498	0.6822204	-5.94598	0.03219197	A_23_P110052	FOXL2
49961	0.791	0.498	-0.6818742	-5.94621	-0.06773596	A_23_P14083	AMIGO2
61186	0.791	0.498	0.6815442	-5.94642	0.0328657	A_23_P111188	ZBTB22
32160	0.791	0.498	-0.6814527	-5.94648	-0.04216549	A_23_P114164	UBQLN2
46454	0.791	0.498	0.6811431	-5.94669	0.04854106	A_23_P10518	TFDP3
37639	0.792	0.5	-0.6782968	-5.94855	-0.05287729	A_23_P354027	KCTD11
11650	0.792	0.5	-0.6782077	-5.94861	-0.05219217	A_33_P3594654	TMEM185B
53708	0.792	0.501	-0.6765983	-5.94966	-0.08165152	A_23_P14165	GPR18
16843	0.793	0.502	-0.6754466	-5.95041	-0.03636537	A_23_P78504	USP29
54296	0.794	0.503	-0.6735033	-5.95168	-0.05493139	A_23_P1863	OR5AK2
36638	0.794	0.503	-0.673333	-5.95179	-0.2254089	A_33_P3265504	EIF5AL1
4181	0.794	0.503	-0.6729413	-5.95204	-0.17888753	A_33_P3424507	OR51F1
22678	0.794	0.503	0.6728696	-5.95209	0.04134677	A_33_P3295710	OR4K15
29662	0.794	0.504	-0.6725297	-5.95231	-0.0669641	A_23_P11070	GPR174
9711	0.795	0.504	0.6716311	-5.95289	0.03989374	A_33_P3214520	ZNF883
54091	0.795	0.505	0.6707369	-5.95347	0.03775528	A_33_P3337272	NRARP
36838	0.795	0.505	-0.6705314	-5.95361	-0.04490077	A_24_P64233	ALDH1B1
59408	0.795	0.505	0.6699844	-5.95396	0.03383311	A_33_P3331761	OR4C13
57667	0.795	0.505	0.6697006	-5.95414	0.07886181	A_23_P11331	TCEAL8
23145	0.795	0.506	0.6686645	-5.95481	0.07698226	A_23_P11331	TCEAL8
9917	0.796	0.507	-0.6668768	-5.95597	-0.04580596	A_33_P3230364	OR52E2
36744	0.796	0.508	-0.6662263	-5.95638	-0.04572761	A_23_P12147	C1orf74
8055	0.797	0.508	-0.6654117	-5.95691	-0.04014171	A_23_P117873	CHRM5
40448	0.797	0.508	-0.6649213	-5.95722	-0.04424892	A_33_P3260430	SPRR2A
49617	0.797	0.509	-0.6645703	-5.95745	-0.06631662	A_23_P254831	MAGEB2
39889	0.797	0.509	0.6644845	-5.9575	0.04366129	A_32_P516067	C10orf111
4348	0.797	0.509	-0.6635079	-5.95813	-0.06577835	A_23_P404481	S1PR1
52519	0.798	0.51	0.6625064	-5.95877	0.06451311	A_33_P3366584	OR56A4
60772	0.798	0.512	0.6600418	-5.96034	0.03171782	A_23_P48530	INSM2
28271	0.799	0.512	-0.659457	-5.96072	-0.04432304	A_23_P136238	TMEM203
9098	0.799	0.512	-0.6591504	-5.96091	-0.04239066	A_33_P3253807	CEBPG
43239	0.799	0.512	-0.6587632	-5.96116	-0.04246693	A_23_P10870	DOLK
49249	0.8	0.514	-0.6557233	-5.96309	-0.12670794	A_23_P6943	GPR15
54797	0.8	0.515	-0.6553922	-5.9633	-0.05739718	A_32_P806841	ARL4A
24756	0.8	0.515	-0.6553745	-5.96331	-0.05505854	A_33_P3290065	LOC729159
33604	0.801	0.516	-0.6536158	-5.96442	-0.06058675	A_33_P3398862	RHOB
23494	0.801	0.516	-0.6535783	-5.96444	-0.04203563	A_23_P120103	KCNS3
32632	0.801	0.516	-0.6533967	-5.96456	-0.04412213	A_23_P83244	OR1L4
60212	0.801	0.516	-0.6533625	-5.96458	-0.07049678	A_33_P3344229	HIST1H4A
35243	0.801	0.516	0.6528638	-5.96489	0.04796548	A_23_P157268	CLDN12
53175	0.801	0.517	-0.6521457	-5.96534	-0.14175951	A_23_P94647	OR1L3
10432	0.801	0.517	-0.6517106	-5.96562	-0.12967438	A_23_P11697	HMGB4
38351	0.802	0.517	0.6512576	-5.9659	0.06297586	A_23_P168812	FAM200A
49106	0.802	0.518	-0.649361	-5.96709	-0.04122891	A_24_P162454	PABPC1L2B
27125	0.802	0.519	-0.6490817	-5.96727	-0.04282544	A_23_P116640	OR51B2
10639	0.803	0.52	0.6474599	-5.96828	0.03488891	A_23_P204947	GJB2
13309	0.803	0.52	-0.6469902	-5.96858	-0.05338272	A_33_P3366589	OR56B4
58149	0.803	0.52	0.6462695	-5.96903	0.04610518	A_21_P0011715	ZNF865
41981	0.803	0.52	0.6461907	-5.96908	0.04314773	A_33_P3332292	RNASE12
46860	0.805	0.524	0.6401797	-5.97281	0.05668856	A_33_P3213204	MAGEF1
4431	0.806	0.525	-0.6385673	-5.97381	-0.04141688	A_23_P214727	GPR63
6791	0.806	0.525	-0.6384848	-5.97386	-0.06344966	A_23_P11070	GPR174
39180	0.806	0.526	0.6377292	-5.97432	0.06531836	A_23_P500956	B3GNT2
21498	0.807	0.527	-0.636381	-5.97515	-0.03742217	A_23_P15832	OR1D5
60312	0.807	0.528	0.6343277	-5.97641	0.05293218	A_33_P3379680	OR2A5
25361	0.808	0.529	0.6329605	-5.97725	0.04020007	A_23_P12147	C1orf74
27856	0.808	0.529	-0.6323187	-5.97764	-0.13961304	A_33_P3278033	TUSC1
9834	0.808	0.53	-0.6314024	-5.9782	-0.0859858	A_33_P3325704	SPRR2E
10327	0.808	0.53	0.6308446	-5.97854	0.07788115	A_24_P167377	OR10P1
54672	0.808	0.53	-0.6308304	-5.97855	-0.03839561	A_23_P122532	C6orf47
33994	0.808	0.53	-0.6307365	-5.97861	-0.07743287	A_23_P110462	PCDHB1
38307	0.809	0.532	0.6290204	-5.97965	0.0470896	A_33_P3293798	KRTAP10-1
21390	0.809	0.532	-0.6289137	-5.97972	-0.04192345	A_24_P357535	OR7A10
2572	0.809	0.532	0.6277806	-5.9804	0.06403651	A_24_P9321	HIST1H3I
4844	0.809	0.533	0.6271818	-5.98077	0.05960304	A_33_P3405479	OR4C45
6934	0.81	0.533	-0.6265153	-5.98117	-0.06162527	A_33_P3274811	SPRR2F
49089	0.81	0.534	-0.6254629	-5.98181	-0.04909644	A_23_P105118	OR51G1
4107	0.81	0.534	-0.6253962	-5.98185	-0.04799942	A_23_P416191	TAS2R31
31846	0.81	0.535	-0.6238393	-5.98279	-0.07357884	A_23_P110462	PCDHB1
62174	0.81	0.535	0.6237929	-5.98281	0.0626679	A_24_P701776	ARHGEF35
26581	0.811	0.535	0.6232924	-5.98312	0.05069459	A_23_P434416	SOX1
49420	0.811	0.536	0.6222115	-5.98377	0.03540714	A_23_P51311	LELP1
28203	0.812	0.537	-0.6205958	-5.98474	-0.04751209	A_32_P91546	TDRG1
54808	0.812	0.538	0.6192849	-5.98552	0.03636371	A_23_P305245	C3orf80
14946	0.813	0.538	0.6185608	-5.98595	0.07155795	A_23_P11331	TCEAL8
22097	0.813	0.539	0.6183591	-5.98607	0.07627365	A_23_P11331	TCEAL8
61763	0.813	0.539	0.6182881	-5.98612	0.0385273	A_23_P141035	CHST4
56758	0.813	0.539	-0.6175319	-5.98657	-0.03761377	A_23_P10870	DOLK
57077	0.813	0.539	0.6173811	-5.98666	0.03652664	A_24_P46911	KCNS2
60259	0.813	0.539	0.6169556	-5.98691	0.04774486	A_23_P80662	SOX14
15959	0.813	0.54	0.616657	-5.98709	0.09650944	A_23_P329924	HCAR2
9158	0.813	0.54	-0.6165715	-5.98714	-0.0417084	A_23_P168339	MAS1
15103	0.813	0.54	-0.6159261	-5.98753	-0.0637007	A_23_P11070	GPR174
49230	0.813	0.54	0.6157084	-5.98765	0.05371229	A_24_P248741	ZNF501
27210	0.814	0.541	-0.6147632	-5.98822	-0.0382898	A_23_P62309	AGTR2
12025	0.814	0.541	0.6146481	-5.98829	0.05655163	A_33_P3410589	FAM43A
7398	0.814	0.541	-0.6143937	-5.98844	-0.03620099	A_33_P3303900	OR52B4
40892	0.814	0.541	-0.6142642	-5.98851	-0.05530727	A_23_P122077	GCNT4
16353	0.814	0.542	-0.6136454	-5.98888	-0.0324684	A_23_P416666	GJA10
39990	0.816	0.544	-0.6094235	-5.99138	-0.06518842	A_23_P145024	ADRB2
37261	0.816	0.546	-0.6075485	-5.99248	-0.07361529	A_23_P85903	TLR5
50558	0.816	0.546	-0.6072288	-5.99267	-0.12320121	A_23_P11697	HMGB4
8090	0.817	0.547	0.6059944	-5.99339	0.06144646	A_23_P108028	ZNF146
6793	0.817	0.548	-0.6046706	-5.99416	-0.04455301	A_23_P10518	TFDP3
6349	0.817	0.548	-0.6036691	-5.99475	-0.04431987	A_23_P105118	OR51G1
22208	0.818	0.548	-0.6032149	-5.99501	-0.03694218	A_33_P3313250	OR10X1
2230	0.818	0.549	0.6022911	-5.99555	0.0441765	A_23_P144512	GK2
58678	0.818	0.549	-0.6019502	-5.99575	-0.03560544	A_33_P3384332	OR13A1
42277	0.818	0.55	0.6016207	-5.99594	0.07318169	A_23_P11331	TCEAL8
10644	0.818	0.55	-0.6015766	-5.99597	-0.03338241	A_33_P3290874	OR4F15
56000	0.818	0.55	-0.6006539	-5.9965	-0.07133974	A_33_P3420605	OR4D1
732	0.818	0.55	0.6004522	-5.99662	0.05356051	A_33_P3260667	OR2T34
59510	0.818	0.55	-0.600424	-5.99664	-0.07268384	A_32_P220463	FBLL1
13788	0.819	0.553	-0.5970771	-5.99857	-0.06752717	A_33_P3260659	OR2T1
6843	0.819	0.553	0.5964776	-5.99892	0.05049928	A_23_P120170	TIGD1
1558	0.819	0.554	-0.5955849	-5.99943	-0.08862179	A_33_P3321642	GRHL2
44554	0.819	0.554	-0.5953901	-5.99955	-0.04551389	A_23_P148519	FAM156A
45572	0.82	0.555	0.5928258	-6.00102	0.04304468	A_24_P133488	CDCA4
14718	0.82	0.556	0.5924114	-6.00126	0.03879041	A_23_P106103	AKAP5
24537	0.821	0.556	-0.591849	-6.00158	-0.04745928	A_23_P352619	TIFA
50908	0.821	0.556	0.5912464	-6.00192	0.04792488	A_33_P3407985	TMEM99
2013	0.821	0.557	-0.5910322	-6.00204	-0.05107459	A_23_P107102	KIF2B
49191	0.821	0.557	0.5910198	-6.00205	0.02784363	A_23_P331063	PGK2
10638	0.821	0.557	-0.5907128	-6.00223	-0.03228978	A_33_P3396244	NPY2R
55410	0.821	0.557	-0.5904412	-6.00238	-0.08623486	A_21_P0010729	LOC388692
56366	0.821	0.557	0.5901535	-6.00255	0.04349777	A_23_P337867	TAS2R41
19616	0.822	0.558	-0.5887891	-6.00332	-0.05227036	A_23_P64630	RNF26
7952	0.822	0.558	0.5887617	-6.00334	0.03140468	A_33_P3322484	DDI1
21148	0.822	0.558	-0.5885389	-6.00347	-0.03207132	A_23_P419624	BLCAP
28759	0.822	0.558	0.5883002	-6.0036	0.06822617	A_24_P941051	CSTF2T
25697	0.823	0.56	-0.5861213	-6.00484	-0.06283	A_33_P3343250	GPR1
8493	0.824	0.561	-0.584984	-6.00548	-0.06079129	A_33_P3343812	OR1L6
54917	0.824	0.562	0.5832566	-6.00646	0.04507047	A_33_P3245606	BHLHA9
11925	0.824	0.562	0.5825703	-6.00684	0.03635346	A_24_P941625	ZNF70
43287	0.825	0.563	-0.5819806	-6.00718	-0.05574228	A_33_P3209025	ZNF623
58690	0.825	0.563	-0.5819129	-6.00722	-0.04358036	A_33_P3237050	OR4K14
56741	0.825	0.563	0.5817817	-6.00729	0.04113131	A_33_P3236568	LCE2D
62932	0.826	0.565	0.5778695	-6.00948	0.04130216	A_23_P107963	FUT1
16425	0.827	0.566	-0.576777	-6.01009	-0.0381611	A_33_P3346529	OR2W5
20286	0.827	0.566	0.5762868	-6.01037	0.03842828	A_23_P206454	CENPBD1
559	0.827	0.566	0.5762585	-6.01038	0.05240128	A_32_P72341	TRIM59
60052	0.827	0.567	0.5760202	-6.01051	0.06863794	A_33_P3295578	TCEAL8
24615	0.827	0.567	-0.5757612	-6.01066	-0.03547562	A_24_P150023	KCNA4
14899	0.827	0.567	-0.5757421	-6.01067	-0.04120205	A_32_P57854	OST4
16389	0.827	0.567	0.5749849	-6.01109	0.03661625	A_23_P64525	RAG2
27905	0.828	0.568	0.5739937	-6.01164	0.08919403	A_23_P120103	KCNS3
51348	0.828	0.569	0.5728407	-6.01228	0.04519842	A_33_P3415012	KCNA6
3369	0.828	0.569	0.5723085	-6.01257	0.06959778	A_23_P11331	TCEAL8
8100	0.829	0.57	0.5705476	-6.01355	0.045876	A_33_P3372874	DDX53
57209	0.829	0.571	-0.5701387	-6.01377	-0.0675187	A_33_P3280750	CLDN25
32783	0.829	0.571	-0.5700689	-6.01381	-0.07668866	A_23_P157513	MOS
15845	0.83	0.573	-0.5667348	-6.01564	-0.04732064	A_23_P137909	HIST3H3
60628	0.83	0.573	-0.5664255	-6.01581	-0.08430462	A_33_P3366456	HDGFL1
55039	0.83	0.573	0.5660509	-6.01602	0.03500124	A_23_P148389	GPR101
40085	0.83	0.574	-0.5656678	-6.01623	-0.07296338	A_23_P110462	PCDHB1
40036	0.831	0.575	0.5636459	-6.01733	0.03506617	A_33_P3222007	OR13C9
48847	0.831	0.576	0.5619815	-6.01824	0.03668053	A_23_P24457	LRRC4C
1595	0.832	0.577	-0.5606612	-6.01896	-0.05800429	A_23_P323685	HIST1H4H
22028	0.832	0.577	-0.5602227	-6.01919	-0.03408429	A_23_P92730	HSPB3
59915	0.832	0.578	0.5596153	-6.01952	0.04260649	A_23_P91512	CLDN14
39930	0.833	0.579	-0.5577571	-6.02053	-0.07605553	A_23_P136870	MAGEA6
22259	0.834	0.58	-0.5555907	-6.02169	-0.06079813	A_23_P111088	OR2B2
30009	0.834	0.581	-0.5548983	-6.02207	-0.03452943	A_23_P114164	UBQLN2
54193	0.834	0.581	-0.5545361	-6.02226	-0.02862619	A_23_P5258	OR10H4
22951	0.835	0.582	0.5534838	-6.02282	0.03380813	A_33_P3353662	C9orf66
29475	0.835	0.582	-0.5534373	-6.02285	-0.06416462	A_32_P131640	SLITRK4
38455	0.835	0.583	-0.552509	-6.02334	-0.04406092	A_23_P71774	IFNB1
13377	0.835	0.583	-0.5517642	-6.02374	-0.0321052	A_23_P396858	FZD8
39431	0.836	0.585	-0.5487675	-6.02534	-0.10675234	A_23_P107454	KRTAP3-1
3925	0.837	0.585	0.5481967	-6.02564	0.03030775	A_23_P207981	SOCS6
42793	0.837	0.586	-0.5472867	-6.02612	-0.0646195	A_33_P3378272	CLDN4
11784	0.837	0.586	-0.5471148	-6.02621	-0.0384129	A_23_P42397	PRSS35
61020	0.837	0.587	-0.545782	-6.02692	-0.0459343	A_33_P3329013	SSTR2
43773	0.837	0.587	-0.5453863	-6.02713	-0.07736225	A_23_P111088	OR2B2
58487	0.837	0.588	-0.5450906	-6.02728	-0.0387936	A_23_P10518	TFDP3
58347	0.838	0.588	0.5442995	-6.0277	0.04980544	A_33_P3349334	SOCS4
27068	0.838	0.589	-0.5436945	-6.02802	-0.09149539	A_33_P3303507	HSPA6
52108	0.838	0.589	0.5427969	-6.02849	0.03544717	A_23_P87104	OR5T2
27246	0.838	0.59	-0.5416249	-6.02911	-0.04276856	A_23_P103276	KTI12
28164	0.838	0.59	-0.5412265	-6.02931	-0.03729277	A_24_P219920	FEM1A
32126	0.839	0.592	-0.5386975	-6.03064	-0.0641271	A_33_P3380051	MYADML2
14276	0.839	0.592	0.5383495	-6.03082	0.05095456	A_23_P74449	HPDL
10736	0.839	0.592	0.5383294	-6.03083	0.05979801	A_23_P368259	EID2B
15520	0.84	0.593	-0.5368981	-6.03157	-0.03127209	A_33_P3265244	OR6V1
58050	0.841	0.595	-0.5345988	-6.03276	-0.04984078	A_33_P3289701	OR2T12
23656	0.841	0.595	0.5345147	-6.03281	0.02810724	A_24_P281439	OR2T5
34667	0.841	0.595	-0.5339232	-6.03311	-0.05656791	A_24_P76649	GPRIN3
18560	0.841	0.595	0.5335978	-6.03328	0.03396278	A_23_P399217	OR5P3
25299	0.841	0.596	-0.5326028	-6.03379	-0.05095889	A_32_P115130	MRPL41
51395	0.842	0.597	0.5315814	-6.03432	0.05466008	A_33_P3262276	OR10A7
50913	0.842	0.598	-0.5299919	-6.03514	-0.02942945	A_23_P117873	CHRM5
10266	0.842	0.598	-0.5298738	-6.0352	-0.0330263	A_23_P252928	MAGEA12
32714	0.842	0.598	-0.5292155	-6.03554	-0.04465553	A_24_P66312	KRTAP12-1
53840	0.843	0.599	0.5285155	-6.03589	0.0340071	A_33_P3373358	GJC1
52531	0.843	0.6	0.5269647	-6.03669	0.04088995	A_23_P65558	MGAT2
53130	0.843	0.6	0.5263086	-6.03702	0.02872271	A_24_P83272	MAGEB4
6274	0.844	0.601	0.5257335	-6.03731	0.03947427	A_23_P12336	PRMT6
20074	0.844	0.601	-0.5257191	-6.03732	-0.03542995	A_33_P3247431	SPRR2B
51715	0.844	0.602	-0.5245264	-6.03793	-0.04181126	A_23_P28023	OR7A17
5376	0.846	0.605	-0.519801	-6.04031	-0.06990175	A_33_P3383004	PSAPL1
35023	0.846	0.605	0.5195883	-6.04042	0.08238305	A_33_P3337485	CD248
11487	0.846	0.605	-0.5195441	-6.04044	-0.03680651	A_23_P108265	OR7C2
36297	0.846	0.605	-0.5194602	-6.04049	-0.03494194	A_23_P99080	TAS2R13
7697	0.846	0.605	-0.5191659	-6.04063	-0.02599252	A_24_P149689	PPP3R2
44416	0.847	0.606	0.5181485	-6.04114	0.03048701	A_33_P3318449	RNF222
12063	0.847	0.606	0.5179557	-6.04124	0.04728985	A_23_P35576	ZNF518A
55867	0.847	0.606	0.5177919	-6.04132	0.05083116	A_33_P3538688	HIST2H4A
3961	0.847	0.606	0.5177763	-6.04133	0.03944907	A_23_P376124	RNASE8
26351	0.847	0.607	0.517393	-6.04152	0.02706352	A_23_P145606	CHRM2
20672	0.847	0.607	-0.5166026	-6.04192	-0.11321324	A_23_P144627	PCDHB13
5010	0.847	0.607	-0.5163587	-6.04204	-0.03104598	A_23_P10870	DOLK
2363	0.847	0.608	-0.5159173	-6.04226	-0.05652476	A_33_P3355599	PCDHB7
52389	0.848	0.609	-0.5137817	-6.04333	-0.05711595	A_33_P3274245	ENDOV
51349	0.848	0.609	0.5133424	-6.04354	0.03129793	A_21_P0000001	OR2F2
36182	0.849	0.611	-0.5115971	-6.04441	-0.05500586	A_23_P134854	CLDN23
23658	0.849	0.611	-0.5105637	-6.04492	-0.02491059	A_33_P3385696	OR52D1
36920	0.849	0.612	-0.5099937	-6.0452	-0.04171898	A_23_P103276	KTI12
23895	0.85	0.612	0.5094885	-6.04545	0.03200579	A_23_P171270	H2AFB2
4521	0.85	0.613	0.5077615	-6.0463	0.05971889	A_33_P3336014	OR2T2
57196	0.85	0.613	-0.5077562	-6.0463	-0.03180096	A_33_P3423335	OR2AE1
19585	0.85	0.613	-0.507629	-6.04637	-0.031909	A_33_P3381092	OR10W1
51452	0.85	0.614	0.5073217	-6.04652	0.05668103	A_23_P115022	TMEM125
6059	0.851	0.615	0.5058352	-6.04725	0.04175181	A_23_P10870	DOLK
43632	0.851	0.615	0.5049471	-6.04768	0.04667913	A_33_P3342528	P2RY1
12869	0.851	0.616	-0.504027	-6.04813	-0.03042455	A_33_P3314937	BIRC8
47689	0.851	0.616	-0.5036945	-6.04829	-0.03814789	A_33_P3351092	KRTAP20-2
32123	0.852	0.616	-0.5034167	-6.04843	-0.02671035	A_33_P3252834	PHLDA3
35730	0.852	0.617	-0.5023084	-6.04897	-0.04647338	A_33_P3352887	LOC388692
17711	0.852	0.617	-0.5020024	-6.04912	-0.02589705	A_23_P409516	FAM122A
19788	0.852	0.617	-0.5019795	-6.04913	-0.03283881	A_33_P3295518	KRTAP26-1
9645	0.852	0.618	0.501685	-6.04927	0.03802903	A_23_P38649	MC2R
5820	0.852	0.618	0.5015781	-6.04932	0.03343965	A_33_P3271087	KRTAP5-9
22865	0.853	0.62	-0.4978412	-6.05113	-0.02843378	A_23_P370054	MAGEB18
51663	0.854	0.621	-0.4972724	-6.05141	-0.04472051	A_24_P3783	HIST1H2BM
2831	0.855	0.622	0.4955253	-6.05225	0.0253434	A_23_P11256	MAGEE2
12071	0.855	0.622	-0.4953173	-6.05235	-0.02718806	A_32_P320247	NEUROD4
23333	0.855	0.623	-0.4943308	-6.05282	-0.02512522	A_33_P3282075	SP6
5148	0.856	0.624	0.493213	-6.05335	0.03200239	A_23_P107102	KIF2B
14875	0.857	0.626	-0.4902411	-6.05477	-0.0278372	A_33_P3411165	MAGEA2B
15181	0.858	0.627	-0.4879195	-6.05587	-0.08307153	A_33_P3256257	KRTAP4-7
53586	0.858	0.628	-0.486278	-6.05664	-0.11208641	A_33_P3293785	KRTAP10-3
52741	0.858	0.629	0.4854892	-6.05701	0.0378041	A_33_P3414267	SSTR4
17318	0.858	0.629	0.4854616	-6.05703	0.02947511	A_23_P114164	UBQLN2
32388	0.859	0.63	-0.4844143	-6.05752	-0.08073225	A_23_P154849	OLIG1
15214	0.859	0.631	0.4819585	-6.05867	0.02929564	A_24_P945181	RBM15B
2895	0.86	0.632	0.4805404	-6.05933	0.06003909	A_23_P341325	RPL10L
39535	0.86	0.633	-0.4803904	-6.0594	-0.02545446	A_23_P101038	KRTAP9-3
16516	0.86	0.633	0.4800288	-6.05957	0.02892987	A_33_P3265301	GJD3
3948	0.86	0.633	0.4795402	-6.05979	0.02773311	A_23_P103349	OCLM
59375	0.861	0.634	-0.4787831	-6.06014	-0.04240312	A_24_P23411	ARMCX3
32755	0.861	0.635	-0.4774325	-6.06077	-0.03992498	A_23_P108265	OR7C2
19449	0.862	0.636	-0.476006	-6.06143	-0.04233313	A_33_P3386965	PIGM
50867	0.862	0.636	-0.4758149	-6.06152	-0.09307223	A_23_P217554	MAGEA8
60928	0.862	0.636	0.4757335	-6.06155	0.03673053	A_33_P3274955	TKTL2
55734	0.862	0.636	-0.4755166	-6.06165	-0.03425596	A_33_P3380452	OR5B12
4809	0.862	0.636	-0.4751738	-6.06181	-0.03577305	A_23_P369471	LCE3A
17468	0.862	0.637	0.4746281	-6.06206	0.03789021	A_33_P3365082	OR2G6
47892	0.862	0.637	-0.4742223	-6.06225	-0.05471833	A_23_P110462	PCDHB1
52414	0.863	0.639	0.4712147	-6.06363	0.03179639	A_33_P3286196	KRTAP2-2
18462	0.863	0.64	-0.4704611	-6.06397	-0.02695245	A_23_P109184	INSM1
36971	0.864	0.64	-0.4698587	-6.06424	-0.02630244	A_23_P10870	DOLK
42900	0.864	0.64	0.4693503	-6.06448	0.03001215	A_33_P3330418	OR7A5
30107	0.864	0.641	0.4688946	-6.06468	0.04768038	A_33_P3411427	ZNF837
13664	0.864	0.641	-0.4682042	-6.065	-0.03746674	A_23_P59988	SLC35G5
49561	0.864	0.642	0.4675163	-6.06531	0.0363828	A_33_P3303905	OR52E4
16667	0.865	0.642	0.4670026	-6.06554	0.02478279	A_23_P15450	TMEM100
21328	0.865	0.644	0.4647219	-6.06657	0.06642499	A_33_P3374947	KLF14
39866	0.865	0.644	-0.4645208	-6.06666	-0.05709282	A_23_P27584	MYADM
6999	0.866	0.645	0.4632644	-6.06723	0.02815538	A_23_P13195	OR8G1
