Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Charcot-Marie-Tooth disease type 1D ORPHA:101084	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	CCR1;SOCS3;GPR65;GPR183;C3AR1;FPR3;GPR84;CCR5;JUNB
Charcot-Marie-Tooth disease type 2T ORPHA:495274	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	CCDC71L;TAS2R40;CXCR1;PPP1R3B;CXCR2;FPR1;KCNJ15;CD248;CSNK1A1L
Charcot-Marie-Tooth disease type 4E ORPHA:99951	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	CCR1;SOCS3;GPR65;GPR183;C3AR1;FPR3;GPR84;CCR5;JUNB
Chondrodysplasia-disorder of sex development syndrome ORPHA:1422	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	FZD1;ARL4D;C8ORF48;CCDC89;TTC30B;FLRT3;TPBG;TTC30A;TRIM32
Chronic enteropathy associated with SLCO2A1 gene ORPHA:468641	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	GJA1;ISLR;GJA5;GJA4;APLNR;FAM84A;CLEC14A;SOD3;C3ORF36
Chronic mast cell leukemia ORPHA:566396	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	BEX4;ARMCX4;TCEAL7;P2RY1;APLNR;LRRC4;NAP1L3;NDN;GPRASP1
Chronic neutrophilic leukemia ORPHA:86829	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	CXCR1;CXCR2;RNASE6;FPR1;FFAR2;FPR2;RNASE2;MPEG1;GAPT
Combined immunodeficiency due to STK4 deficiency ORPHA:314689	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	GPR174;SPN;CNR2;CXORF21;GPR65;RHOH;CCR4;GPR18;C16ORF54
Congenital brain dysgenesis due to glutamine synthetase deficiency ORPHA:71278	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	BEX4;MAFB;UBXN10;RNASE6;LRRC4;FPR3;TLR5;RNASE1;TLR2
Congenital dyserythropoietic anemia type IV ORPHA:293825	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	GP9;FRAT1;FRAT2;LINC00694;CXCR1;OR2W3;CXCR2;RNASE3;RNASE2
Congenital membranous nephropathy due to fetomaternal anti-neutral endopeptidase alloimmunization ORPHA:69063	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	CCDC71L;TAS2R40;CXCR1;PPP1R3B;CXCR2;FPR1;KCNJ15;CD248;CSNK1A1L
Congenital primary aphakia ORPHA:83461	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	FOXE3;FOXD2;FZD2;FOXD1;H2AFX;SP6;SOX12;ADRA2C;CTXN1
Congenital tufting enteropathy ORPHA:92050	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	CLDN4;CLDN3;TMEM125;SOWAHB;PRR15L;PRR15;SFN;GRHL2;FUT3
Congenitally uncorrected transposition of the great arteries with cardiac malformation ORPHA:216729	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	MAGEL2;AMER3;TCEAL5;LRRTM1;TCEAL2;GPR148;KCNA5;INSM1;CDK5R2
Congenitally uncorrected transposition of the great arteries with coarctation ORPHA:99042	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	MAGEL2;AMER3;TCEAL5;LRRTM1;TCEAL2;GPR148;KCNA5;INSM1;CDK5R2
Cranio-cervical dystonia with laryngeal and upper-limb involvement ORPHA:420485	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	TCEAL6;SLITRK1;KCNS2;KCNA1;KCNA4;PRR18;PCDHB4;LRRC4C;CDR1
Craniosynostosis-microretrognathia-severe intellectual disability syndrome ORPHA:565858	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	PURA;RAB6C;TCEAL6;CHRM1;TSPYL1;NEUROD6;KCNS2;SLITRK4;PABPC1L2B
Cutaneous mastocytoma ORPHA:79455	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	BEX4;ARMCX4;TCEAL7;P2RY1;APLNR;LRRC4;NAP1L3;NDN;GPRASP1
DK1-CDG ORPHA:91131	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	ZBTB9;TMEM177;POP7;FKBPL;PARS2;RNF26;DOLK;HPS6;UFSP1
DPM3-CDG ORPHA:263494	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	MRPL41;SF3B5;DPM3;ZNHIT2;POP7;C6ORF226;COX14;EMC6;RPP25L
Distal arthrogryposis type 5D ORPHA:329457	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	SOX3;ZCCHC12;CCDC177;MAGEL2;TMEM200C;DIO3;INSM1;FBLL1;RPRM
EEM syndrome ORPHA:1897	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	CLDN4;FGFBP1;TMEM125;GJB4;GJB3;GJB5;TACSTD2;SFN;GRHL2
Eiken syndrome ORPHA:79106	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	SMIM10L2B;TMEM100;TCEAL7;GJA1;ISLR;TRIL;APLNR;FIBIN;SOD3
Episodic ataxia type 1 ORPHA:37612	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	TCEAL6;TCEAL5;NEUROD6;MAGEE2;SLITRK1;KCNA1;TCEAL2;KCNA4;LRRC4C
Familial cylindromatosis ORPHA:211	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	GPR174;TLR1;SAMD9L;GPR65;GPR183;GPR171;KCNA3;GIMAP7;GPR18
Familial expansile osteolysis ORPHA:85195	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	CLDN4;GJB2;CLDN3;ARL14;PRR15L;GPR160;CLDN23;GCNT3;FUT3
Familial gestational hyperthyroidism ORPHA:99819	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	P2RY12;CYSLTR2;TAS2R30;TAS2R13;KCNA3;GPR52;OR13D1;GPR18;POU5F2
Familial hyperthyroidism due to mutations in TSH receptor ORPHA:424	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	P2RY12;CYSLTR2;TAS2R30;TAS2R13;KCNA3;GPR52;OR13D1;GPR18;POU5F2
Familial multiple trichoepithelioma ORPHA:867	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	GPR174;TLR1;SAMD9L;GPR65;GPR183;GPR171;KCNA3;GIMAP7;GPR18
Farber disease ORPHA:333	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	CCR1;GPR34;PTAFR;RNASE6;FPR1;FPR3;TLR5;MPEG1;TLR2
Female restricted epilepsy with intellectual disability ORPHA:101039	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	TCEAL7;MAGEL2;TRIL;TMEM200C;PCDHB15;PCDHB4;PCDHB3;PCDHB10;CDR1
Foveal hypoplasia-optic nerve decussation defect-anterior segment dysgenesis syndrome ORPHA:397618	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	KCNJ4;CHRM1;LRRC10B;GPR148;PRR18;GPR62;FBLL1;SSTR4;CDK5R2
Genetic transient congenital hypothyroidism ORPHA:226316	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	SPRR3;CLDN4;GJB4;PRR15L;GCNT3;FUT2;SPRR2A;SPRR1B;FUT3
Graham Little-Piccardi-Lassueur syndrome ORPHA:505	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	CCR1;TLR1;IGKC;CXORF21;GPR65;GPR183;RNASE6;CCR5;MPEG1
Hemorrhagic disease due to alpha-1-antitrypsin Pittsburgh mutation ORPHA:178396	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	HCAR2;CCR1;HCAR3;PTAFR;RNASE6;FPR1;FPR2;MPEG1;TLR2
Hereditary continuous muscle fiber activity ORPHA:972	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	TCEAL6;TCEAL5;NEUROD6;MAGEE2;SLITRK1;KCNA1;TCEAL2;KCNA4;LRRC4C
Hereditary neutrophilia ORPHA:279943	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	CXCR1;CXCR2;RNASE6;FPR1;FFAR2;FPR2;RNASE2;MPEG1;GAPT
Hypothyroidism due to TSH receptor mutations ORPHA:90673	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	P2RY12;CYSLTR2;TAS2R30;TAS2R13;KCNA3;GPR52;OR13D1;GPR18;POU5F2
Hypotrichosis with juvenile macular degeneration ORPHA:1573	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	CLDN4;FGFBP1;TMEM125;GJB4;GJB3;GJB5;TACSTD2;SFN;GRHL2
IVIC syndrome ORPHA:2307	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	CLDN6;SOX3;PCDHB2;SKIDA1;ZFP42;SOX11;NANOGP8;VRTN;RPRM
Immunodeficiency due to CD25 deficiency ORPHA:169100	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	GPR174;CXORF21;GPR65;GPR183;GPR171;RHOH;TNFAIP8L2;CCR5;CCR4
Infantile dystonia-parkinsonism ORPHA:238455	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	CLDN6;SOX3;NEUROD4;OLIG3;NANOGP8;MAFA;ADRA2B;NEUROG1;RPRM
Infantile hypertrophic cardiomyopathy due to MRPL44 deficiency ORPHA:352563	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	DDX28;RNF113A;TRMT10C;TAF9;FASTKD5;KTI12;GEMIN7;RPP25L;TMEM60
Intellectual disability-severe speech delay-mild dysmorphism syndrome ORPHA:391372	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	CYSLTR1;GPR183;GPR171;GIMAP7;GPR82;CCR4;PPIAL4G;GDPGP1;GPR18
Isolated autosomal dominant hypomagnesemia, Glaudemans type ORPHA:199326	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	TCEAL6;TCEAL5;NEUROD6;MAGEE2;SLITRK1;KCNA1;TCEAL2;KCNA4;LRRC4C
Isolated bone marrow mastocytosis ORPHA:158778	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	BEX4;ARMCX4;TCEAL7;P2RY1;APLNR;LRRC4;NAP1L3;NDN;GPRASP1
Keppen-Lubinsky syndrome ORPHA:435628	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	NPAP1;ZNF891;MAS1;AMER3;OR11A1;SSTR2;PPIAL4G;TIGD1;POU5F2
Lethal congenital contracture syndrome type 2 ORPHA:137776	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	TMEM184A;CLDN4;CLDN3;TMEM125;GJB1;SOWAHB;PRR15L;GRHL2;FUT3
Low isolated anorectal malformation ORPHA:171215	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	CLDN4;CLDN3;TMEM125;GJB1;SOWAHB;PRR15L;FAM84A;GRHL2;FUT3
Lysinuric protein intolerance ORPHA:470	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	CCR1;TLR1;PTAFR;RNASE6;FPR1;FPR2;MPEG1;GAPT;TLR2
MME-related autosomal dominant Charcot Marie Tooth disease type 2 ORPHA:497757	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	CCDC71L;TAS2R40;CXCR1;PPP1R3B;CXCR2;FPR1;KCNJ15;CD248;CSNK1A1L
MUC1-related autosomal dominant tubulointerstitial kidney disease ORPHA:88949	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	CLDN4;CLDN3;TMEM125;PRR15L;GJB3;TACSTD2;PRR15;SFN;FUT3
Mendelian susceptibility to mycobacterial diseases due to complete ISG15 deficiency ORPHA:319563	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	LSM10;DPM3;SOCS1;C6ORF226;SERTAD1;SCO2;TREX1;RHOG;COMMD5
Metaphyseal chondrodysplasia, Jansen type ORPHA:33067	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	SMIM10L2B;TMEM100;TCEAL7;GJA1;ISLR;TRIL;APLNR;FIBIN;SOD3
Microcephaly-intellectual disability-sensorineural hearing loss-epilepsy-abnormal muscle tone syndrome ORPHA:457351	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	HIST1H2BN;TAS2R30;HIST1H4B;HIST2H2AB;TOR1AIP2;HIST1H1E;HIST1H3B;HIST1H4C;HIST2H2AC
Multiple mitochondrial dysfunctions syndrome type 3 ORPHA:363424	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	ZNF891;EXOSC6;PGBD4;FEM1A;CHST12;PCDHB1;C12ORF60;OR7D2;GDPGP1
NON RARE IN EUROPE: Berger disease ORPHA:34145	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	CH25H;MAFB;GJA4;TMEM119;C2CD4B;FPR3;CLEC14A;CD248;RNASE1
Neuropathy with hearing impairment ORPHA:139512	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	FOXQ1;CLDN4;FGFBP1;GJB4;GJB3;GJB5;TACSTD2;SFN;SPRR1B
Nodular urticaria pigmentosa ORPHA:158772	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	BEX4;ARMCX4;TCEAL7;P2RY1;APLNR;LRRC4;NAP1L3;NDN;GPRASP1
Null syndrome ORPHA:280234	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	TCEAL7;TCEAL6;TCEAL5;KCNJ10;SLITRK1;TRIL;LRRTM1;TCEAL2;LRRC3B
Occult macular dystrophy ORPHA:247834	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	NPAP1;PGBD4;PCDHB1;CHRM5;C12ORF60;OR7D2;PPIAL4G;TIGD1;POU5F2
Oculoauricular syndrome, Schorderet type ORPHA:157962	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	ZCCHC12;CCDC177;RPRML;INSM2;INSM1;FBLL1;ADRA2C;POU3F2;RPRM
Okihiro syndrome due to 20q13 microdeletion ORPHA:261638	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	CLDN6;SOX3;PCDHB2;SKIDA1;ZFP42;SOX11;NANOGP8;VRTN;RPRM
Okihiro syndrome due to a point mutation ORPHA:261647	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	CLDN6;SOX3;PCDHB2;SKIDA1;ZFP42;SOX11;NANOGP8;VRTN;RPRM
Osteopetrosis-hypogammaglobulinemia syndrome ORPHA:178389	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	CLDN4;GJB2;CLDN3;ARL14;PRR15L;GPR160;CLDN23;GCNT3;FUT3
Ovarian hyperstimulation syndrome ORPHA:64739	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	OR1S2;MAGEL2;FLRT2;HTR1E;LRRTM1;OR2M5;MAGEB3;USP17L2;USP17L11
PPARG-related familial partial lipodystrophy ORPHA:79083	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	FOXQ1;ITPRIPL2;HRH1;GJB2;ARL14;SOWAHC;CLDN23;HRCT1;PHLDA2
Pancytopenia due to IKZF1 mutations ORPHA:317473	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	GPR174;SPN;CXORF21;GPR65;GPR183;RNASE6;RHOH;TNFAIP8L2;C16ORF54
Pelizaeus-Merzbacher disease in female carriers ORPHA:280229	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	TCEAL7;TCEAL6;TCEAL5;KCNJ10;SLITRK1;TRIL;LRRTM1;TCEAL2;LRRC3B
Pelizaeus-Merzbacher disease, classic form ORPHA:280219	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	TCEAL7;TCEAL6;TCEAL5;KCNJ10;SLITRK1;TRIL;LRRTM1;TCEAL2;LRRC3B
Pelizaeus-Merzbacher disease, connatal form ORPHA:280210	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	TCEAL7;TCEAL6;TCEAL5;KCNJ10;SLITRK1;TRIL;LRRTM1;TCEAL2;LRRC3B
Pelizaeus-Merzbacher disease, transitional form ORPHA:280224	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	TCEAL7;TCEAL6;TCEAL5;KCNJ10;SLITRK1;TRIL;LRRTM1;TCEAL2;LRRC3B
Peripheral neuropathy-myopathy-hoarseness-hearing loss syndrome ORPHA:397744	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	CLDN4;CLDN3;TMEM125;GJB1;SOWAHB;PRR15L;FAM84A;GRHL2;FUT3
Plaque-form urticaria pigmentosa ORPHA:158769	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	BEX4;ARMCX4;TCEAL7;P2RY1;APLNR;LRRC4;NAP1L3;NDN;GPRASP1
Primary failure of tooth eruption ORPHA:412206	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	SMIM10L2B;TMEM100;TCEAL7;GJA1;ISLR;TRIL;APLNR;FIBIN;SOD3
Pseudoxanthomatous diffuse cutaneous mastocytosis ORPHA:280794	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	BEX4;ARMCX4;TCEAL7;P2RY1;APLNR;LRRC4;NAP1L3;NDN;GPRASP1
RNF13-related severe early-onset epileptic encephalopathy ORPHA:544503	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	CCR1;TLR1;GPR34;PTAFR;RNASE6;FPR1;FPR2;MPEG1;TLR2
Renin-angiotensin-aldosterone system-blocker-induced angioedema ORPHA:100057	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	IGKC;RNASE6;IGLC3;OXER1;CD248;IGLC2;CCR5;GIMAP7;MPEG1
Retinal macular dystrophy type 2 ORPHA:319640	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	SOX2;CLDN3;TMEM125;TMEM200C;FAM84A;KLHDC7A;LRRN1;CCDC160;FUT3
Right sided atrial isomerism ORPHA:97548	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	KCNJ4;KCNF1;VGF;FLRT1;FAM43B;FBLL1;POU3F2;CTXN1;CDK5R2
Schnyder corneal dystrophy ORPHA:98967	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	DDX28;NXT1;MARS2;NUP62;ZNF526;KTI12;GEMIN7;PIGW;RPP38
Smoldering systemic mastocytosis ORPHA:158775	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	BEX4;ARMCX4;TCEAL7;P2RY1;APLNR;LRRC4;NAP1L3;NDN;GPRASP1
Spastic paraplegia type 2 ORPHA:99015	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	TCEAL7;TCEAL6;TCEAL5;KCNJ10;SLITRK1;TRIL;LRRTM1;TCEAL2;LRRC3B
Spinal muscular atrophy-progressive myoclonic epilepsy syndrome ORPHA:2590	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	CCR1;GPR34;PTAFR;RNASE6;FPR1;FPR3;TLR5;MPEG1;TLR2
Spinocerebellar ataxia type 41 ORPHA:458798	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	ZCCHC12;TCEAL7;TMEM200C;SLITRK3;RNF182;NAP1L3;PNMA2;SERTM1;POU3F2
Spinocerebellar ataxia type 43 ORPHA:497764	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	CCDC71L;TAS2R40;CXCR1;PPP1R3B;CXCR2;FPR1;KCNJ15;CD248;CSNK1A1L
Telangiectasia macularis eruptiva perstans ORPHA:90389	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	BEX4;ARMCX4;TCEAL7;P2RY1;APLNR;LRRC4;NAP1L3;NDN;GPRASP1
Testicular seminomatous germ cell tumor ORPHA:842	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	BEX4;ARMCX4;TCEAL7;P2RY1;APLNR;LRRC4;NAP1L3;NDN;GPRASP1
Tuberculosis ORPHA:3389	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	ARL11;C5AR2;PTAFR;CXCR2;FPR1;FFAR2;FPR2;MPEG1;GAPT
Typical urticaria pigmentosa ORPHA:158766	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	BEX4;ARMCX4;TCEAL7;P2RY1;APLNR;LRRC4;NAP1L3;NDN;GPRASP1
Xanthinuria type I ORPHA:93601	9/101	0.8272565669838801	0.9999961656375117	0	0	0.759347538912182	0.14400296637221996	TMEM184A;CLDN4;FGFBP1;ARL14;GJB4;SOWAHB;GJB3;SFN;FUT3
Acute basophilic leukemia ORPHA:86849	9/102	0.8357518887352333	0.9999961656375117	0	0	0.7511398985809861	0.13477214490292452	GPR174;SPN;ARL11;GP9;LINC00694;RHOH;RNASE3;C16ORF54;GAPT
Andersen-Tawil syndrome ORPHA:37553	9/102	0.8357518887352333	0.9999961656375117	0	0	0.7511398985809861	0.13477214490292452	CYSLTR1;GPR34;C5AR2;KCNJ15;GPR82;MPEG1;PPIAL4G;GDPGP1;KCNJ2
Bernard-Soulier syndrome ORPHA:274	9/102	0.8357518887352333	0.9999961656375117	0	0	0.7511398985809861	0.13477214490292452	GP9;LINC00694;CXCR1;OR2W3;CXCR2;FPR1;GPBAR1;GP1BA;GP5
Budd-Chiari syndrome ORPHA:131	9/102	0.8357518887352333	0.9999961656375117	0	0	0.7511398985809861	0.13477214490292452	TLR1;GPR65;GPR183;RNASE6;CCR5;GIMAP7;MPEG1;GAPT;TLR2
Bullous pemphigoid ORPHA:703	9/102	0.8357518887352333	0.9999961656375117	0	0	0.7511398985809861	0.13477214490292452	CCR1;IGKC;CXORF21;GPR65;GPR183;RNASE6;CCR5;GIMAP7;MPEG1
Congenital chronic diarrhea with protein-losing enteropathy ORPHA:329242	9/102	0.8357518887352333	0.9999961656375117	0	0	0.7511398985809861	0.13477214490292452	CLDN5;CEBPA;B3GNT8;IGKC;IGLC3;OXER1;IGLC2;RNASE1;MPEG1
Hereditary persistence of fetal hemoglobin-sickle cell disease syndrome ORPHA:251380	9/102	0.8357518887352333	0.9999961656375117	0	0	0.7511398985809861	0.13477214490292452	GP9;LINC00694;CXCR1;OR2W3;CXCR2;FPR1;FPR2;RNASE2;GAPT
Hereditary pulmonary alveolar proteinosis ORPHA:264675	9/102	0.8357518887352333	0.9999961656375117	0	0	0.7511398985809861	0.13477214490292452	CCR1;CXORF21;PTAFR;RNASE6;FPR1;FPR2;TNFAIP8L2;MPEG1;GAPT
Horizontal gaze palsy with progressive scoliosis ORPHA:2744	9/102	0.8357518887352333	0.9999961656375117	0	0	0.7511398985809861	0.13477214490292452	GPR173;TCEAL7;MAGEL2;SOX1;SLITRK1;POU3F2;CCDC184;POU3F3;POU3F4
Jervell and Lange-Nielsen syndrome ORPHA:90647	9/102	0.8357518887352333	0.9999961656375117	0	0	0.7511398985809861	0.13477214490292452	PTAFR;CXCR2;RNASE6;FPR1;FPR2;MPEG1;C16ORF54;GAPT;TLR2
LIG4 syndrome ORPHA:99812	9/102	0.8357518887352333	0.9999961656375117	0	0	0.7511398985809861	0.13477214490292452	ABHD13;FAM200A;ZBTB6;TRMT10C;RMI1;JRKL;SOCS4;METTL18;MED7
Limbic encephalitis with LGI1 antibodies ORPHA:163908	9/102	0.8357518887352333	0.9999961656375117	0	0	0.7511398985809861	0.13477214490292452	CCR1;IGKC;CXORF21;GPR65;GPR183;RNASE6;CCR5;GIMAP7;MPEG1
Microvillus inclusion disease ORPHA:2290	9/102	0.8357518887352333	0.9999961656375117	0	0	0.7511398985809861	0.13477214490292452	CLDN4;CLDN3;TMEM125;SOWAHB;PRR15L;PRR15;SFN;GRHL2;FUT3
Parkinsonian-pyramidal syndrome ORPHA:171695	9/102	0.8357518887352333	0.9999961656375117	0	0	0.7511398985809861	0.13477214490292452	P2RY12;GP9;LINC00694;CXCR1;OR2W3;CXCR2;FPR1;FPR2;RNASE2
Pediatric multiple sclerosis ORPHA:477738	9/102	0.8357518887352333	0.9999961656375117	0	0	0.7511398985809861	0.13477214490292452	CCR1;IGKC;CXORF21;GPR65;GPR183;RNASE6;CCR5;GIMAP7;MPEG1
Spinocerebellar ataxia with axonal neuropathy type 2 ORPHA:64753	9/102	0.8357518887352333	0.9999961656375117	0	0	0.7511398985809861	0.13477214490292452	GPR174;CXORF21;GPR65;GPR183;TNFAIP8L2;MPEG1;GPR18;C16ORF54;GAPT
Activated PI3K-delta syndrome ORPHA:397596	9/103	0.8439181085613255	0.9999961656375117	0	0	0.7431068888951348	0.12610510295634184	GPR174;TLR1;CXORF21;GPR65;GPR183;MPEG1;GPR18;C16ORF54;GAPT
Antenatal Bartter syndrome ORPHA:93604	9/103	0.8439181085613255	0.9999961656375117	0	0	0.7431068888951348	0.12610510295634184	BEX4;GPR27;ARMCX4;MAGEH1;ARMCX2;C10ORF105;LRRC4;CTXN2;C21ORF62
Familial Chilblain lupus ORPHA:481662	9/103	0.8439181085613255	0.9999961656375117	0	0	0.7431068888951348	0.12610510295634184	TLR1;SAMD9L;SAMD9;TREX1;C3AR1;RHOG;TNFAIP8L2;CCR5;S1PR4
Isolated microphthalmia-anophthalmia-coloboma ORPHA:2542	9/103	0.8439181085613255	0.9999961656375117	0	0	0.7431068888951348	0.12610510295634184	SOX2;CLDN6;SOX3;NHLH2;CCDC177;MAGEL2;TMEM200C;SOX21;RPRM
Isolated scaphocephaly ORPHA:35093	9/103	0.8439181085613255	0.9999961656375117	0	0	0.7431068888951348	0.12610510295634184	FOXC1;FOXD1;MARVELD1;FZD7;TWIST2;TWIST1;FZD8;FJX1;VASN
