Name	Gene	Adipose_Subcutaneous	Adipose_Visceral_Omentum	Adrenal_Gland	Artery_Aorta	Artery_Coronary	Artery_Tibial	Bladder	Brain_Amygdala	Brain_Anterior_cingulate_cortex_BA24	Brain_Caudate_basal_ganglia	Brain_Cerebellar_Hemisphere	Brain_Cerebellum	Brain_Cortex	Brain_Frontal_Cortex_BA9	Brain_Hippocampus	Brain_Hypothalamus	Brain_Nucleus_accumbens_basal_ganglia	Brain_Putamen_basal_ganglia	Brain_Spinal_cord_cervical_c-1	Brain_Substantia_nigra	Breast_Mammary_Tissue	Cells_Cultured_fibroblasts	Cells_EBV-transformed_lymphocytes	Cervix_Ectocervix	Cervix_Endocervix	Colon_Sigmoid	Colon_Transverse	Colon_Transverse_Mixed_Cell	Colon_Transverse_Mucosa	Colon_Transverse_Muscularis	Esophagus_Gastroesophageal_Junction	Esophagus_Mucosa	Esophagus_Muscularis	Fallopian_Tube	Heart_Atrial_Appendage	Heart_Left_Ventricle	Kidney_Cortex	Kidney_Medulla	Liver	Liver_Hepatocyte	Liver_Mixed_Cell	Liver_Portal_Tract	Lung	Minor_Salivary_Gland	Muscle_Skeletal	Nerve_Tibial	Ovary	Pancreas	Pancreas_Acini	Pancreas_Islets	Pancreas_Mixed_Cell	Pituitary	Prostate	Skin_Not_Sun_Exposed_Suprapubic	Skin_Sun_Exposed_Lower_leg	Small_Intestine_Terminal_Ileum	Small_Intestine_Terminal_Ileum_Lymphode_Aggregate	Small_Intestine_Terminal_Ileum_Mixed_Cell	Spleen	Stomach	Stomach_Mixed_Cell	Stomach_Mucosa	Stomach_Muscularis	Testis	Thyroid	Uterus	Vagina	Whole_Blood	seg
ENSG00000178913.9	TAF7	93.3231	86.0811	61.5221	115.756	101.215	112.576	88.4473	43.6164	51.1525	46.6802	123.188	102.562	53.2116	72.939	43.3821	59.5167	52.1394	37.8368	78.2622	48.9252	96.732	111.645	105.986	92.2895	120.552	82.2051	70.1888	70.9223	54.1113	63.3288	81.583	58.2889	79.6951	133.823	60.0501	57.9826	38.3816	73.6826	32.5477	31.1678	38.6168	91.2794	92.1525	68.5953	100.041	122.783	149.085	25.8298	26.4915	72.7343	28.646	113.046	86.6525	85.9729	84.4616	89.4658	201.77	116.864	117.487	54.9752	62.1474	39.7154	80.7366	133.273	94.0846	130.67	83.8429	54.7089	Seg
ENSG00000120329.7	SLC25A2	0.116524	0.082372	0.081814	0.078323	0.103448	0.107671	0.113309	0.04158	0.052443	0.062028	0.086412	0.11228	0.109177	0.091411	0.058774	0.047979	0.080115	0.036894	0.0624945	0.033677	0.189026	0.037153	0.040955	0.295372	0.309948	0.099932	0.09987	0.0965765	0.151385	0.121007	0.081803	0.128523	0.074471	0.232256	0.042478	0.016294	0.077863	0.250274	0.1	0.094192	0	0.0256945	0.184448	0.229906	0.014648	0.472506	0.224952	0.0581435	0.04672	0	0.036771	0.460873	0.404325	0.264902	0.225136	0.132085	0.238137	0.123953	0.173308	0.066343	0.079277	0.017854	0.0576125	15.7969	0.268901	0.22015	0.221538	0.062921	Seg
ENSG00000173250.3	GPR151	0	0	0	0	0	0	0	0.058981	0.182026	0.0775025	0.033628	0.0441725	0.158086	0.308164	0.045673	0.066306	0.106238	0.0652195	0.582454	0.111866	0	0	0	0	0	0	0	0	0	0.018998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0537395	0	0	0	0	0	0.051292	0	0	0	0	0	0	0	0	0	0	0	0.0542335	0	0	0	0	Seg
ENSG00000169252.6	ADRB2	44.5755	34.4633	0.95978	4.75758	7.30965	4.132	7.80999	2.07741	1.91421	1.57985	0.718504	0.936768	1.85678	1.57581	1.97612	1.3773	1.64218	1.41473	2.5	2.27165	50.2036	1.67872	1.11974	15.1793	6.66987	4.82532	4.0923	2.9445	1.39151	5.89397	8.35578	15.2329	8.56715	6.66106	5.90304	4.30983	0.674062	3.31521	5.72776	6.71556	6.19446	8.5816	28.6982	8.3976	6.462	11.087	0.902172	0.592597	0.393095	3.89949	0.695839	0.780744	10.4951	54.7146	47.5959	6.31799	9.25076	5.38358	15.832	5.25274	5.20949	3.511	7.44072	0.939989	4.11209	6.86218	22.3925	7.84582	Seg
ENSG00000164296.7	TIGD6	3.83657	2.98783	4.78052	2.90628	3.14348	2.78471	3.70073	1.64065	1.60331	1.91231	3.1171	2.94022	1.68655	1.84902	1.49576	1.78036	2.01522	1.63501	2.38743	1.75338	4.27768	6.48949	3.25177	2.99798	3.81272	2.75766	3.44771	4.4446	5.23706	3.00573	2.99949	2.12683	3.00307	3.91184	1.09135	0.927729	1.84522	3.16224	1.49001	2.00657	2.08859	2.62107	3.20093	3.57933	0.767243	5.7849	4.25356	1.47413	1.56556	3.77098	1.56982	4.46633	4.87476	3.10474	3.72068	2.78036	3.20645	2.84549	3.04502	2.51247	2.76944	2.26669	2.93014	7.77646	3.98729	4.03253	2.85452	0.450812	Seg
ENSG00000256235.3	SMIM3	221.575	207.314	44.8511	99.8094	90.4047	99.9778	58.9931	9.00035	9.98632	11.9958	27.6535	26.5709	11.9548	11.8369	12.1917	11.8915	8.3586	12.7552	14.2629	15.5457	163.33	128.641	49.6638	49.4853	74.6844	65.448	45.5543	45.1508	28.3101	59.6355	60.5739	30.6238	56.3319	86.1979	41.4266	24.7666	32.1128	86.673	5.30149	3.08852	4.01304	98.5198	90.8002	24.7708	15.781	79.3876	69.5967	26.3628	26.2639	18.5261	35.5935	39.1599	73.5963	19.2962	27.4994	50.3281	32.9287	51.9778	64.7974	30.5944	43.955	21.0527	121.271	10.7568	68.8366	59.6175	51.4518	25.6638	Seg
ENSG00000226650.6	KIF4B	0	0	0	0	0	0	0	0	0.013351	0.0149865	0.057965	0.083303	0.023238	0.017918	0	0.010509	0.034261	0.010481	0	0	0	0.020795	0.027908	0	0	0	0	0.004771	0.003495	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012302	0	0.022321	0	0	0	0	0	0	0	0	0	0	0	0.011191	0.005261	0	0	0	0	0	6.57615	0	0	0	0	Seg
ENSG00000231989.5	PPP1R2B	0.0290995	0.028165	0.017366	0.0407215	0.0294465	0.042877	0.027858	0.012982	0.017913	0.021961	0.025107	0.0248015	0.016552	0.022009	0	0.028304	0.025832	0.0086165	0.0166615	0.023717	0.027697	0.0246425	0.074771	0	0.022644	0.033629	0.022236	0.025901	0.013726	0.025911	0.027339	0.0257125	0.02969	0.029207	0.013991	0	0.022329	0	0	0	0	0.0081375	0.037347	0.02668	0.049525	0.020659	0.024152	0	0	0.05337	0	0.024677	0.0191895	0.017335	0.014921	0.030268	0.068684	0.049343	0.021596	0.016409	0.012449	0	0.0263295	43.1566	0.035736	0.027125	0.0300795	0.028785	Seg
ENSG00000155868.8	MED7	10.4029	8.49793	10.031	11.6776	13.1343	11.5603	9.78955	4.8486	5.41625	5.03667	7.70376	6.80393	5.3847	6.99909	4.52355	6.46369	5.30112	4.58013	6.56372	5.92102	10.5329	12.6236	16.1701	9.08508	11.4238	9.78273	8.69182	8.94091	8.32112	8.3292	9.0888	6.76305	9.28942	11.741	4.48003	3.49982	6.18564	12.1684	3.65224	4.33738	4.77108	11.9527	9.70479	7.01174	5.34011	11.5875	9.78269	2.99052	3.67947	7.15062	3.48852	8.68683	10.0352	6.06793	6.17444	8.7698	17.9865	10.4697	12.6901	6.72513	6.71738	4.99415	8.11295	26.7777	12.318	11.3914	8.19307	2.83705	Seg
ENSG00000172568.5	FNDC9	0.0256855	0.035715	0.087335	0.153729	0.186594	0.137705	0.179126	2.24695	5.09439	3.00852	16.2886	12.6739	9.56212	10.3537	1.82447	32.5756	18.1217	1.79963	1.09965	1.07757	0.014515	0	0.314518	0.0389425	0.09602	1.68794	0.546768	0.238173	0.0508755	0.984466	0.117236	0	0.103529	0.083149	0.05948	0.031367	0.088814	0.398548	0.0432975	0	0.015684	0.0786665	0.144078	0.032528	0.038367	0.127843	0.043302	0.0191085	0.027128	3.32892	0.0379325	21.2396	0.0861285	0.019682	0	0.400786	0.732052	0.492912	0.174033	0.068745	0.103834	0.020109	0.454143	0.0736585	0.06853	0.071463	0.05541	0.218487	Seg
ENSG00000221886.4	ZBED8	5.12064	3.92587	3.7785	11.8173	10.4541	11.3314	9.62142	3.53853	3.69674	4.26292	21.8384	20.0298	4.54552	4.87602	3.88486	5.28011	5.27517	3.5523	6.89948	3.87616	4.90803	6.41303	4.70584	10.8901	17.717	8.95376	3.78229	2.60055	1.76622	6.48259	8.36774	2.63824	7.73527	13.9935	3.31988	2.2199	3.06647	7.57514	1.32506	1.15052	0.850354	2.76137	4.62781	5.20464	1.56916	15.6852	21.0783	2.05957	3.11527	10.3493	2.45468	20.9015	9.50563	2.26957	2.67284	2.52647	3.10353	2.33644	4.27136	2.85716	2.57174	2.1262	3.89295	10.0107	10.1244	15.3217	8.43109	0.193046	Seg
ENSG00000188573.8	FBLL1	0.225365	0.301716	1.24749	0.28892	0.30286	0.173302	0.404005	22.0537	39.3157	17.9083	45.1675	40.1081	39.8186	51.1858	22.9624	48.3532	26.7554	15.8187	7.4641	15.8875	0.881686	0.500417	0.190047	0.740123	0.986644	1.64171	0.85665	0.523536	0.096551	0.957504	0.646696	0.179825	0.611554	0.617504	0.252598	0.101364	0.318175	0.621294	0.334199	0.3452	0.059908	2.69122	0.225591	1.1208	0.069423	0.406063	1.51656	0.537017	0.371189	19.8465	0.797431	32.7127	1.50967	0.600256	0.68722	0.597843	0.175819	0.672107	0.365449	0.652399	0.6068	0.566824	1.2913	15.4866	0.42754	0.370833	0.420461	0.028904	Seg
ENSG00000184845.4	DRD1	0.350994	0.59929	0.359768	0.940627	0.302235	0.371669	1.39111	2.12804	3.69737	28.405	0.250462	0.446338	4.41524	5.72862	1.14212	0.747711	34.1477	22.9063	0.190971	0.238724	0.289357	0	0	0.548746	0.593531	0.182518	0.283123	0.186485	0.100175	0.035342	0.231791	0.155734	0.125471	0.628265	0.012613	0.009902	0.082415	0.907819	0.270903	0.186921	0.15474	1.06393	1.14409	0.10978	0.0247165	0.629938	0.119808	0.028352	0.0164	0.205815	0.036063	0.245327	1.20266	0.109408	0.116808	0.408617	0.055729	0.320136	0.160635	0.242122	0.22148	0.022245	0.366364	0.100024	0.277583	0.451369	0.650276	0	Seg
ENSG00000169258.7	GPRIN1	0.610958	0.843347	0.631703	0.223996	0.391463	0.16289	0.320486	15.7641	22.0983	3.53211	45.5137	42.5498	28.1129	27.6962	11.7809	15.6787	8.66288	2.70475	2.61227	3.04388	0.648751	5.28621	3.95496	0.511392	0.510223	1.05288	1.38698	2.86832	2.71459	1.07497	0.507883	1.02917	0.579793	0.45166	0.234754	0.202915	0.484424	0.55121	0.190242	0.287718	0.351904	0.63456	0.920509	0.49315	0.192573	0.415852	0.141006	0.334074	0.17237	8.76896	0.341876	16.458	0.443266	1.49944	1.51713	2.87566	0.950099	5.62141	0.757666	0.682412	0.633776	0.451991	0.672184	3.81958	0.45794	0.507342	0.398634	0.697982	Seg
ENSG00000196570.3	PFN3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09783	0	0	0	0	0	0	0	0	0	0	0	0.0275265	0.067331	0	0	0	0	0	0	0.442865	0.041419	0.190471	0.157215	0.113633	0.131493	0	0	0	0	0	0	0	0	0	0	0	0	0.056283	0	0	0.065243	0	0	0	0	0	41.4913	0	0	0	0	Seg
ENSG00000244234.3	GMCL2	0	0	0	0	0	0	0	0	0	0	0.026667	0.032939	0	0	0	0.009837	0	0	0	0	0	0	0	0	0	0	0	0.006538	0.0039255	0.012987	0	0.010638	0	0	0	0	0	0	0.0078265	0.019716	0	0	0	0	0	0	0	0	0	0	0	0.021434	0	0	0	0	0.017124	0	0	0	0	0	0	23.5823	0	0	0	0	Seg
ENSG00000198939.8	ZFP2	4.26441	3.09269	1.52197	3.55215	4.20921	4.66281	5.65557	3.13447	3.51174	3.15194	11.0551	10.184	4.12373	4.19039	2.88394	4.06664	3.44938	2.49482	3.21382	3.5156	4.65837	1.4765	0.145528	4.89027	7.67992	6.27614	2.50309	1.59887	0.977461	6.08562	5.62049	1.14558	5.41081	7.34295	0.974608	0.587288	2.2124	3.72987	0.619601	0.651448	0.453225	2.14892	2.11675	1.99438	1.25438	6.29534	6.8604	1.36271	2.29912	3.73015	1.66459	6.11144	6.00426	2.30196	2.08821	2.00697	3.49273	1.87057	2.57367	1.78726	2.39559	1.48994	5.01984	10.7854	5.63033	8.38053	4.23872	0.059031	Seg
ENSG00000174339.3	OR2Y1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02176	0	0	0	0	0	0	0	0	0	0	Seg
ENSG00000131446.17	MGAT1	64.1545	56.1955	25.5612	51.9651	49.7854	38.7307	43.4084	8.55296	9.6331	9.23652	17.5442	19.3784	13.2844	11.9212	9.12029	10.4703	8.99332	8.57416	14.0971	11.1407	53.4312	66.8154	34.0903	39.6045	46.8072	31.9569	29.1857	32.8394	23.9965	31.8756	41.315	37.6706	40.1363	56.0115	19.981	14.4606	15.2708	28.0806	27.0403	31.4008	35.6121	47.3042	66.0787	35.2403	13.1209	47.7839	44.9008	21.0661	24.245	26.8746	25.9609	34.2782	41.9516	30.2848	33.7392	38.1955	53.3952	44.0272	70.3912	28.4209	33.0482	26.6556	40.7088	24.8052	62.8819	46.7319	38.9183	66.5551	Seg
ENSG00000185372.4	OR2V1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015026	0	0	0	0	0	0	0	0.05289	0	0	0	0	0	0	0	0	0	0	0.03789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0369585	0.0538155	0	0	0	Seg
ENSG00000182613.3	OR2V2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021459	0	0	0	0	0.0043815	0	0	0	0	0	0.012694	0	0	0	0	0	0	0	0	0	0.010122	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008106	0	0	0	0	0	0.071275	0	0	0	0	Seg
ENSG00000230178.1	OR4F3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Seg
ENSG00000112679.15	DUSP22	34.4461	29.8763	11.5094	34.3926	33.3076	34.1879	26.9563	11.3644	13.1104	11.2107	11.5489	11.4792	15.144	16.6519	11.9063	13.7586	11.0952	10.5446	26.4069	13.9307	30.0841	9.63399	82.4661	31.3146	28.9338	43.8216	25.4224	18.7416	11.7247	42.9101	34.7545	28.0736	37.757	29.1318	17.1656	13.0641	11.9444	16.2663	10.0103	13.9793	10.5193	29.7534	39.5832	25.0322	17.878	39.4287	20.8357	11.5974	12.8617	7.15743	12.7323	20.1622	22.3573	28.6085	30.7796	28.4778	68.7276	33.7642	39.419	19.8264	20.8614	15.2748	31.4073	44.7994	30.1622	34.9895	34.9127	20.5379	Seg
ENSG00000188996.5	HUS1B	0.533958	0.63932	0.167415	0.626449	0.576214	0.669414	0.70441	0.151649	0.119322	0.131307	0.121717	0.172616	0.158531	0.120074	0.18987	0.198488	0.130155	0.135074	0.539086	0.297179	0.568142	0.172469	0.418502	1.08841	1.30581	0.58868	0.392948	0.283013	0.204343	0.245201	0.530073	0.645823	0.476962	0.79191	0.342599	0.155345	0.489538	0.563094	0.337793	0.268795	0.162235	1.20441	1.15947	0.614523	0.142009	1.26118	0.95452	0.066415	0.056406	0.15391	0.0496155	0.832863	1.42149	0.897078	0.689139	0.347604	0.760944	0.490174	0.707405	0.248226	0.241108	0.118765	0.292439	4.64363	0.926409	1.09138	1.2952	0.206099	Seg
ENSG00000164379.7	FOXQ1	0.076629	0.057396	0.033378	0.0367575	0.0386485	0.035801	33.6751	2.75406	2.96733	3.46812	3.12272	4.12205	4.5285	3.96764	3.00611	3.37626	2.80537	3.4439	3.36512	4.2145	0.515375	0.86591	0	20.2705	0.702631	0.33451	0.819725	0.832063	0.663752	0.415836	4.37529	16.4949	4.53429	0.517326	0.027074	0.036577	5.52772	9.20234	0.901098	1.95985	1.71863	37.1911	8.04745	38.5466	0.138838	0.612911	0.08857	1.96165	2.23858	1.59486	3.04117	4.1212	12.2838	45.2819	47.6403	0.546528	0.427194	0.413356	0.078667	37.6875	48.38	52.3158	1.14872	0.575768	4.12429	0.084738	31.4891	0.08427	Seg
ENSG00000054598.9	FOXC1	22.4304	10.2797	4.52908	173.973	96.6459	173.821	7.6054	2.65276	2.68317	3.77332	1.67514	2.70236	3.54177	2.98288	3.11631	3.35365	2.45688	3.8424	5.11404	4.64177	16.931	6.5648	0.312383	8.42064	8.3126	2.75469	2.02341	1.22005	0.358512	1.46766	7.57106	5.40486	11.8093	8.48425	11.1358	1.91774	13.1548	30.9273	0.270211	0.066925	0.136342	8.06083	5.34913	64.6829	1.59373	45.8642	7.32765	1.82599	1.07704	0.588883	1.5361	13.3667	15.8432	16.8312	17.6562	2.33187	0.792577	1.71006	0.787946	1.74204	1.699	0.482206	3.20416	4.88371	12.2755	7.09617	8.45816	0.308508	Seg
ENSG00000145945.7	FAM50B	11.4122	8.04255	12.4076	29.1422	17.7006	21.2507	17.3555	14.3432	17.4992	19.0797	44.6103	38.3877	21.4606	24.8879	13.0553	18.9844	26.2291	15.8788	17.1657	12.9832	11.4329	15.8923	14.1103	13.1397	19.3661	16.1521	8.43489	6.51853	3.25556	13.1213	17.8113	8.56437	19.2324	19.6149	10.3001	11.0232	8.65892	13.282	7.42846	8.94628	10.7271	7.18484	10.2261	10.4515	16.1541	15.8483	17.8371	5.34102	5.58903	9.10758	6.05832	18.3268	11.226	10.4151	10.2609	9.82584	12.9446	10.1148	12.0624	9.13214	9.67671	7.6719	12.0789	29.8891	19.8159	19.5211	10.6976	1.89526	Seg
ENSG00000219607.4	PPP1R3G	4.55468	1.52958	4.49551	5.43157	3.63666	6.76712	5.93079	3.16595	3.48421	3.32565	0.87075	1.29932	3.32439	3.1208	1.84872	1.6698	4.44744	3.23714	0.665915	2.43889	2.82361	0.69825	0.526419	4.19509	5.48479	3.64107	1.49498	0.945089	0.372368	1.93936	4.11961	2.30545	3.92241	3.10289	5.51937	4.04868	0.49958	0.997773	1.29641	0.479745	0.568233	0.583174	0.43736	0.991393	0.232767	2.25427	1.76459	0.06115	0.051019	0.123113	0.0587415	0.361732	2.41693	1.59662	2.328	0.647675	0.479295	0.649746	4.56476	0.470172	0.588281	0.154412	1.64816	0.728657	0.794825	3.36908	4.64738	0.075672	Seg
ENSG00000244476.3	ERVFRD-1	0.617734	0.41397	0.537448	0.094129	0.14235	0.047717	1.17725	0	0	0.013676	0.049165	0.14101	0	0	0	0	0.009774	0.011316	0.016549	0	0.357522	0	0.038561	0.332006	0.284226	0.321904	0.382573	0.377272	0.190433	0.291109	1.08981	0.240792	1.13095	0.319253	0.060339	0.033971	0.267089	0.532014	0.044132	0.043735	0.064272	0.170823	0.695095	0.387319	0.0395825	0.21271	0.047744	0.0355455	0.03458	0.15782	0.0442105	0.101624	0.567942	0.296434	0.354037	0.725613	0.19522	0.600811	0.087244	0.35214	0.443962	0.312191	0.608238	0.131137	0.0439065	0.579261	0.360018	0.014594	Seg
ENSG00000180537.13	RNF182	1.55926	0.912702	0.070956	0.101775	0.18258	0.311724	0.251524	5.45515	14.064	1.87829	21.5968	18.9998	11.6188	12.4554	8.11358	6.6416	1.79999	3.20945	4.88713	4.93026	0.745103	0.785282	0	0.432356	0.721415	0.298028	0.116672	0.0182045	0	0.11674	0.273509	0.219578	0.282575	0.45686	0.165629	0.0168115	0.513358	1.34919	0.014126	0	0	0.176139	4.9634	1.73919	0.0950005	0.761103	0.459737	0.25249	0.163333	0.545521	0.182525	2.94527	0.4996	0.268891	0.398204	0.097594	0	0.059182	0.088489	0.145031	0.128414	0.055101	0.111024	4.57498	1.58723	0.409563	0.517591	0.340304	Seg
ENSG00000187566.6	NHLRC1	2.27245	1.13022	2.33932	1.96069	2.598	1.30667	2.05975	1.85845	2.63895	2.54321	1.89106	1.98245	3.4158	4.01426	2.13826	2.64261	3.3541	2.32216	3.36228	2.31787	2.21202	3.75587	0.858755	1.45279	1.26916	1.26753	1.74199	1.74041	1.85336	1.61306	1.2062	1.70153	1.18612	1.49241	0.929953	0.652945	0.554348	1.33436	2.49161	3.2356	3.35396	1.44495	1.35044	2.24747	1.82861	2.95447	1.0067	0.941033	1.04968	5.47399	1.15909	2.54605	1.37205	4.65009	5.13263	1.79551	1.68694	1.84444	1.69769	1.04087	1.01848	1.0319	1.05545	1.76971	2.09208	1.59824	1.64202	0.289265	Seg
ENSG00000124766.7	SOX4	21.8467	18.3	4.82294	15.5834	13.1719	11.339	12.2729	5.34942	4.51664	3.45064	15.6306	12.04	3.38735	3.99936	3.87441	6.67096	3.58671	2.92191	2.83881	2.85375	28.0507	7.98488	15.7839	22.892	50.7258	10.3296	13.3068	12.0284	11.9542	7.68221	6.81349	10.1891	7.18733	21.2267	5.25084	2.25826	8.92985	29.3494	1.55344	0.465088	0.922334	21.9029	26.8585	30.7482	1.5009	13.8996	83.9046	8.60164	6.36445	7.48012	7.31208	10.5365	20.7561	17.0032	19.6873	13.0132	6.94541	12.2378	7.22635	15.223	12.8546	14.0276	5.41822	20.8168	20.4081	37.3786	19.9558	1.28	Seg
ENSG00000112273.7	HDGFL1	0	0	0	0.048857	0.0238925	0	0	0	0.024388	0	0	0	0.070092	0.071489	0	0	0	0	0	0	0	0	0	0.0071705	0.03417	0.031799	0	0	0	0	0	0	0.01458	0	0	0	0	0.021803	0	0	0	0	0	0	0	0.0472225	0.073029	0	0	0	0	0.68643	0.0454105	0	0	0	0	0	0	0	0	0	0	232.369	0	0.047077	0.031056	0	Seg
ENSG00000146049.2	KAAG1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0236445	0	0	0	0	0	0.108745	0	0	2.442	1.51993	0.210688	0	0.099082	0.697967	0.0538885	0	0	0	0	0.294407	0.272781	0.114497	0.226948	0.166297	0.046445	0	0	0	0	0	0	0	0	0	0	0.478535	0.337638	0	0	0	Seg
ENSG00000182952.5	HMGN4	71.1082	66.964	50.8672	96.3439	94.1111	109.986	85.9823	21.1111	25.9328	23.3298	54.5564	43.7446	22.3819	30.9962	18.9407	29.9536	27.9967	18.747	31.8093	23.3272	73.2304	112.356	141.703	75.0311	101.516	100.852	69.6902	69.9394	50.8778	91.6084	93.8835	42.7546	98.5709	110.307	30.2997	19.0674	39.32	54.9204	10.0733	10.1281	11.9996	95.066	77.1292	50.2169	27.5272	84.3041	94.545	17.3582	19.1489	36.6598	18.9221	45.5162	78.547	55.2029	50.7952	81.6107	130.449	90.8825	87.2994	30.4369	36.0801	15.7154	88.3843	56.8799	85.9003	123.875	74.8469	36.3178	Seg
ENSG00000181315.11	ZNF322	4.06602	3.15816	2.64544	4.37372	4.21381	5.11384	4.81868	1.51326	1.35591	1.46545	3.37498	3.14967	1.63691	1.73314	1.52376	1.76628	1.36023	1.31531	3.18744	1.9213	3.78297	4.36635	4.08284	4.01438	6.64156	4.08087	2.87465	2.13632	1.47934	2.54949	3.9156	1.89678	3.77815	5.27766	1.32292	0.911965	1.46601	2.73548	0.831699	0.859057	1.15759	3.16533	3.69962	2.95743	1.34433	5.23295	5.88615	1.05216	0.79301	1.74716	0.911659	3.22482	4.15472	1.92619	2.16523	3.12574	3.7458	2.86855	3.01822	2.23451	2.0529	1.29278	2.59685	3.72901	4.66633	6.68884	3.85915	0.43421	Seg
ENSG00000158553.5	POM121L2	0	0	0	0.024951	0.026906	0.023291	0.014635	0.014493	0.032667	0.010135	0.026838	0.027537	0.047723	0.046564	0.021849	0.015545	0.017224	0	0	0.00931	0	0	0.036271	0	0.029897	0.040475	0.023793	0.0224855	0.0230085	0.044915	0.038106	0	0.030529	0.03288	0	0	0.006256	0	0	0	0	0.0087755	0	0.006496	0	0.025708	0.028598	0.027456	0.014687	0	0.0165605	0.035154	0.0213455	0	0	0.013279	0.012345	0.0108285	0.010409	0	0	0	0.0185965	14.5384	0.0171585	0.025509	0	0	Seg
ENSG00000124613.9	ZNF391	3.0281	2.76207	2.80761	3.20038	3.22703	2.7497	3.30388	2.01336	3.16949	2.61465	5.60857	4.71957	3.50975	4.34505	2.19433	2.56993	3.71394	1.69186	1.94165	1.52975	3.49432	3.6873	1.54699	3.63014	5.85059	2.86373	1.72755	1.12608	0.825079	1.93084	2.67063	1.48386	2.48197	5.82469	0.879433	0.363158	1.65394	2.38287	0.146314	0.081347	0.082309	0.769589	2.24436	2.77237	0.25719	4.02502	6.48317	1.42032	1.45266	2.95702	1.29288	3.41552	3.25511	1.36873	1.30257	1.71983	3.4465	1.53156	2.62654	1.3067	1.21797	0.916373	1.67387	8.58118	4.57337	5.1045	3.19838	0.146785	Seg
ENSG00000168131.4	OR2B2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.076891	0	0	0	0	Seg
ENSG00000124657.1	OR2B6	0	0	0.082921	0	0	0	0	0	0	0	0.05981	0.0146185	0	0	0	0	0	0	0.0496965	0	0	0.096771	2.71031	0	0	0	0.065029	0.151377	0.0657015	0	0	0.090085	0	0	0	0	0	0	0.135443	0.246114	0.060683	0.0578945	0.156027	0	0	0	0	0	0	0	0	0	0.283542	0.074932	0.085501	0.062878	0.201126	0.123248	0.470985	0	0	0.037765	0	0.77163	0.0730085	0	0	0.3869	Seg
ENSG00000220721.2	OR1F12	0	0	0	0	0	0	0	0	0	0.045457	0	0.04797	0	0	0.028675	0	0.043017	0	0	0	0	0	0.060044	0.046838	0.12691	0	0	0	0.056267	0	0	0	0	0.130904	0	0	0.0296645	0.055614	0	0	0	0	0	0.071351	0	0.0907255	0.163163	0	0.064412	0.148181	0.064806	0.176336	0.109341	0	0	0.062678	0.176996	0.0957585	0.125328	0	0	0	0	1.11604	0.233913	0.054598	0	0	Seg
ENSG00000189134.4	NKAPL	2.54569	2.58067	1.23342	4.43823	3.87568	2.40233	3.19558	2.17097	2.07203	2.47269	3.35541	2.86081	2.42399	3.00852	2.06994	2.50595	2.43904	2.36831	4.86627	3.36805	2.64572	2.86395	0.406521	0.845842	2.09995	3.96732	1.42934	1.14584	0.211253	3.7172	3.78613	0.734171	4.41004	2.12263	3.2175	3.01361	0.96409	2.8123	0.468098	0.313862	0.586044	1.53781	1.38013	1.74182	3.68411	3.98045	2.2076	0.513448	0.795531	2.8607	0.674665	3.93707	2.1215	0.769301	0.826665	0.763881	0.984781	0.754604	2.22585	0.996456	1.57063	0.497178	6.21912	78.504	1.70028	1.83644	0.74623	0.172722	Seg
ENSG00000204704.3	OR2W1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.490469	0	0	0	0	Seg
ENSG00000204703.5	OR2B3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0930905	0	0	0	0	Seg
