Name	Gene	Adipose_Subcutaneous	Adipose_Visceral_Omentum	Adrenal_Gland	Artery_Aorta	Artery_Coronary	Artery_Tibial	Bladder	Brain_Amygdala	Brain_Anterior_cingulate_cortex_BA24	Brain_Caudate_basal_ganglia	Brain_Cerebellar_Hemisphere	Brain_Cerebellum	Brain_Cortex	Brain_Frontal_Cortex_BA9	Brain_Hippocampus	Brain_Hypothalamus	Brain_Nucleus_accumbens_basal_ganglia	Brain_Putamen_basal_ganglia	Brain_Spinal_cord_cervical_c-1	Brain_Substantia_nigra	Breast_Mammary_Tissue	Cells_Cultured_fibroblasts	Cells_EBV-transformed_lymphocytes	Cervix_Ectocervix	Cervix_Endocervix	Colon_Sigmoid	Colon_Transverse	Colon_Transverse_Mixed_Cell	Colon_Transverse_Mucosa	Colon_Transverse_Muscularis	Esophagus_Gastroesophageal_Junction	Esophagus_Mucosa	Esophagus_Muscularis	Fallopian_Tube	Heart_Atrial_Appendage	Heart_Left_Ventricle	Kidney_Cortex	Kidney_Medulla	Liver	Liver_Hepatocyte	Liver_Mixed_Cell	Liver_Portal_Tract	Lung	Minor_Salivary_Gland	Muscle_Skeletal	Nerve_Tibial	Ovary	Pancreas	Pancreas_Acini	Pancreas_Islets	Pancreas_Mixed_Cell	Pituitary	Prostate	Skin_Not_Sun_Exposed_Suprapubic	Skin_Sun_Exposed_Lower_leg	Small_Intestine_Terminal_Ileum	Small_Intestine_Terminal_Ileum_Lymphode_Aggregate	Small_Intestine_Terminal_Ileum_Mixed_Cell	Spleen	Stomach	Stomach_Mixed_Cell	Stomach_Mucosa	Stomach_Muscularis	Testis	Thyroid	Uterus	Vagina	Whole_Blood
ENSG00000178395.7	CCDC185	0	0	0.025734	0	0	0	0	0.029996	0.070878	0.0323365	0	0	0.040822	0.082155	0.023119	0.037902	0.095991	0.025655	0	0	0	0	0	0.009445	0	0	0	0	0	0	0	0.084442	0	0	0.043224	0	0.009274	0.115755	0	0	0	0.034152	0	0.047129	0	0	0	0	0	0.093347	0.012813	0	0	0	0	0	0	0	0	0.016042	0	0	0	89.1517	0	0	0.0260195	0
ENSG00000198835.4	GJC2	3.49678	4.43876	1.08309	4.37898	3.58922	2.11569	7.59447	6.9976	4.82397	5.54975	5.09823	5.76718	7.11845	7.68487	13.9355	8.62393	4.09055	8.66351	89.5951	21.6512	3.1312	1.18842	0.270716	8.14402	12.0982	10.6897	4.19911	2.4201	0.364269	11.1166	10.8363	1.68316	8.5305	16.2016	1.39558	0.753034	0.69965	2.19663	0.344247	0.117813	0.184012	5.59684	6.09824	1.17995	0.397321	9.8517	7.52523	0.321357	0.232516	0.530593	0.305199	2.54373	5.96644	2.783	3.09627	1.98459	1.03761	1.41166	2.31661	1.40664	2.27402	0.417834	12.911	2.96659	4.20133	15.642	6.82525	0.576713
ENSG00000116903.7	EXOC8	8.78161	8.90331	6.825	8.05751	8.61465	6.41863	6.29755	2.87744	4.09404	3.72005	7.34445	7.2228	4.53788	6.45239	3.35118	4.84727	4.50466	3.21112	5.26078	3.31959	8.41433	11.9336	12.9494	7.26511	8.46146	6.22744	6.4404	5.9943	5.28324	5.28686	7.05877	8.65919	6.87731	8.59891	3.6893	3.17603	2.90354	3.9113	3.71107	3.95113	2.89897	13.4166	10.7441	8.0894	11.5669	9.61038	8.94338	3.78703	3.28858	8.34584	3.31777	7.12093	6.67952	11.4356	11.9536	9.12362	16.8909	8.54373	11.0989	7.24771	5.98143	4.5685	6.16078	7.57399	10.7068	8.41928	9.08883	4.18823
ENSG00000212916.6	MAP10	1.21609	0.801232	1.13901	0.478518	0.91775	0.427459	1.20981	0.657601	1.12305	1.05579	1.56949	1.39933	1.36729	1.72737	0.732687	1.03646	1.36455	0.814186	0.76448	0.666916	1.43077	2.35894	3.34773	1.4183	2.23175	1.00857	1.05657	1.1056	0.693763	0.846354	0.871471	0.615352	0.918531	1.8076	0.728202	0.826815	0.39931	1.1646	1.16166	1.42423	1.51738	2.95935	0.849977	1.32386	1.06178	1.39255	1.45572	1.11258	1.596	4.29086	1.38664	1.45187	1.00385	0.385586	0.47141	1.59551	2.12753	1.70632	1.41759	1.06002	1.26576	1.03228	0.629972	4.88215	2.47605	1.61711	0.993461	0.170346
ENSG00000244020.3	MT1HL1	0	0	0	0.10788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.605971	0.715922	0.164588	0.150686	0.19949	0.186307	0.114134	0.160875	0	0	0.0677585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.256847	0.209565	0	0	0
ENSG00000133019.12	CHRM3	0.208097	0.130486	0.157449	0.207437	0.835548	0.341776	8.6525	0.978183	3.63192	0.746087	0.025595	0.027647	5.13198	6.86144	0.932905	0.886746	0.497079	0.826174	0.056167	0.128924	0.332161	0.007929	0.003646	0.155361	0.23384	7.66079	2.77345	2.11171	0.618526	8.4095	9.20408	0.835695	10.332	0.401368	0.173603	0.019839	0.497212	0.451	0.094126	0.013427	0.046756	0.696993	0.615057	4.39718	0.01361	0.173475	2.0558	3.11372	3.11452	1.15508	2.83066	0.387666	0.624947	0.623603	0.968022	0.947274	0.118767	0.549038	0.347788	4.27674	4.60695	3.2799	6.09737	0.693156	1.47398	1.18081	0.170822	0.008549
ENSG00000203668.3	CHML	4.89928	3.57689	1.89102	8.34582	10.0601	9.60778	3.26573	1.72768	3.31995	1.57681	2.0639	2.07695	4.58888	6.11608	1.35701	1.83839	2.01729	1.16237	1.52924	1.46291	3.98981	23.9167	11.1836	5.38252	4.8349	4.90628	3.71041	3.10996	2.47912	2.24316	3.47253	3.29918	3.71378	6.97535	1.71494	1.41102	1.54512	2.5914	1.0669	0.73942	0.589435	5.46101	5.93916	3.41238	2.12807	9.68729	10.4289	1.27967	1.0202	0.858646	1.0819	3.05244	2.55907	4.19351	4.3071	4.1056	5.74149	3.82325	3.504	2.94992	2.2214	1.69072	1.82241	9.42804	5.58143	6.02265	5.27701	0.43774
ENSG00000196289.7	BECN2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.047951	0	0	0	0
ENSG00000197617.9	VN1R5	0	0	0	0	0	0	0	0	0	0	0.038186	0.0561175	0	0	0	0	0.023387	0	0	0	0	0	0	0.0477165	0.081658	0	0	0.0298085	0	0.040038	0	0	0	0.050774	0	0	0	0.056697	0	0	0	0.058689	0	0.027658	0	0.0625015	0	0	0	0.11302	0	0.080685	0	0	0	0.040197	0	0.0709395	0.044785	0	0	0	0	0.362119	0.0420995	0	0	0
ENSG00000177535.10	OR2B11	0.016496	0.0598	0.011181	0.016126	0.025115	0	0.013084	0.012932	0.010601	0.011689	0	0	0.012209	0.012937	0.011386	0.017052	0.015844	0.0088335	0.018749	0.019236	0.0132505	0	0	0.0204765	0.019312	0.01401	0.012737	0.0285805	0.0095275	0.069661	0.012871	0	0.011365	0.029715	0.006719	0	0.0046775	0.016388	0.005021	0.004923	0.010805	0.199071	0.045926	0.007978	0	0.0172155	0.01089	0	0.00872	0.087328	0	0.010124	0.0116725	0	0	0.026692	0.076541	0.0355365	0.107865	0.009159	0.01449	0	0.036872	0.04515	0.0070405	0.013876	0.009396	0.132607
ENSG00000196242.10	OR2C3	0.065658	0.059399	0.011472	0	0.027408	0	0.141433	0.00878	0.005496	0.00643	0.066478	0.113697	0.0056105	0.004101	0.008032	0.039366	0.005738	0.0053345	0.0297805	0.025795	0.034202	0	0	0.083718	0.095917	0.062756	0.042866	0.02035	0.00372	0.050996	0.018833	0.006823	0.017929	0.021673	0.019038	0.010868	0.0670685	0.049116	0.001152	0	0	0.021021	0.0176475	0.012764	0.0124745	0.116145	0.059429	0.003967	0	0.142041	0	0.03283	0.228338	0	0	0.059669	0.026762	0.0372015	0.134785	0.015839	0	0	0.0096625	2.39788	0.0333435	0.070009	0.0413465	0.015917
ENSG00000177489.1	OR2G2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.089477	0	0	0	0
ENSG00000177476.3	OR2G3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0959145	0	0	0	0
ENSG00000197437.5	OR13G1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018158	0.0450645	0.0483115	0	0	0	0	0.016832	0	0	0	0	0	0	0	0.0201975	0	0	0	0	0	0	0	0	0	0	0.032096	0	0	0	0	0	0	0	0	0	0	0.574577	0	0	0	0
ENSG00000169214.5	OR6F1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031714	0.0345265	0	0	0	0	0.030108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.34467	0	0	0	0
ENSG00000241128.2	OR14A2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.16587	0	0	0	0
ENSG00000153230.4	OR14K1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.448173	0	0	0	0
ENSG00000221888.4	OR1C1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101196	0	0	0	0
ENSG00000196772.5	OR14A16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.271392	0.069606	0	0	0
ENSG00000197591.3	OR11L1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0387135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.084937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1806	0.19232	0	0	0
ENSG00000238243.3	OR2W3	0.451133	0.268389	0.099385	0.0875495	0.19599	0.055205	0.28484	0.520553	1.32144	0.906824	0.040813	0.084406	1.92305	2.00114	0.374848	2.58086	1.79611	0.507711	0.316734	0.81972	0.497641	0	0	0.430255	0.491528	0.818786	0.914696	1.05779	0.839568	0.801554	0.275917	0.137834	0.25858	0.42103	0.107846	0.022523	0.107261	0.223008	0.0556875	0.033417	0	0.365502	0.92757	0.177382	0	5.17857	0	0.0309405	0	0	0	0.389881	0.567581	0.293667	0.430418	0.300973	0.17544	0.257614	1.24577	0.169885	0.069609	0.022998	0.545606	3.01693	7.69599	0.285836	0.329195	22.9674
ENSG00000177462.9	OR2T8	0.080811	0.053131	0.026516	0	0.0357855	0	0.057454	0.178581	0.319753	0.331703	0.02912	0.0304125	0.354129	0.383228	0.123134	0.618273	0.536766	0.146621	0.105729	0.292022	0.126869	0	0	0.113238	0.181755	0.120329	0.157348	0.203295	0.342086	0.123718	0.038795	0.032153	0.039716	0.131155	0	0	0.0353315	0.021091	0	0.011683	0	0.102876	0.108911	0.044772	0	1.03867	0.020597	0.0105725	0	0.024614	0	0.115717	0.169495	0.045152	0.059855	0.058457	0.092751	0.0589585	0.272568	0.046802	0.043605	0.033504	0.117501	1.15729	2.67275	0.117803	0.0614365	0.112555
ENSG00000177275.4	OR2AJ1	0	0	0	0	0	0	0	0.032386	0.047249	0.037797	0	0	0.05334	0.070736	0.04889	0.071855	0.039195	0.032688	0.057383	0.036918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.210825	0	0	0	0	0.0441075	0.0492805	0	0	0
ENSG00000279263.1	OR2L8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187080.10	OR2AK2	0	0	0	0	0	0	0	0	0	0	0	0	0.0249375	0	0	0	0.022076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04072	0	0	0	0	0.357413	0	0	0	0
ENSG00000197454.2	OR2L5	0	0	0	0	0	0	0	0	0.021933	0.023626	0.028785	0.032735	0.0271495	0.034162	0	0.028173	0.026594	0.0194185	0.0251075	0.018538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030432	0	0	0	0	0	0.0302545	0.067037	0	0	0	0	0.061166	0	0	0	0
ENSG00000203663.4	OR2L2	0	0	0	0	0	0	0.013916	0.068986	0.042964	0.067858	0.05675	0.066591	0.0674095	0.071129	0.10289	0.109675	0.04691	0.0784585	0.510936	0.138129	0.01841	0	0.007877	0.041144	0.028491	0.014679	0.015302	0.0189105	0.0151945	0.029353	0	0.007987	0	0.036304	0	0	0.009892	0.011676	0	0	0	0.0118555	0.014713	0.012855	0	0.056599	0.020531	0	0	0.008002	0	0.089981	0.035044	0.018099	0.017297	0.025809	0.07579	0.040579	0.181798	0	0	0	0	0.649642	0.0461645	0.021124	0.0175175	0
ENSG00000198128.4	OR2L3	0	0	0	0	0	0	0.012144	0.051101	0.063928	0.051836	0.207266	0.176803	0.0759765	0.116153	0.069566	0.133341	0.055126	0.0449495	0.268169	0.116245	0.034673	0	0	0.0324635	0.064831	0	0	0	0	0	0	0	0	0.088742	0	0	0	0	0	0	0	0	0	0	0	0.083113	0	0	0	0	0	0.23404	0.0266735	0	0	0.015258	0.038348	0.035734	0.211936	0	0	0	0	0.119386	0.0619405	0	0.0203555	0
ENSG00000196071.5	OR2L13	0	0	0	0	0	0	0.015848	1.44056	1.82392	2.01867	1.62997	1.24086	2.18613	4.13584	1.83428	3.69184	1.86842	1.61269	6.09833	2.72307	0.0571645	0	0	0.037061	0.062064	0.106235	0.045711	0.0304735	0	0.018442	0	0	0.023341	0.109094	0	0	0	0.034793	0	0	0	0.038534	0	0.018428	0	0.244053	0.042504	0	0	0.029527	0	0.906295	0.085549	0	0	0.062339	0.289549	0.0737935	0.677223	0	0	0	0	1.47243	0.060963	0	0	0
ENSG00000162727.3	OR2M5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198601.4	OR2M2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024233	0	0	0	0
ENSG00000228198.3	OR2M3	0	0	0	0	0	0	0	0	0.005063	0	0	0	0.007874	0.009417	0	0.00542	0.002465	0	0	0.004187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028139	0	0	0	0
ENSG00000171180.3	OR2M4	0	0	0	0	0	0	0	0.030356	0.057294	0.028644	0.018327	0.026628	0.11881	0.128892	0.038097	0.100564	0.040914	0.0203265	0.0733405	0.065453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022859	0	0	0	0	0	0.018601	0	0	0	0	0	0	0	0	0	0	0	0.008311	0	0	0	0
ENSG00000177212.4	OR2T33	0	0	0	0	0	0	0	0	0.013654	0.013839	0	0	0.01831	0.023923	0	0.029541	0.022114	0	0	0.005547	0	0	0	0	0	0	0	0.018848	0.029318	0	0	0	0	0	0	0	0	0	0	0	0	0.025105	0	0	0	0.0404105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.139142	0.111015	0	0	0
ENSG00000177201.3	OR2T12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0102745	0	0	0	0
ENSG00000177186.3	OR2M7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000177174.1	OR14C36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196944.5	OR2T4	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05304	0	0.025644	0	0	0.0672125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198104.4	OR2T6	0	0	0	0	0	0	0	0.037718	0.08372	0.0349055	0	0	0.122935	0.141875	0.026445	0.03123	0.02305	0.019571	0.012004	0.0227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0217085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007225	0	0	0	0
ENSG00000175143.5	OR2T1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227152.6	OR2T7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030577	0	0	0	0
ENSG00000196240.6	OR2T2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.220058	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03498	0.00895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0050115	0	0	0	0	0	0	0	0	0	0
ENSG00000196539.3	OR2T3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.634739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000203661.4	OR2T5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.047365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188558.7	OR2G6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.322977	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0216745	0.008243	0	0	0	0	0	0.013299	0	0	0	0	0	0	0	0	0.0136745	0	0	0	0	0	0.011936	0	0	0	0	0.156709	0	0	0	0
ENSG00000182783.6	OR2T29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183310.3	OR2T34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.090061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000184022.4	OR2T10	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009781	0	0	0	0	0	0	0	0	0.332168	0	0	0	0	0	0	0	0	0	0	0	0	0	0.253838	0.039891	0	0	0	0.050099	0	0	0	0	0	0	0	0	0	0	0	0.017426	0.0131985	0	0.066394	0	0.024917	0	0	0	0	0.0344275	0	0	0	0
ENSG00000279301.5	OR2T11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068042	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0200365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05794	0	0	0	0
ENSG00000177151.5	OR2T35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000187701.5	OR2T27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.071913	0	0	0	0
ENSG00000189181.5	OR14I1	0	0	0	0	0	0	0	0.167471	0.829255	0.375178	0	0	2.17285	2.14261	0.114846	0	0.25302	0.126524	0	0	0	0	0.228522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.501126	0	0	0	0
ENSG00000171161.13	ZNF672	19.1072	18.1157	15.8933	24.007	20.5515	21.6743	25.7375	10.4877	11.0356	13.4131	30.9209	30.4644	12.3948	12.286	10.9925	12.5788	13.3411	12.3042	15.0543	11.7076	20.2049	15.6372	41.1442	21.0443	24.9107	23.4933	20.9168	23.6942	17.246	23.6579	25.3853	22.1168	26.9384	29.7857	18.7981	15.856	16.1547	25.3688	14.2934	15.763	14.774	32.7681	30.5299	23.4682	30.6033	25.283	18.4782	9.88459	10.6737	11.4553	11.9214	27.4378	36.1143	23.8675	25.7438	23.3036	29.9992	27.9011	30.1833	18.5246	20.2612	16.4476	25.9983	32.4948	38.4226	26.2149	22.9085	25.869
ENSG00000176887.7	SOX11	0	0.004017	0	0.0147575	0.011763	0.016487	0	1.28745	0.941197	1.42561	0.189305	0.163846	0.588607	0.692867	1.14141	2.33174	2.30336	0.847535	1.34758	0.942127	0.0356665	0.237614	0.019294	0.006169	0.03863	1.95105	0.536803	0.29094	0	1.59966	0.227496	0	0.327201	0	0.137986	0.256366	0.0111055	0.006611	0	0	0	0.009882	0.022524	0.033357	0.025846	0	0	0	0	0.003921	0.0017405	0.480257	0.0073605	0.017974	0.021114	0.059469	0.082482	0.108035	0.266626	0.041726	0.077846	0.016399	0.242437	0.114224	0.010824	0.008966	0	0
ENSG00000162975.5	KCNF1	0.127561	0.090748	0.043325	0.017725	0.051167	0.014597	0.937541	22.3804	40.1518	46.2226	2.5132	3.27067	57.3182	59.8564	23.6123	10.3543	54.5421	43.012	2.85946	4.39624	0.204244	0.0194195	0	0.0514555	0.108767	1.55753	0.59621	0.503547	0.168084	0.519844	2.57055	0.0943995	18.0486	0.084688	0.494001	0.116513	0.294565	0.160007	0.021695	0.024691	0.034763	0.122244	0.456554	0.113227	0.027568	2.096	0.083492	0.373794	0.144216	23.0789	0.367637	0.650154	0.432735	0.060677	0.061136	0.516886	0.361672	0.409414	0.585356	0.166851	0.196062	0.105998	0.51904	1.2615	0.079781	0.057462	0.052738	0
ENSG00000151379.4	MSGN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0636525	0	0	0	0.13916	0.117724	0	0	0.299483	0	0	0	0	0	0	0	0	0	0	0	0.218144	0	0	0	0	0	0	0	0.077145	0	0	0	0	0	0	0	0	0	0	0	0.25944	0	0	0.0679755	0
ENSG00000170745.12	KCNS3	3.95885	2.94839	0.986803	18.6374	13.5125	8.3497	8.56297	2.34979	3.93877	2.17	0.745396	0.854851	3.14365	5.05312	3.26535	3.55705	1.66481	2.4746	6.56607	4.80278	7.30811	3.08546	0.087979	9.99662	11.0721	15.3796	11.8609	11.0865	7.65079	6.85636	11.3127	6.35104	10.0308	3.91946	3.11929	2.14674	2.7065	5.4934	1.60034	1.11502	1.53008	21.0846	35.5085	13.1789	16.8774	14.0764	1.05973	4.39902	4.39659	3.90697	4.76235	1.44501	9.39481	6.54825	6.39662	5.68714	1.23989	4.81723	1.18009	7.30634	7.10721	3.34551	19.7054	7.01207	4.10465	5.02579	9.49892	0.027306
ENSG00000143878.10	RHOB	981.253	967.979	521.157	1564.63	1204.19	3263.75	1019.12	183.784	177.635	262.396	230.901	264.852	212.386	235.852	205.494	273.809	213.426	243.002	635.536	342.409	841.058	78.0076	18.0731	525.076	783.9	1151.54	478.834	341.31	75.4909	1382.15	1169.96	156.03	1104.88	1431.48	306.95	136.128	150.56	182.405	267.479	237.663	217.826	569.532	679.466	207.98	250.348	964.719	739.54	71.0231	64.2838	74.8519	83.0511	225.45	612.856	606.543	612.841	233.358	100.761	227.596	217.219	357.579	555.99	218.838	1728.56	115.167	345.401	670.759	547.477	122.884
ENSG00000218819.6	TDRD15	0	0	0	0.0202175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027958	0.0126485	0.016703	0	0	0	0	0	0	0	0	0	0	0	0.0054085	0.00638	0.510029	0.665817	0.700543	0.179993	0	0	0	0	0	0	0	0	0	0.04206	0	0	0	0.015896	0.09973	0.044111	0.037798	0	0	0	0	4.89307	0	0	0	0
ENSG00000228474.6	OST4	252.343	287.152	283.527	392.536	413.771	354.893	331.068	127.786	114.612	120.02	92.2799	83.3768	94.4707	106.085	95.8521	122.761	142.309	100.834	164.341	139.3	257.641	620.69	520.728	337.518	356.965	296.318	234.076	300.127	202.905	391.93	276.517	228.083	270.475	304.2	249.765	163.909	193.67	257.287	110.237	216.736	232.752	275.74	277.908	230.317	153.394	250.4	356.978	104.255	127.864	173.48	140.652	194.554	296.196	209.012	209.408	225.564	327.864	353.492	291.522	182.289	210.64	177.188	350.138	185.998	295.666	290.995	294.185	260.189
