ID	adj.P.Val	P.Value	t	B	logFC	GB_ACC	GENE_SYMBOL
A_24_P237175	5.07e-01	1.66e-01	1.4315629	-5.06923	0.79071067	NM_001322	CST2
A_33_P3316093	5.07e-01	1.66e-01	1.4315072	-5.069302	0.83904629		
A_21_P0003075	5.07e-01	1.66e-01	1.4314845	-5.069331	0.49827007	DB054619	XLOC_002958
A_32_P73217	5.07e-01	1.66e-01	-1.4313755	-5.069472	-0.29431602	NM_020141	TMEM167B
A_23_P150064	5.07e-01	1.66e-01	1.431366	-5.069484	0.56407826	NM_024756	MMRN2
A_23_P1782	5.07e-01	1.66e-01	-1.4312952	-5.069575	-0.37908714	NM_002231	CD82
A_23_P145718	5.07e-01	1.66e-01	1.4310969	-5.06983	0.28714617	NM_001637	AOAH
A_23_P206107	5.07e-01	1.66e-01	-1.4310448	-5.069898	-0.46977908	NM_001099436	ULK3
A_21_P0008473	5.07e-01	1.66e-01	1.4310341	-5.069911	1.0473578		XLOC_011096
A_33_P3242733	5.07e-01	1.66e-01	1.4310264	-5.069921	0.54950798	NM_138370	PKDCC
A_23_P122233	5.07e-01	1.66e-01	-1.430991	-5.069967	-0.21221307	NM_001014990	MRPL22
A_33_P3265104	5.07e-01	1.66e-01	1.4309216	-5.070056	0.3635187	NM_001242307	PITRM1
A_21_P0006269	5.07e-01	1.66e-01	-1.4308654	-5.070129	-1.67273873		XLOC_007697
A_21_P0003481	5.07e-01	1.66e-01	1.4307672	-5.070255	0.27567227		XLOC_003994
A_33_P3423650	5.07e-01	1.66e-01	-1.4307603	-5.070264	-0.46294123	DB033244	
A_33_P3247489	5.07e-01	1.66e-01	1.4307074	-5.070332	0.53970692	NM_001037225	C11orf85
A_33_P3393456	5.07e-01	1.66e-01	1.4306549	-5.0704	0.71286548	AK127184	LOC100131129
A_21_P0010457	5.07e-01	1.66e-01	-1.4305783	-5.070498	-0.4920936		XLOC_014410
A_33_P3247858	5.07e-01	1.66e-01	1.4305745	-5.070503	0.50896083	NM_001166461	MPP1
A_21_P0000881	5.07e-01	1.66e-01	1.4305298	-5.070561	0.26571163	NR_040015	LOC100631378
A_23_P58770	5.07e-01	1.66e-01	1.4304904	-5.070611	0.55383914	NM_004821	HAND1
A_33_P3368695	5.07e-01	1.66e-01	1.430391	-5.070739	0.56751335	NM_001165967	HES7
A_21_P0010500	5.07e-01	1.66e-01	-1.4303709	-5.070765	-0.67017976	NR_002785	GNAS-AS1
A_21_P0004509	5.07e-01	1.66e-01	1.4303403	-5.070805	0.69789825	BC043537	XLOC_004429
A_33_P3875570	5.07e-01	1.66e-01	-1.4303259	-5.070823	-0.50061312	BQ013595	LOC100628314
A_33_P3279545	5.07e-01	1.66e-01	1.4302634	-5.070904	0.37565428	NM_005734	HIPK3
A_23_P144326	5.07e-01	1.66e-01	-1.4301882	-5.071	-0.37815254	NM_080874	ASB5
A_23_P3562	5.07e-01	1.66e-01	-1.4301802	-5.071011	-0.22072082	NM_032178	SLC7A6OS
A_21_P0004650	5.07e-01	1.66e-01	1.430113	-5.071097	0.2660653		XLOC_005285
A_33_P3230498	5.07e-01	1.66e-01	1.4301047	-5.071108	0.35141465	AK130931	
A_33_P3322430	5.07e-01	1.66e-01	1.4300746	-5.071147	0.58413164		CTNS
A_33_P3728167	5.07e-01	1.66e-01	1.4300559	-5.071171	0.48321672	NM_001795	CDH5
A_23_P107661	5.07e-01	1.66e-01	-1.4300474	-5.071182	-0.35836085	NM_014225	PPP2R1A
A_23_P40856	5.07e-01	1.66e-01	1.4300453	-5.071184	0.35724376	NM_020678	LRTM1
A_33_P3408837	5.07e-01	1.66e-01	-1.4300141	-5.071224	-0.46672695	XR_108364	
A_33_P3311076	5.07e-01	1.66e-01	-1.4299681	-5.071284	-0.32397193	NM_001190807	CYB5A
A_21_P0004487	5.07e-01	1.66e-01	-1.429705	-5.071622	-0.54082989		XLOC_004285
A_24_P102650	5.07e-01	1.66e-01	1.4295597	-5.071809	0.69318479	NM_002458	MUC5B
A_21_P0001334	5.07e-01	1.66e-01	1.4295074	-5.071876	0.89448323		XLOC_000282
A_33_P3323718	5.07e-01	1.66e-01	-1.4294496	-5.071951	-0.47994978	NM_001008224	UACA
A_33_P3316691	5.07e-01	1.66e-01	1.4294479	-5.071953	0.32489107		
A_23_P114353	5.07e-01	1.66e-01	1.429418	-5.071991	0.55435079	NM_032946	NXF5
A_32_P203786	5.07e-01	1.66e-01	-1.429383	-5.072036	-0.83855644	NR_026858	FAM7A1
A_33_P3254136	5.07e-01	1.66e-01	1.4292107	-5.072258	0.22988811	NM_177531	PKHD1L1
A_33_P3395237	5.07e-01	1.66e-01	1.4291529	-5.072332	0.69216133		
A_33_P3292402	5.07e-01	1.66e-01	-1.4291128	-5.072384	-0.40430531	AK131476	LRRIQ3
A_23_P127995	5.07e-01	1.66e-01	-1.4290972	-5.072404	-0.20989	NM_001293	CLNS1A
A_23_P149375	5.07e-01	1.66e-01	-1.4290902	-5.072413	-0.34407373	NM_053055	THEM4
A_33_P3381077	5.07e-01	1.66e-01	1.4290412	-5.072476	0.4281198	NM_001004474	OR10S1
A_23_P114626	5.07e-01	1.66e-01	-1.4290392	-5.072479	-0.65719542	NM_000488	SERPINC1
A_23_P92860	5.07e-01	1.66e-01	-1.4289819	-5.072552	-0.42774358	NM_021147	CCNO
A_23_P205293	5.07e-01	1.66e-01	-1.4289626	-5.072577	-0.50051408	NM_018199	EXD2
A_23_P85453	5.07e-01	1.66e-01	-1.4288972	-5.072661	-0.56750746	NM_016382	CD244
A_23_P203773	5.07e-01	1.66e-01	-1.4288794	-5.072684	-0.38119645	NM_080654	CCDC34
A_23_P42306	5.07e-01	1.66e-01	-1.4288613	-5.072708	-0.33679572	NM_006120	HLA-DMA
A_23_P201939	5.07e-01	1.66e-01	-1.4288532	-5.072718	-0.46167597	NM_005167	PPM1J
A_21_P0013923	5.07e-01	1.66e-01	1.4288362	-5.07274	0.35235784	XM_002342108	LOC100133124
A_33_P3280811	5.07e-01	1.66e-01	1.4287581	-5.07284	0.2630145	NM_144965	TTC16
A_23_P218892	5.07e-01	1.66e-01	-1.4287519	-5.072848	-0.29634303	NM_182917	EIF4G1
A_23_P351535	5.07e-01	1.66e-01	-1.4286857	-5.072933	-0.78717626	NR_024120	DBIL5P
A_23_P95536	5.07e-01	1.66e-01	1.4286809	-5.07294	0.3152846	NM_014269	ADAM29
A_21_P0006392	5.07e-01	1.66e-01	-1.4286561	-5.072971	-0.25628972	BX109549	XLOC_007842
A_33_P3341722	5.07e-01	1.67e-01	1.4285926	-5.073053	0.28976759	CU692082	COL23A1
A_24_P601831	5.07e-01	1.67e-01	1.4285092	-5.07316	0.23011328	NR_026969	LINC00326
A_23_P161488	5.07e-01	1.67e-01	-1.428383	-5.073323	-0.20462264	NM_001033925	TIAL1
A_33_P3398922	5.07e-01	1.67e-01	-1.4283574	-5.073356	-0.21625206	NM_001204142	MBD1
A_21_P0013016	5.07e-01	1.67e-01	1.428247	-5.073497	0.7520003		XLOC_l2_012415
A_21_P0007211	5.07e-01	1.67e-01	-1.428055	-5.073744	-0.53934179		XLOC_009135
A_21_P0011778	5.07e-01	1.67e-01	1.4280519	-5.073748	0.53776467		XLOC_l2_007025
A_33_P3240773	5.07e-01	1.67e-01	1.4279392	-5.073893	0.30924507	BC043599	
A_23_P20275	5.07e-01	1.67e-01	-1.4279067	-5.073935	-0.46803048	NM_024613	PLEKHF2
A_21_P0002970	5.07e-01	1.67e-01	-1.4278633	-5.073991	-0.73631483	AL832184	XLOC_002693
A_23_P47116	5.07e-01	1.67e-01	-1.4277793	-5.074099	-0.51940839	NM_003475	RASSF7
A_33_P3416124	5.07e-01	1.67e-01	1.4277193	-5.074176	0.34374685	NR_024569	LOC100130872
A_33_P3328087	5.07e-01	1.67e-01	-1.4276453	-5.074271	-0.35530115		
A_24_P298587	5.07e-01	1.67e-01	-1.4276037	-5.074324	-0.58832835	AB196634	
A_24_P156267	5.07e-01	1.67e-01	-1.4275897	-5.074342	-0.73372988	NM_006943	SOX12
A_32_P88231	5.08e-01	1.67e-01	-1.4274	-5.074586	-0.38967838	XR_132489	LOC100505695
A_33_P3220753	5.08e-01	1.67e-01	1.4273617	-5.074635	0.49314168	XR_108644	LOC100505635
A_24_P921683	5.08e-01	1.67e-01	-1.4273546	-5.074644	-0.81478696	NM_014491	FOXP2
A_21_P0009152	5.08e-01	1.67e-01	1.4272941	-5.074722	0.49683444	BC062794	XLOC_012440
A_24_P234792	5.08e-01	1.67e-01	1.4272462	-5.074784	0.30942283	NM_001044723	CSNK1G3
A_33_P3327608	5.08e-01	1.67e-01	-1.4271631	-5.074891	-0.39676211	NM_001039753	EML6
A_24_P186216	5.08e-01	1.67e-01	-1.4269827	-5.075122	-0.62628388	NM_001100400	PDS5A
A_33_P3315149	5.08e-01	1.67e-01	1.4269129	-5.075212	0.53650253	NR_027262	C15orf34
A_24_P53976	5.08e-01	1.67e-01	-1.4267663	-5.0754	-0.41304557	NM_002065	GLUL
A_23_P106056	5.08e-01	1.67e-01	-1.4267427	-5.075431	-0.17307807	NM_001344	DAD1
A_33_P3417765	5.08e-01	1.67e-01	1.4267369	-5.075438	0.82651584	NM_152375	KLHDC7A
A_23_P46356	5.08e-01	1.67e-01	1.4267174	-5.075463	0.31648446	NM_024575	TNFAIP8L2
A_21_P0008812	5.08e-01	1.67e-01	1.4266589	-5.075538	0.4242305		XLOC_011176
A_24_P289043	5.08e-01	1.67e-01	-1.426632	-5.075573	-0.47971997		
A_21_P0004276	5.08e-01	1.67e-01	-1.4265823	-5.075637	-0.71171632		XLOC_004467
A_23_P59888	5.08e-01	1.67e-01	1.4265805	-5.075639	1.24425401	NR_002182	NACAP1
A_24_P120109	5.08e-01	1.67e-01	-1.4265615	-5.075663	-0.41550117	NM_198963	DHX57
A_21_P0012866	5.08e-01	1.67e-01	1.4262985	-5.076001	0.57666606		XLOC_l2_011872
A_24_P88850	5.08e-01	1.67e-01	1.4261393	-5.076206	0.50628683	NM_012219	MRAS
A_21_P0001984	5.08e-01	1.67e-01	1.4259962	-5.076389	0.16178996		XLOC_001922
A_21_P0001525	5.08e-01	1.67e-01	-1.4259496	-5.076449	-0.793384		XLOC_000889
A_33_P3389376	5.08e-01	1.67e-01	1.4258984	-5.076515	0.4218956	NM_001204171	MDM4
A_33_P3259693	5.08e-01	1.67e-01	1.4258822	-5.076536	0.77591731	NM_001160325	OR6P1
A_32_P67526	5.08e-01	1.67e-01	1.4258112	-5.076627	0.29144597	NM_001029996	PCDP1
A_23_P61551	5.08e-01	1.67e-01	-1.4257754	-5.076673	-0.54769588	NM_006110	CD2BP2
A_33_P3235262	5.08e-01	1.67e-01	1.4257556	-5.076698	0.30506983	NM_001135219	PIP5KL1
A_21_P0011703	5.08e-01	1.67e-01	1.4257508	-5.076704	0.68150806		XLOC_l2_006789
A_21_P0010726	5.08e-01	1.67e-01	-1.4256514	-5.076832	-0.55337389	BM686831	XLOC_l2_000421
A_24_P374445	5.08e-01	1.67e-01	-1.425619	-5.076874	-0.39078449	NM_152347	C17orf57
A_33_P3359973	5.08e-01	1.67e-01	1.4255357	-5.076981	0.72287815	BX109507	
A_33_P3266140	5.08e-01	1.67e-01	1.4255115	-5.077012	0.19312474		
A_24_P200942	5.08e-01	1.67e-01	-1.4254154	-5.077135	-0.46572184	NM_030935	TSC22D4
A_33_P3416882	5.08e-01	1.67e-01	1.4252981	-5.077285	0.57453936	NM_206919	ARL9
A_24_P786388	5.08e-01	1.67e-01	1.4251154	-5.07752	0.49597925	NM_198137	CATSPER4
A_33_P3241334	5.08e-01	1.68e-01	-1.4249653	-5.077713	-1.27199183	AK056754	PSG1
A_33_P3339741	5.09e-01	1.68e-01	1.4248301	-5.077886	0.74806646		
A_21_P0002515	5.09e-01	1.68e-01	-1.4247989	-5.077926	-0.50780404		XLOC_002369
A_24_P6626	5.09e-01	1.68e-01	1.4247627	-5.077973	0.75714232	NM_052907	TMEM132B
A_24_P224727	5.09e-01	1.68e-01	-1.4247026	-5.07805	-0.67620483	NM_004364	CEBPA
A_33_P3381022	5.09e-01	1.68e-01	-1.4244705	-5.078347	-0.30499141	BC017037	ICMT
A_21_P0008093	5.09e-01	1.68e-01	1.4244116	-5.078423	0.34765981		XLOC_010454
A_21_P0008433	5.09e-01	1.68e-01	1.4241226	-5.078794	0.49902242		XLOC_011014
A_33_P3212072	5.09e-01	1.68e-01	-1.4240599	-5.078874	-0.70231504	NM_001146039	GORAB
A_33_P3211659	5.09e-01	1.68e-01	1.4240586	-5.078876	0.31998756		
A_21_P0002378	5.09e-01	1.68e-01	1.4239667	-5.078994	0.36677216	XR_109991	LOC727944
A_33_P3257155	5.09e-01	1.68e-01	-1.4239401	-5.079028	-0.63632142		SMAP1
A_21_P0014410	5.09e-01	1.68e-01	-1.4238942	-5.079087	-0.54289071	XR_109638	LOC100507459
A_23_P364766	5.09e-01	1.68e-01	-1.4238842	-5.079099	-0.57947727	NM_001009608	C20orf94
A_33_P3276303	5.09e-01	1.68e-01	-1.4238715	-5.079116	-0.46740466	NR_037839	CES5AP1
A_33_P3353027	5.09e-01	1.68e-01	-1.4238573	-5.079134	-0.47925607		CHN2
A_33_P3237005	5.09e-01	1.68e-01	1.4238247	-5.079176	0.4658689	NR_002438	ZFAT-AS1
A_33_P3395074	5.09e-01	1.68e-01	-1.4237108	-5.079322	-0.3965888	NM_020360	PLSCR3
A_23_P165668	5.09e-01	1.68e-01	-1.423589	-5.079478	-0.5249312	AK025657	SLC35F5
A_21_P0001763	5.09e-01	1.68e-01	1.423386	-5.079738	0.6525706	XR_110856	LOC100506929
A_21_P0012043	5.09e-01	1.68e-01	1.4232992	-5.079849	1.30814926		XLOC_l2_007770
A_21_P0004090	5.09e-01	1.68e-01	1.4231951	-5.079983	0.44986166		XLOC_004711
A_33_P3336622	5.09e-01	1.68e-01	1.4230825	-5.080127	0.27606821	NM_001031806	ALDH3A2
A_24_P23995	5.09e-01	1.68e-01	-1.4229925	-5.080243	-0.33108103	NM_001010858	RNF187
A_23_P87973	5.09e-01	1.68e-01	-1.422979	-5.08026	-0.37052874	NM_213590	TRIM13
A_23_P158297	5.09e-01	1.68e-01	1.4229667	-5.080276	0.24254167	NM_197975	BTNL3
A_23_P26314	5.09e-01	1.68e-01	-1.4229261	-5.080328	-0.55588918	NM_020807	ZNF319
A_24_P128312	5.09e-01	1.68e-01	-1.42288	-5.080387	-0.45166115	NM_007135	ZNF79
A_33_P3281613	5.09e-01	1.68e-01	1.4228005	-5.080489	0.54313388	AK123276	KCNT1
A_23_P5325	5.09e-01	1.68e-01	-1.4227798	-5.080515	-0.30285491	NM_000122	ERCC3
A_33_P3316078	5.09e-01	1.68e-01	-1.4227491	-5.080555	-0.66480939	NM_001039938	INTS6
A_23_P214168	5.09e-01	1.68e-01	1.4227419	-5.080564	0.52285043	NM_004370	COL12A1
A_21_P0005321	5.09e-01	1.68e-01	1.4227381	-5.080569	0.3384766		XLOC_006548
A_24_P366607	5.09e-01	1.68e-01	1.4225822	-5.080768	0.35940484	NM_203451	SERTM1
A_21_P0000826	5.09e-01	1.68e-01	1.4225702	-5.080784	0.44080803	NR_038886	LOC100506385
A_21_P0012571	5.09e-01	1.68e-01	-1.4224345	-5.080958	-0.42245606	AK124448	FAM86B1
A_33_P3316786	5.09e-01	1.68e-01	1.422301	-5.081129	0.68297165	NM_080759	DACH1
A_21_P0005430	5.09e-01	1.68e-01	1.4222997	-5.08113	0.50020745		XLOC_006249
A_24_P416159	5.09e-01	1.68e-01	-1.422131	-5.081347	-0.28546829	NM_005611	RBL2
A_33_P3522511	5.09e-01	1.68e-01	-1.4220462	-5.081455	-0.78607609	AB007954	KIAA0485
A_21_P0011166	5.09e-01	1.68e-01	1.4219922	-5.081524	0.65634849	DT220691	XLOC_l2_003877
A_21_P0008856	5.09e-01	1.68e-01	-1.4219626	-5.081562	-0.2833864		XLOC_011535
A_33_P3344673	5.09e-01	1.68e-01	-1.421947	-5.081582	-0.87319328	NM_019121	PPP1R37
A_24_P360078	5.09e-01	1.68e-01	-1.4219132	-5.081626	-0.30254397	NM_006726	LRBA
A_21_P0002721	5.09e-01	1.68e-01	1.42191	-5.08163	0.27909927	BC039672	XLOC_002562
A_33_P3302300	5.09e-01	1.68e-01	1.4218989	-5.081644	0.75034729	AK127681	LOC100128333
A_33_P3332252	5.09e-01	1.68e-01	-1.4218971	-5.081646	-0.77807837	NM_024803	TUBAL3
A_23_P112531	5.09e-01	1.68e-01	1.4218209	-5.081744	0.34541785	NM_001035254	FAM102A
A_33_P3419204	5.09e-01	1.68e-01	-1.421798	-5.081773	-0.57225417		
A_23_P49759	5.09e-01	1.68e-01	1.4217923	-5.08178	0.55017064	NM_002981	CCL1
A_21_P0005532	5.10e-01	1.69e-01	1.4216121	-5.082011	0.41851428		XLOC_006617
A_21_P0006300	5.10e-01	1.69e-01	-1.4215966	-5.082031	-0.21445009		XLOC_007805
A_33_P3294078	5.10e-01	1.69e-01	1.4215039	-5.08215	0.68179711		
A_23_P56553	5.10e-01	1.69e-01	-1.4214092	-5.082271	-0.23766392	NM_024770	METTL8
A_19_P00318909	5.10e-01	1.69e-01	1.4213585	-5.082336	0.50462948		XLOC_l2_010751
A_33_P3367112	5.10e-01	1.69e-01	-1.4213518	-5.082345	-0.48273631	CR607463	
A_33_P3268288	5.10e-01	1.69e-01	1.4213428	-5.082356	0.56028501		
A_21_P0007925	5.10e-01	1.69e-01	1.4213357	-5.082365	0.26941447		XLOC_010310
A_23_P105044	5.10e-01	1.69e-01	-1.4213227	-5.082382	-0.25624249	NM_021134	MRPL23
A_23_P345678	5.10e-01	1.69e-01	-1.4213085	-5.0824	-0.60478994	NM_033084	FANCD2
A_23_P329772	5.10e-01	1.69e-01	-1.4211406	-5.082615	-0.22245777	NM_013245	VPS4A
A_33_P3272437	5.10e-01	1.69e-01	1.4209868	-5.082812	1.04206804		
A_24_P89872	5.10e-01	1.69e-01	-1.4208692	-5.082962	-0.59828275	NM_197977	ZNF189
A_33_P3508541	5.10e-01	1.69e-01	1.420783	-5.083073	0.49059219	BC040189	LOC400622
A_33_P3288995	5.10e-01	1.69e-01	-1.4206787	-5.083206	-0.52148788		AP1S3
A_33_P3307408	5.10e-01	1.69e-01	1.4206364	-5.083261	0.36707446		
A_21_P0002184	5.10e-01	1.69e-01	1.4205174	-5.083413	0.19341405		XLOC_001397
A_33_P3712008	5.10e-01	1.69e-01	-1.4203575	-5.083617	-0.83613574	AL512720	DKFZp547J222
A_33_P3210499	5.10e-01	1.69e-01	-1.4202188	-5.083795	-0.35941716	M14266	
A_24_P265506	5.10e-01	1.69e-01	1.4202053	-5.083812	0.77013167	NM_002529	NTRK1
A_21_P0005185	5.10e-01	1.69e-01	1.4201773	-5.083848	0.33538876		XLOC_005939
A_23_P109677	5.10e-01	1.69e-01	-1.4201454	-5.083889	-0.30753358		
A_23_P113789	5.10e-01	1.69e-01	1.4201288	-5.08391	0.64479927	NM_006677	USP19
A_23_P68529	5.10e-01	1.69e-01	-1.4201169	-5.083925	-0.21766765	NM_033453	ITPA
A_23_P152038	5.10e-01	1.69e-01	-1.4200837	-5.083968	-0.3229609	NM_052903	TUBGCP5
A_21_P0012042	5.10e-01	1.69e-01	1.4199353	-5.084158	0.3150476		XLOC_l2_007731
A_24_P106591	5.10e-01	1.69e-01	-1.4199134	-5.084186	-0.28291277	NM_201280	MUTED
A_21_P0004965	5.10e-01	1.69e-01	1.4199065	-5.084195	0.20529871		XLOC_005523
A_21_P0004832	5.10e-01	1.69e-01	1.4198523	-5.084264	0.74231105		XLOC_005163
A_21_P0010879	5.10e-01	1.69e-01	-1.4198499	-5.084267	-0.58388806	NR_026566	BMS1P1
A_21_P0012447	5.10e-01	1.69e-01	1.419817	-5.084309	0.66796081	NM_053027	MYLK
A_21_P0002034	5.10e-01	1.69e-01	1.419738	-5.08441	0.59425		XLOC_002033
A_23_P114210	5.10e-01	1.69e-01	-1.4196275	-5.084551	-0.57727898	NM_000307	POU3F4
A_23_P122937	5.10e-01	1.69e-01	1.4195998	-5.084587	0.19278016	NM_014800	ELMO1
A_33_P3615955	5.10e-01	1.69e-01	1.4195991	-5.084588	0.84528722		
A_23_P397480	5.10e-01	1.69e-01	1.4195635	-5.084633	0.51920904	NR_003088	ABCC13
A_24_P415624	5.10e-01	1.69e-01	1.419516	-5.084694	0.25673479	NM_014938	MLXIP
A_33_P3291244	5.10e-01	1.69e-01	-1.4195119	-5.084699	-0.44211861	NM_178499	CCDC60
A_21_P0007533	5.10e-01	1.69e-01	-1.4192345	-5.085054	-0.89975545		XLOC_009684
A_23_P61180	5.10e-01	1.69e-01	-1.4192198	-5.085073	-0.58477478	NM_018390	PLCXD1
A_21_P0006997	5.10e-01	1.69e-01	1.4190171	-5.085332	0.97074944		XLOC_008826
A_32_P74366	5.10e-01	1.69e-01	-1.4189193	-5.085457	-0.31669307	AF088033	VCPIP1
A_21_P0008470	5.10e-01	1.69e-01	-1.4188394	-5.085559	-0.44936595		XLOC_011091
A_23_P218025	5.10e-01	1.69e-01	1.4188256	-5.085577	0.80307822	NM_004984	KIF5A
A_33_P3283700	5.11e-01	1.69e-01	-1.4187705	-5.085647	-0.23705091		
A_32_P309662	5.11e-01	1.69e-01	1.4186313	-5.085825	0.44680879	NM_176881	TAS2R39
A_33_P3280213	5.11e-01	1.69e-01	1.4184988	-5.085995	0.44194768	NM_001127695	CTSA
A_21_P0005292	5.11e-01	1.69e-01	1.4184907	-5.086005	0.32121185	U88300	XLOC_006404
A_23_P321855	5.11e-01	1.69e-01	-1.4184214	-5.086094	-0.25295249	NM_003899	ARHGEF7
A_21_P0009087	5.11e-01	1.69e-01	-1.4184055	-5.086114	-0.31269172		XLOC_012049
A_32_P30649	5.11e-01	1.69e-01	-1.4183801	-5.086147	-0.69736376	NM_004454	ETV5
A_23_P129486	5.11e-01	1.69e-01	-1.4183098	-5.086236	-0.2518856	NM_016332	SEPX1
A_33_P3407469	5.11e-01	1.69e-01	-1.4182981	-5.086251	-0.64761718	NM_020884	MYH7B
A_23_P212354	5.11e-01	1.70e-01	-1.4180702	-5.086543	-0.20261187	NM_001123041	CCR2
A_23_P14351	5.11e-01	1.70e-01	-1.4180352	-5.086587	-0.55141665	NM_004274	AKAP6
A_23_P121356	5.11e-01	1.70e-01	-1.418015	-5.086613	-0.21142559	NM_020235	BBX
A_21_P0006097	5.11e-01	1.70e-01	-1.4178848	-5.08678	-0.21500228		XLOC_007818
A_21_P0004792	5.11e-01	1.70e-01	1.4178117	-5.086873	0.93328471	BG460568	XLOC_005881
A_21_P0003092	5.11e-01	1.70e-01	-1.4178029	-5.086884	-0.60972755	XR_110395	LOC440993
A_33_P3318596	5.11e-01	1.70e-01	-1.4177889	-5.086902	-0.41332511	NM_003419	ZNF345
A_23_P431939	5.11e-01	1.70e-01	-1.4177445	-5.086959	-0.27047652	NM_001531	MR1
A_23_P4161	5.11e-01	1.70e-01	-1.4177299	-5.086978	-0.56314722	AB023218	ARSG
A_21_P0002513	5.11e-01	1.70e-01	-1.4176666	-5.087058	-0.29617489		XLOC_002353
A_33_P3353996	5.11e-01	1.70e-01	-1.4176585	-5.087069	-0.53427302	NM_001145115	PPP1R3G
A_21_P0001246	5.11e-01	1.70e-01	1.4176575	-5.08707	0.94996829		XLOC_001265
A_33_P3396444	5.11e-01	1.70e-01	-1.4176472	-5.087083	-0.35643205	AK309450	PTGR1
A_21_P0014083	5.11e-01	1.70e-01	-1.4176361	-5.087097	-0.55134691	XR_108380	AGAP1-IT1
A_33_P3216853	5.11e-01	1.70e-01	-1.4176165	-5.087122	-0.64510948	NM_144706	C2orf15
A_21_P0004410	5.11e-01	1.70e-01	-1.4175586	-5.087196	-0.30338905		XLOC_004875
A_33_P3323188	5.11e-01	1.70e-01	-1.4175023	-5.087268	-0.30147426	NR_027237	LOC728743
A_21_P0006366	5.11e-01	1.70e-01	1.4173961	-5.087404	0.78086965		XLOC_007528
A_23_P73589	5.11e-01	1.70e-01	-1.4173636	-5.087446	-0.27683869	NM_002444	MSN
A_21_P0000656	5.11e-01	1.70e-01	1.4173361	-5.087481	0.44663723	NR_036519	C17orf62
A_23_P119778	5.11e-01	1.70e-01	-1.4173108	-5.087513	-0.47429225	NM_020342	SLC39A10
A_24_P942730	5.11e-01	1.70e-01	-1.4172609	-5.087577	-0.36451938	NM_152455	ZSCAN29
A_23_P56654	5.11e-01	1.70e-01	1.4172057	-5.087647	0.29195713	NM_032601	MCEE
A_33_P3297618	5.11e-01	1.70e-01	1.417098	-5.087785	0.32611529		
A_33_P3302125	5.11e-01	1.70e-01	1.4170226	-5.087881	0.92418296	NM_178428	LCE2A
A_23_P330908	5.11e-01	1.70e-01	-1.416785	-5.088185	-0.32280975	NM_024295	DERL1
A_23_P44166	5.11e-01	1.70e-01	-1.4167503	-5.088229	-0.36367317	NM_016286	DCXR
A_23_P66798	5.11e-01	1.70e-01	-1.4165221	-5.08852	-0.91819768	NM_002276	KRT19
A_21_P0002353	5.11e-01	1.70e-01	1.4164865	-5.088566	0.41334277		XLOC_001864
A_21_P0010812	5.11e-01	1.70e-01	1.4163643	-5.088722	0.52827289	XR_109026	LOC645954
A_24_P941824	5.11e-01	1.70e-01	-1.4162682	-5.088844	-0.22529712	NM_004798	KIF3B
A_33_P3255176	5.11e-01	1.70e-01	1.4161741	-5.088965	0.65320183		
A_24_P166663	5.11e-01	1.70e-01	1.4161142	-5.089041	0.35184423	NM_001259	CDK6
A_21_P0011769	5.11e-01	1.70e-01	1.4160686	-5.089099	0.48073596		XLOC_l2_006704
A_21_P0012645	5.11e-01	1.70e-01	1.4159599	-5.089238	0.81698628		XLOC_l2_010989
A_32_P89679	5.11e-01	1.70e-01	-1.4159496	-5.089251	-0.32719426	NM_001013620	ALG10B
A_21_P0002909	5.11e-01	1.70e-01	-1.4158504	-5.089378	-0.24963065		XLOC_003331
A_24_P139773	5.11e-01	1.70e-01	1.415815	-5.089423	0.25663766	NM_138558	PPP1R8
A_23_P7101	5.11e-01	1.70e-01	-1.4156971	-5.089574	-0.47014152	NM_006527	SLBP
A_23_P133133	5.11e-01	1.70e-01	-1.4156808	-5.089594	-0.34224264	NM_025144	ALPK1
A_33_P3382236	5.11e-01	1.70e-01	-1.4156801	-5.089595	-0.50602452	NM_018330	KIAA1598
A_23_P211106	5.11e-01	1.70e-01	-1.415678	-5.089598	-0.4822228	NM_017438	SETD4
A_33_P3350196	5.11e-01	1.70e-01	1.4156231	-5.089668	0.75494673		
A_33_P3296499	5.11e-01	1.70e-01	1.4155052	-5.089818	0.41856525	NM_002844	PTPRK
A_33_P3278200	5.11e-01	1.70e-01	1.4154759	-5.089856	0.37627248	AK126107	MX2
A_33_P3339148	5.11e-01	1.70e-01	1.4154364	-5.089906	0.24993637	XR_109873	FLJ16126
A_33_P3313258	5.11e-01	1.70e-01	-1.4153822	-5.089975	-0.23723599	NM_031921	ATAD3B
A_33_P3370751	5.12e-01	1.70e-01	-1.4152168	-5.090186	-0.60954437	NM_022739	SMURF2
A_21_P0007974	5.12e-01	1.70e-01	1.4152112	-5.090194	0.34139199	AK057351	XLOC_010530
A_23_P121447	5.12e-01	1.70e-01	-1.4151834	-5.090229	-0.49604817	NM_032487	ARPM1
A_33_P3276153	5.12e-01	1.70e-01	-1.4151087	-5.090324	-0.36206166	NR_027024	LOC645752
A_33_P3215948	5.12e-01	1.70e-01	-1.4150707	-5.090373	-0.36684269	NM_005797	MPZL2
A_33_P3325285	5.12e-01	1.70e-01	-1.4150401	-5.090412	-0.49875353		
A_23_P201079	5.12e-01	1.70e-01	-1.4149529	-5.090523	-0.49366632	NM_012231	PRDM2
