ID	adj.P.Val	P.Value	t	B	logFC	GB_ACC	GENE_SYMBOL
A_23_P66891	0.912	0.759	-0.3109704	-5.985921	-0.11476664	NM_012121	CDC42EP4
A_23_P68234	0.912	0.759	0.3105411	-5.986052	0.16065386	NM_006794	GPR75
A_23_P22660	0.912	0.76	0.3097604	-5.986289	0.10202026	NM_006639	CYSLTR1
A_23_P74609	0.912	0.76	0.3096193	-5.986332	0.27689778	NM_015714	G0S2
A_23_P256077	0.912	0.76	0.3088733	-5.986558	0.03627379	NM_022076	DUSP21
A_23_P150343	0.912	0.76	-0.3087528	-5.986594	-0.12970952	NM_003063	SLN
A_23_P88303	0.913	0.762	-0.3068259	-5.987176	-0.11469484	NM_021979	HSPA2
A_23_P251695	0.914	0.763	-0.3049592	-5.987736	-0.09043289	NM_013248	NXT1
A_24_P69095	0.914	0.764	0.3040058	-5.98802	0.14262155	NM_003633	ENC1
A_23_P6561	0.914	0.764	-0.3039389	-5.98804	-0.13628461	NM_018029	EBLN2
A_23_P428887	0.914	0.764	0.3038536	-5.988066	0.09845353	NM_153270	KLHL34
A_24_P102293	0.914	0.764	0.303251	-5.988245	0.02170156	NM_015567	SLITRK5
A_33_P3321642	0.914	0.765	-0.3022238	-5.98855	-0.05371899	NM_024915	GRHL2
A_23_P23346	0.915	0.766	0.3016839	-5.98871	0.1256878	NM_006818	MLLT11
A_23_P250251	0.915	0.766	-0.3008446	-5.988958	-0.03680492	NM_000605	IFNA2
A_23_P259555	0.915	0.767	-0.3004144	-5.989084	-0.13290985	NM_030959	OR12D3
A_23_P150467	0.915	0.767	-0.2995714	-5.989332	-0.10620106	NM_006637	OR5I1
A_32_P219279	0.915	0.767	0.2993528	-5.989397	0.14566543	NM_052906	ELFN2
A_24_P294124	0.915	0.767	-0.2992165	-5.989437	-0.0926733	NM_014755	SERTAD2
A_33_P3270360	0.915	0.767	0.2992114	-5.989438	0.05942521	NM_001004458	OR1S1
A_33_P3420605	0.915	0.768	0.2989346	-5.989519	0.06903868	NM_012374	OR4D1
A_23_P152406	0.916	0.768	0.2978652	-5.989832	0.08200804	NM_032330	CAPNS2
A_23_P110882	0.916	0.769	-0.2966463	-5.990187	-0.06194477	NM_021648	TSPYL4
A_33_P3316147	0.916	0.77	-0.2963637	-5.990269	-0.1343424	NM_001005504	OR4F21
A_24_P73535	0.917	0.77	-0.2953706	-5.990558	-0.08478253	NM_017924	C14orf119
A_24_P201381	0.917	0.771	-0.2939443	-5.99097	-0.13848244	NM_152429	FGFBP3
A_33_P3268084	0.917	0.772	0.2933233	-5.991149	0.04046695	NM_001004753	OR51F2
A_32_P163533	0.918	0.774	-0.290181	-5.992048	-0.10108953	NM_001242797	ZNF322
A_23_P106405	0.918	0.774	-0.2899087	-5.992125	-0.298166	NM_002487	NDN
A_33_P3249046	0.919	0.776	0.2880517	-5.992651	0.11009254	NM_001171092	CLDN2
A_33_P3381067	0.919	0.776	0.2876753	-5.992758	0.08452329	NM_001004471	OR10Q1
A_23_P420209	0.92	0.777	-0.2863071	-5.993143	-0.18456654	NM_004751	GCNT3
A_33_P3233025	0.92	0.777	0.2859344	-5.993247	0.09419638	NM_001135995	ATXN3L
A_24_P927041	0.92	0.778	0.2856952	-5.993315	0.02103478	NM_012409	PRND
A_23_P81018	0.92	0.778	-0.2853909	-5.9934	-0.12291452	NM_005390	PDHA2
A_23_P18798	0.921	0.781	-0.2819029	-5.99437	-0.20406843	NM_019119	PCDHB9
A_33_P3210653	0.922	0.783	0.2792246	-5.995107	0.02278442	NM_001005329	OR51A4
A_23_P137896	0.922	0.784	-0.2776551	-5.995536	-0.11033353	NM_022120	OXCT2
A_33_P3307568	0.922	0.784	0.277542	-5.995567	0.02085175	NM_001083308	PYDC2
A_33_P3213747	0.922	0.784	0.2770411	-5.995703	0.05409085	NM_014205	ZNHIT2
A_32_P189413	0.922	0.784	0.2769397	-5.995731	0.02001502	NM_001048252	CTXN3
A_23_P136238	0.922	0.784	-0.2767869	-5.995772	-0.08786964	NM_053045	TMEM203
A_33_P3281283	0.923	0.786	0.275015	-5.996252	0.13541758	NM_005226	S1PR3
A_23_P404481	0.923	0.787	-0.2736335	-5.996624	-0.14217535	NM_001400	S1PR1
A_33_P3268060	0.923	0.787	-0.2733652	-5.996696	-0.11647357	NM_001004748	OR51A2
A_23_P111132	0.924	0.788	0.271969	-5.997069	0.08553342	NM_005345	HSPA1A
A_33_P3414507	0.924	0.788	0.2719509	-5.997074	0.04843236	NM_001004713	OR1I1
A_33_P3284036	0.925	0.79	-0.2697925	-5.997648	-0.06086789		CLDN14
A_23_P69863	0.925	0.791	0.2686858	-5.99794	0.12004237	NM_015669	PCDHB5
A_23_P157117	0.926	0.792	-0.2669731	-5.99839	-0.13898571	NM_182898	CREB5
A_33_P3208975	0.926	0.792	-0.2669471	-5.998397	-0.10214641	NM_001004758	OR51S1
A_33_P3258602	0.926	0.792	-0.2661648	-5.998602	-0.07999568	NM_001005566	OR5B2
A_23_P17130	0.927	0.793	0.264874	-5.998938	0.15846562	NM_001042519	C2orf88
A_23_P25813	0.928	0.796	0.2609121	-5.99996	0.01865757	NM_006683	EDDM3A
A_24_P154142	0.928	0.797	0.2604857	-6.000069	0.11914171	NM_181885	RXFP4
A_24_P55148	0.928	0.797	0.2603905	-6.000094	0.08158037	NM_021058	HIST1H2BJ
A_23_P108437	0.928	0.797	0.259843	-6.000233	0.07728686	NM_003468	FZD5
A_33_P3303905	0.929	0.797	-0.2596008	-6.000295	-0.09293201	NM_001005165	OR52E4
A_33_P3348594	0.929	0.798	0.2593407	-6.000361	0.09282122	NM_001004744	OR5R1
A_23_P8269	0.929	0.798	0.2591961	-6.000398	0.15309999	NM_053278	TAAR8
A_23_P402123	0.929	0.798	0.2583327	-6.000618	0.01887953	NM_019599	TAS2R1
A_33_P3291379	0.929	0.799	0.2579171	-6.000723	0.08377499	NM_001105569	MSGN1
A_32_P90210	0.929	0.799	-0.2576367	-6.000794	-0.04474479	NM_001015892	TAF9
A_33_P3319834	0.93	0.8	0.2562291	-6.001149	0.02534396	NM_001005522	OR2T8
A_23_P402919	0.93	0.801	0.2555075	-6.00133	0.01843215	NM_152630	FAM46D
A_23_P319466	0.93	0.802	-0.2542399	-6.001647	-0.10376771	NM_020377	CYSLTR2
A_23_P101048	0.931	0.804	0.2516181	-6.002298	0.12110223	NM_031959	KRTAP3-2
A_33_P3351735	0.931	0.804	0.2508952	-6.002476	0.10468103	NM_018219	CCDC87
A_32_P407293	0.931	0.805	0.2502367	-6.002638	0.05362861	NM_175922	PRR18
A_23_P64888	0.931	0.805	-0.2491829	-6.002897	-0.13255591	NM_023921	TAS2R10
A_24_P40551	0.932	0.806	-0.2489094	-6.002964	-0.06408618	NM_001080425	BEX4
A_23_P48229	0.932	0.808	-0.2462632	-6.003607	-0.08181073	NM_000217	KCNA1
A_24_P170234	0.933	0.808	-0.2452151	-6.00386	-0.06596776	NM_198085	RNF148
A_33_P3346628	0.933	0.809	-0.2444527	-6.004043	-0.12166465	NM_001190479	ANKRD63
A_23_P405295	0.933	0.81	0.2438153	-6.004196	0.16872626	NM_178434	LCE3C
A_33_P3285545	0.934	0.811	-0.2422625	-6.004566	-0.07975767	NM_001305	CLDN4
A_33_P3268582	0.934	0.811	-0.2420901	-6.004607	-0.12679474	NM_001005221	OR4F29
A_33_P3273777	0.935	0.812	0.2401586	-6.005065	0.06800259	NM_198568	GJB7
A_23_P34144	0.935	0.813	-0.2391264	-6.005307	-0.09375964	NM_014061	MAGEH1
A_23_P15450	0.935	0.815	-0.236738	-6.005866	-0.18405744	NM_018286	TMEM100
A_24_P103025	0.936	0.817	0.2336501	-6.006579	0.04403761	NM_006196	PCBP1
A_21_P0000780	0.936	0.819	-0.231781	-6.007006	-0.07132115	NR_038362	ZNF345
A_23_P402279	0.937	0.819	0.2311651	-6.007146	0.03323568	NM_173856	VN1R2
A_33_P3407985	0.938	0.821	-0.2286163	-6.007721	-0.09781278	NM_001195386	TMEM99
A_32_P218332	0.938	0.821	-0.2283918	-6.007772	-0.0491879	NM_174917	ACSF3
A_23_P410408	0.939	0.824	-0.224568	-6.008622	-0.09932987	NM_175883	OR7D2
A_33_P3397835	0.94	0.827	-0.2209451	-6.009415	-0.04910061	NM_001013734	RFPL4B
A_33_P3359022	0.94	0.827	0.2208448	-6.009437	0.09694668	NM_019612	IRGC
A_23_P382794	0.94	0.827	-0.2205876	-6.009493	-0.07310275	NM_176889	TAS2R20
A_23_P85534	0.94	0.828	0.2203898	-6.009536	0.08011725	NM_005684	GPR52
A_23_P136246	0.941	0.829	0.2181917	-6.010009	0.08063396	NM_130902	COX7B2
A_33_P3354399	0.941	0.83	0.2177805	-6.010097	0.06907807	NM_198697	KRTAP12-3
A_33_P3231252	0.942	0.831	0.2162912	-6.010415	0.08484207	NM_005599	NHLH2
A_23_P109184	0.942	0.831	0.2158872	-6.0105	0.01498149	NM_002196	INSM1
A_23_P371254	0.943	0.832	0.2140203	-6.010895	0.09960831	NM_176884	TAS2R43
A_32_P136351	0.943	0.833	0.213531	-6.010997	0.08922955	NM_052910	SLITRK1
A_24_P281403	0.944	0.835	-0.210988	-6.011528	-0.04645188	NM_001004703	OR4C46
A_24_P835500	0.944	0.836	0.2099329	-6.011746	0.08107319	NM_001034841	ITPRIPL2
A_24_P167377	0.944	0.836	-0.2098523	-6.011763	-0.08319673	NM_206899	OR10P1
A_33_P3349746	0.944	0.836	0.2091211	-6.011913	0.06491516	NM_001005501	OR4K2
A_33_P3311258	0.944	0.837	0.2086804	-6.012004	0.08484361	NM_181610	KRTAP19-4
A_23_P17345	0.944	0.837	-0.2086188	-6.012016	-0.09003617	NM_005461	MAFB
A_33_P3336014	0.945	0.838	0.2071653	-6.012313	0.01509144	NM_001004136	OR2T2
A_24_P146211	0.945	0.838	0.2064711	-6.012454	0.05694517	NM_021063	HIST1H2BD
A_33_P3229122	0.946	0.841	-0.2030391	-6.013145	-0.07811394	NM_003522	HIST1H2BF
A_33_P3423919	0.946	0.841	-0.2029937	-6.013154	-0.12857933	NM_001004135	OR2A12
A_33_P3290249	0.946	0.841	0.2027312	-6.013206	0.02672699	NM_001004690	OR2M5
A_33_P3310644	0.947	0.842	0.2019904	-6.013353	0.04170195	NM_001004717	OR4L1
A_33_P3339865	0.947	0.842	-0.2013377	-6.013483	-0.08726454	NM_017422	CALML5
A_33_P3410836	0.947	0.842	-0.2013018	-6.01349	-0.04631854	NM_003539	HIST1H4D
A_23_P8013	0.947	0.844	0.1992103	-6.013901	0.05081984	NM_003519	HIST1H2BL
A_33_P3380452	0.947	0.844	-0.198661	-6.014009	-0.05700858	NM_001004733	OR5B12
A_23_P412515	0.947	0.844	-0.1984009	-6.01406	-0.04763532	NM_012129	CLDN12
A_33_P3280631	0.948	0.845	-0.1977077	-6.014194	-0.05989355	NM_001005167	OR52E6
A_23_P154962	0.948	0.846	-0.1970195	-6.014328	-0.1175284	NM_015672	RIMBP3
A_24_P280148	0.948	0.846	-0.1967102	-6.014388	-0.06063244	NM_080817	GPR82
A_23_P167997	0.949	0.847	0.1950869	-6.0147	0.05426015	NM_003518	HIST1H2BG
A_23_P422018	0.949	0.847	0.1949854	-6.01472	0.21648002	NM_173080	SPRR4
A_33_P3363645	0.949	0.847	-0.1949729	-6.014722	-0.06215133	NM_001114618	MGAT1
A_33_P3383970	0.949	0.847	0.1946786	-6.014779	0.04469727	NM_030956	TLR10
A_24_P110558	0.949	0.848	0.1933424	-6.015033	0.06535821	NM_001007189	IGIP
A_33_P3383296	0.95	0.85	0.19186	-6.015314	0.01368468	NM_001005493	OR6C6
A_24_P241815	0.95	0.851	0.1905995	-6.015551	0.06278557	NM_002229	JUNB
A_33_P3360167	0.951	0.852	0.1886443	-6.015915	0.11083537	NM_001004731	OR5AU1
A_33_P3227443	0.951	0.852	0.1885675	-6.01593	0.04077227	NM_175900	C16orf54
A_33_P3256972	0.952	0.855	-0.1853291	-6.016525	-0.0844467	NM_006686	ACTL7B
A_33_P3209806	0.952	0.856	0.183688	-6.016822	0.04907058	NM_198074	OR2C3
A_32_P827528	0.952	0.858	0.1815595	-6.017204	0.04827879	NM_004230	S1PR2
A_33_P3374947	0.953	0.858	-0.1804037	-6.01741	-0.08743054	NM_138693	KLF14
A_23_P40515	0.953	0.859	0.1797637	-6.017523	0.01416738	NM_053006	TSSK2
A_33_P3379751	0.953	0.86	0.1789817	-6.017661	0.03777699	NM_001001968	OR6S1
A_33_P3262094	0.953	0.86	-0.1786474	-6.01772	-0.05496683	NM_001005198	OR8G5
A_23_P420196	0.953	0.86	-0.1779329	-6.017845	-0.07838629	NM_003745	SOCS1
A_33_P3272070	0.953	0.861	0.1776851	-6.017889	0.04892294	NM_001005270	OR4C12
A_23_P108221	0.953	0.861	0.1775337	-6.017915	0.11505533	NM_032037	TSSK6
A_33_P3304691	0.954	0.861	-0.17669	-6.018062	-0.06608408	NM_001005922	KRTAP5-1
A_23_P306215	0.954	0.862	0.176284	-6.018132	0.04917393	NM_145175	FAM84A
A_23_P88643	0.954	0.862	0.1754188	-6.018282	0.07733695	NM_001005241	OR4N4
A_23_P125717	0.955	0.864	0.1734715	-6.018616	0.10918907	NM_004538	NAP1L3
A_23_P365844	0.955	0.865	-0.1724361	-6.018792	-0.06687318	NM_153232	EID2
A_33_P3343531	0.955	0.865	0.1713257	-6.01898	0.01988648	NM_001005282	OR5M8
A_23_P65797	0.956	0.868	0.1679344	-6.019545	0.03720994	NM_022480	KLHL25
A_23_P311585	0.958	0.872	0.1629971	-6.020349	0.0418747	NM_030975	KRTAP9-9
A_33_P3301915	0.958	0.873	0.1618689	-6.020529	0.07527828	NM_201286	USP51
A_24_P277673	0.958	0.873	0.1617142	-6.020553	0.03449999	NM_003547	HIST1H4G
A_24_P299769	0.958	0.873	0.1612796	-6.020622	0.0112213	NM_012353	OR1C1
A_23_P255389	0.959	0.875	0.1588925	-6.020998	0.06053848	NM_030903	OR2W1
A_33_P3253299	0.959	0.875	-0.1587311	-6.021023	-0.02276902	NM_001004741	OR5M10
A_33_P3230364	0.959	0.876	-0.1577917	-6.02117	-0.07684102	NM_001005164	OR52E2
A_24_P144499	0.959	0.876	-0.1577317	-6.021179	-0.06171044	NM_178230	PPIAL4A
A_33_P3381147	0.96	0.877	-0.1558919	-6.021463	-0.03421848	NM_001012708	KRTAP5-3
A_23_P370684	0.96	0.879	0.154158	-6.021727	0.03089388	NM_145720	TIGD4
A_23_P38795	0.96	0.879	-0.1539456	-6.021759	-0.11434388	NM_002029	FPR1
A_23_P41664	0.96	0.879	-0.1535626	-6.021817	-0.07633972	NM_181506	LRRC70
A_33_P3354394	0.961	0.881	-0.1518715	-6.022071	-0.05634398	NM_198698	KRTAP12-4
A_19_P00322910	0.961	0.881	-0.1509523	-6.022208	-0.12318346	NM_057179	TWIST2
A_32_P29965	0.962	0.882	0.1499951	-6.02235	0.0106078	NM_005365	MAGEA9
A_33_P3260680	0.962	0.883	-0.1493432	-6.022446	-0.06533016	NM_001004696	OR2T4
A_23_P148389	0.962	0.884	0.1479944	-6.022643	0.01062046	NM_054021	GPR101
A_33_P3225507	0.963	0.886	0.1452528	-6.023038	0.06142305	NM_001005466	OR10G2
A_24_P336474	0.963	0.887	-0.1437627	-6.02325	-0.04679974	NM_005598	NHLH1
A_33_P3561747	0.964	0.888	0.1425533	-6.02342	0.07688398	NM_001145545	C16orf82
A_24_P19175	0.964	0.889	0.1413455	-6.023589	0.05652405	NM_018083	ZNF358
A_33_P3228622	0.964	0.889	0.1407039	-6.023678	0.02380913	NM_001004734	OR14I1
A_24_P944964	0.964	0.89	-0.139932	-6.023784	-0.02589024	NM_004488	GP5
A_33_P3348569	0.965	0.891	0.1385885	-6.023968	0.06242018	NM_001005284	OR9G4
A_23_P4798	0.965	0.892	0.1374935	-6.024117	0.06964887	NM_016535	ZNF581
A_33_P3267844	0.965	0.892	-0.1367962	-6.024211	-0.04134946	NM_001004757	OR51Q1
A_33_P3419562	0.965	0.893	0.1363698	-6.024268	0.01509117	NM_001004737	OR5K2
A_23_P30813	0.966	0.895	0.1329119	-6.024726	0.02617732	NM_003541	HIST1H4K
A_23_P159952	0.966	0.896	0.1325558	-6.024773	0.19239657	NM_018476	BEX1
A_33_P3389713	0.966	0.896	0.13253	-6.024776	0.01059034	NM_001004730	OR5AR1
A_24_P387875	0.967	0.898	-0.1294264	-6.025176	-0.01346902	NM_002241	KCNJ10
A_33_P3231631	0.968	0.899	0.12786	-6.025374	0.06832161	NM_001005216	OR2J3
A_33_P3330881	0.968	0.9	0.1275997	-6.025407	0.0329827	NM_001005497	OR6C75
A_21_P0014241	0.968	0.901	0.1255284	-6.025665	0.01071012	XR_108991	RNF183
A_33_P3268793	0.969	0.903	0.1226762	-6.026013	0.02333469	NM_138422	ADAT3
A_33_P3419551	0.97	0.904	-0.1216706	-6.026134	-0.03855645	NM_001004736	OR5K1
A_33_P3395605	0.971	0.906	0.1192641	-6.026419	0.16991322	NM_181724	TMEM119
A_33_P3308476	0.972	0.908	0.1168147	-6.026704	0.0274012	NM_033482	POM121L2
A_23_P62309	0.972	0.91	-0.1148548	-6.026927	-0.01946141	NM_000686	AGTR2
A_33_P3271226	0.972	0.91	-0.1143086	-6.026989	-0.01912971	NM_001004747	OR5T3
A_23_P128698	0.973	0.911	0.1136358	-6.027064	0.04766846	NM_005842	SPRY2
A_23_P131534	0.973	0.911	0.112687	-6.02717	0.0787649	NM_007227	GPR45
A_23_P128868	0.973	0.911	0.1124754	-6.027193	0.01105813	NM_001013354	OR11H12
A_24_P924261	0.973	0.912	-0.1121474	-6.02723	-0.02478698	NM_207582	ERVFRD-1
A_23_P169117	0.974	0.914	0.109744	-6.027492	0.01888913	NM_006570	RRAGA
A_24_P244706	0.974	0.914	0.1095766	-6.02751	0.0928991	NM_001049	SSTR1
A_23_P145761	0.975	0.916	0.1070248	-6.027782	0.03266744	NM_005738	ARL4A
A_23_P126248	0.975	0.917	-0.105582	-6.027933	-0.04557724	NM_019062	RNF186
A_23_P125495	0.976	0.918	0.1042691	-6.028068	0.03340416	NM_004065	CDR1
A_23_P20022	0.976	0.919	0.1024364	-6.028255	0.02906344	NM_013332	HILPDA
A_23_P159237	0.976	0.92	-0.1021356	-6.028285	-0.04072954	NM_005293	GPR20
A_33_P3379680	0.977	0.922	0.0983545	-6.028658	0.04742955	NM_012365	OR2A5
A_33_P3264238	0.977	0.923	0.0981067	-6.028682	0.05669225	NM_080764	ZNF280B
A_23_P168266	0.978	0.923	0.0972898	-6.028761	0.00672856	NM_175057	TAAR9
A_23_P13294	0.978	0.924	-0.0967987	-6.028808	-0.05273901	NM_001004459	OR1S2
A_33_P3365621	0.978	0.925	-0.0946001	-6.029015	-0.02965538	NM_001005285	OR2AT4
A_33_P3247624	0.979	0.929	-0.0904064	-6.029396	-0.05781441	NM_001029874	REP15
A_33_P3285032	0.979	0.929	-0.089941	-6.029438	-0.04550546	NM_001003745	OR10A3
A_33_P3229083	0.979	0.929	-0.0895276	-6.029474	-0.02230044	NM_080593	HIST1H2BK
A_32_P69930	0.979	0.93	0.0893441	-6.02949	0.03162273	NM_153376	CCDC96
A_23_P133842	0.98	0.93	-0.0887079	-6.029546	-0.04561501	NM_005323	HIST1H1T
A_23_P107963	0.98	0.93	0.0885415	-6.029561	0.02904801	NM_000148	FUT1
A_21_P0000201	0.981	0.932	-0.0858098	-6.029795	-0.01465891	NM_032144	RAB6C
A_23_P23966	0.981	0.933	0.0856246	-6.029811	0.027219	NM_153034	ZNF488
A_33_P3381097	0.981	0.934	-0.0836712	-6.029973	-0.03101961	NM_001005324	OR10V1
A_23_P158118	0.982	0.936	-0.0816551	-6.030137	-0.04486973	NM_031907	USP26
A_23_P149121	0.982	0.936	0.0816501	-6.030138	0.05031437	NM_004675	DIRAS3
A_33_P3381052	0.982	0.937	-0.0803171	-6.030244	-0.02826	NM_001004473	OR10K1
A_23_P205575	0.982	0.937	-0.0802018	-6.030253	-0.04606025	NM_022571	GPR135
A_33_P3351641	0.982	0.937	-0.0794409	-6.030313	-0.01745383	NM_198451	FOXR2
A_33_P3372874	0.982	0.938	0.0789929	-6.030348	0.00551896	NM_182699	DDX53
A_23_P118894	0.982	0.938	0.0786717	-6.030373	0.03834205	NM_024320	PRR15L
A_33_P3226109	0.982	0.938	-0.078585	-6.030379	-0.02457404	NM_178356	LCE4A
A_32_P310503	0.983	0.939	0.0777514	-6.030444	0.03716067	NM_001004688	OR2M2
A_24_P14902	0.983	0.939	0.0770684	-6.030496	0.00541013	NM_181429	TAS2R42
A_23_P92520	0.983	0.941	0.0748246	-6.030663	0.03540077	NM_012403	ANP32C
A_23_P20660	0.984	0.943	-0.0726341	-6.030822	-0.0173228	NM_017594	DIRAS2
A_33_P3281641	0.984	0.943	0.0725799	-6.030826	0.02696192	NM_001005470	OR4B1
A_33_P3323945	0.985	0.944	0.0706484	-6.030962	0.02368041	NM_016564	CEND1
A_24_P380349	0.985	0.946	-0.0680093	-6.031142	-0.03695729	NM_000865	HTR1E
A_21_P0013925	0.985	0.946	-0.067899	-6.03115	-0.02084479	NR_027002	LOC388692
A_24_P127719	0.985	0.947	-0.06779	-6.031157	-0.01947168	NM_201589	MAFA
A_33_P3286273	0.985	0.947	0.0675742	-6.031171	0.00481349	NM_001199938	EBLN1
A_33_P3317925	0.985	0.947	0.0674698	-6.031178	0.01674923	NR_023342	KRTAP20-4
A_32_P460757	0.985	0.947	-0.0671161	-6.031202	-0.01023333	NM_175067	TAAR6
A_23_P48596	0.985	0.947	-0.0669568	-6.031212	-0.0400354	NM_198232	RNASE1
A_23_P52914	0.985	0.947	0.0667988	-6.031223	0.03407333	NM_001001920	OR4C15
A_33_P3270059	0.986	0.948	-0.0660448	-6.031272	-0.01771466	NM_014469	RBMXL2
A_33_P3302448	0.986	0.948	0.0659818	-6.031276	0.0047343	NM_001101391	LINGO3
A_33_P3291816	0.987	0.95	-0.0630611	-6.031462	-0.03699289	NM_001111319	CLDN22
A_23_P32006	0.987	0.95	-0.0629495	-6.031469	-0.0256276	NM_001004484	OR13D1
A_33_P3398840	0.987	0.952	-0.0604657	-6.031619	-0.01823157	NM_001171135	ZBED1
A_23_P85963	0.987	0.953	0.0602145	-6.031634	0.04513669	NM_001005189	OR6Y1
A_24_P945312	0.988	0.954	0.0588182	-6.031716	0.00531881	NM_020144	PAPOLB
A_23_P322625	0.988	0.955	-0.0576751	-6.031782	-0.01414114	NM_005683	GPR55
A_33_P3336113	0.988	0.955	0.0571737	-6.03181	0.0269238	NM_145719	TIGD3
A_24_P349274	0.988	0.956	0.0560909	-6.03187	0.03081531	NM_001004727	OR4X2
A_23_P144476	0.988	0.956	0.0558969	-6.031881	0.02310882	NM_199327	SPRY1
A_23_P317450	0.988	0.956	-0.0553106	-6.031913	-0.00869093	NM_001001394	DNAJB3
A_33_P3266998	0.988	0.957	0.0545414	-6.031955	0.01790051	NR_026810	FAM106CP
A_23_P401055	0.988	0.958	-0.0536616	-6.032002	-0.03355521	NM_003106	SOX2
A_23_P58132	0.988	0.958	-0.0531296	-6.03203	-0.03074774	NM_004310	RHOH
A_23_P154849	0.989	0.96	-0.0509327	-6.032142	-0.01228338	NM_138983	OLIG1
A_32_P320247	0.989	0.96	0.0505873	-6.032159	0.00355488	NM_021191	NEUROD4
A_23_P207058	0.99	0.961	0.0498211	-6.032197	0.02667788	NM_003955	SOCS3
A_23_P31444	0.99	0.962	0.0477287	-6.032298	0.00773217	NM_014590	ERVW-1
A_21_P0000601	0.99	0.963	0.0473568	-6.032315	0.00962392	NM_001243786	RAG2
A_23_P121413	0.99	0.963	-0.0471598	-6.032324	-0.02359566	NM_153330	DNAJB8
A_33_P3375358	0.99	0.963	0.0469016	-6.032336	0.02157617	NM_005299	GPR31
A_23_P434289	0.991	0.966	-0.0434204	-6.032491	-0.02002028	NM_080865	GPR62
A_23_P412321	0.992	0.966	0.0426666	-6.032523	0.01091597	NM_000579	CCR5
A_32_P131640	0.992	0.967	-0.0421209	-6.032546	-0.0348198	NM_173078	SLITRK4
A_33_P3396275	0.992	0.968	0.0408455	-6.032598	0.01479797	NM_001130448	C15orf62
A_33_P3264193	0.992	0.968	-0.0406267	-6.032607	-0.0131553	NM_003700	OR2D2
A_33_P3327290	0.992	0.968	-0.0405186	-6.032611	-0.00310223	NM_001029955	DCAF4L1
A_23_P20172	0.993	0.97	0.0374364	-6.032729	0.0102469	NM_005295	GPR22
A_33_P3411427	0.993	0.971	-0.0367663	-6.032754	-0.00636003	NM_001129730	ZNF837
A_23_P48327	0.993	0.972	0.0351464	-6.032811	0.02781396	NM_198404	KCTD4
A_23_P85180	0.993	0.973	0.0345413	-6.032832	0.00778352	NM_003492	TMEM187
A_33_P3360157	0.993	0.973	-0.0343054	-6.03284	-0.00942452	NM_001001921	OR5AS1
A_33_P3352467	0.994	0.975	-0.0318632	-6.032919	-0.00957555	NM_001050	SSTR2
A_24_P357535	0.994	0.975	0.0315919	-6.032928	0.01649981	NM_001005190	OR7A10
A_33_P3301291	0.994	0.976	0.0306848	-6.032956	0.00982306	NM_001013735	FOXB2
A_32_P60459	0.994	0.976	-0.0301322	-6.032972	-0.00818918	NM_001145373	OTUD1
A_23_P417173	0.995	0.977	0.0296692	-6.032986	0.0051513	NM_002234	KCNA5
A_33_P3240512	0.995	0.977	0.0288785	-6.033009	0.00962417	NM_138444	KCTD12
A_33_P3423859	0.995	0.978	-0.0283886	-6.033022	-0.00744288	NM_006242	PPP1R3D
A_24_P49106	0.995	0.978	-0.0280628	-6.033031	-0.02206564	NM_152278	TCEAL7
A_24_P405960	0.995	0.978	0.028002	-6.033033	0.01488945	NM_018932	PCDHB12
A_33_P3262281	0.995	0.98	0.0255736	-6.033097	0.00176642	NM_001004463	OR10G7
A_33_P3355599	0.995	0.981	0.0242385	-6.03313	0.00170013	NM_018940	PCDHB7
A_23_P74828	0.995	0.982	0.0228359	-6.033162	0.00969832	NM_030772	GJA9
A_23_P258071	0.995	0.982	-0.0225817	-6.033168	-0.00378277	NM_006978	RNF113A
A_23_P388061	0.995	0.983	-0.0214666	-6.033192	-0.00156419	NM_000794	DRD1
A_23_P402319	0.996	0.985	-0.0185094	-6.03325	-0.00819653	NM_152687	GAPT
A_23_P93180	0.996	0.985	0.0183836	-6.033253	0.00590638	NM_003526	HIST1H2BC
A_33_P3362005	0.996	0.987	0.0165596	-6.033284	0.00115072	NM_001001656	OR9A4
A_33_P3405479	0.997	0.987	-0.0160828	-6.033292	-0.00112044	NM_001005513	OR4C45
A_33_P3414187	0.997	0.988	0.0150557	-6.033307	0.00105178	NM_054030	MRGPRX2
A_23_P7397	0.997	0.99	-0.0130262	-6.033336	-0.00741831	NM_018930	PCDHB10
A_23_P144512	0.997	0.99	-0.0129776	-6.033336	-0.00092042	NM_033214	GK2
A_33_P3414127	0.997	0.99	0.0127214	-6.033339	0.00431692	NM_001012756	ZNF260
A_23_P369471	0.997	0.99	-0.0124271	-6.033343	-0.0069183	NM_178431	LCE3A
A_24_P134195	0.997	0.99	-0.0121958	-6.033346	-0.00243374	NM_001020818	MYADM
A_33_P3408898	0.997	0.991	-0.0108253	-6.033361	-0.00347688	NM_001008739	C6orf226
A_33_P3356462	0.998	0.992	0.0098038	-6.033372	0.00511146	NM_207322	C2CD4A
A_24_P314534	0.998	0.994	-0.0080436	-6.033387	-0.00282593	NM_181621	KRTAP13-2
A_33_P3400673	0.998	0.995	0.0061488	-6.0334	0.00042407	NM_001005182	OR6C1
A_33_P3403018	0.998	0.996	0.0056947	-6.033403	0.00286768	NM_178438	LCE5A
A_33_P3283320	0.999	0.997	0.0032777	-6.033414	0.00098704	NM_001005286	OR6F1
