GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
10039	5.26e-01	1.30e-01	0.264	1.5138036	0.3996766	134.67	PARP3	poly(ADP-ribose) polymerase family member 3
10280	5.26e-01	1.30e-01	0.232	-1.5129557	-0.3509814	2144.31	SIGMAR1	sigma non-opioid intracellular receptor 1
9919	5.26e-01	1.30e-01	0.2024	-1.5132804	-0.3063588	6948.32	SEC16A	SEC16 homolog A, endoplasmic reticulum export factor
105370256	5.26e-01	1.30e-01	0.7438	1.5135078	1.1257203	10.52	LOC105370256	uncharacterized LOC105370256
89874	5.26e-01	1.30e-01	0.3035	1.5139016	0.45944	101.95	SLC25A21	solute carrier family 25 member 21
701	5.26e-01	1.30e-01	0.222	-1.5140038	-0.336134	829.57	BUB1B	BUB1 mitotic checkpoint serine/threonine kinase B
79915	5.26e-01	1.30e-01	0.2771	-1.5133848	-0.4193686	433.53	ATAD5	ATPase family AAA domain containing 5
79002	5.26e-01	1.30e-01	0.1205	-1.5134908	-0.1823804	3675.9	TRIR	telomerase RNA component interacting RNase
58495	5.26e-01	1.30e-01	0.155	-1.5134787	-0.2345533	296.4	OVOL2	ovo like zinc finger 2
58476	5.26e-01	1.30e-01	0.1365	1.5131211	0.2065572	2617.47	TP53INP2	tumor protein p53 inducible nuclear protein 2
23016	5.26e-01	1.31e-01	0.1169	1.5118446	0.1766624	597.99	EXOSC7	exosome component 7
27309	5.26e-01	1.31e-01	0.2065	-1.5115619	-0.3121097	639.04	ZNF330	zinc finger protein 330
84553	5.26e-01	1.30e-01	0.2354	1.5125865	0.3560732	454.28	FAXC	failed axon connections homolog, metaxin like GST domain containing
573	5.26e-01	1.31e-01	0.2678	1.5120908	0.4049335	3175.36	BAG1	BAG cochaperone 1
7465	5.26e-01	1.30e-01	0.2687	1.5122487	0.4062687	3653.81	WEE1	WEE1 G2 checkpoint kinase
144404	5.26e-01	1.31e-01	0.303	-1.5119684	-0.4581868	1143.65	TMEM120B	transmembrane protein 120B
9107	5.26e-01	1.30e-01	0.1371	1.5123155	0.2074107	551.02	MTMR6	myotubularin related protein 6
6541	5.26e-01	1.31e-01	0.1168	1.5119481	0.1765489	1842.5	SLC7A1	solute carrier family 7 member 1
9683	5.26e-01	1.31e-01	0.2005	1.511584	0.303078	1510	N4BP1	NEDD4 binding protein 1
25979	5.26e-01	1.31e-01	0.319	-1.511572	-0.4821389	564.18	DHRS7B	dehydrogenase/reductase 7B
92335	5.26e-01	1.30e-01	0.1668	1.5124009	0.25231	704.39	STRADA	STE20 related adaptor alpha
6184	5.26e-01	1.31e-01	0.2083	-1.5110757	-0.3147641	7416.47	RPN1	ribophorin I
140862	5.26e-01	1.31e-01	0.4253	1.5112595	0.6427368	35.22	ISM1	isthmin 1
139322	5.26e-01	1.31e-01	1.0468	1.5110299	1.5817445	475.08	APOOL	apolipoprotein O like
22845	5.27e-01	1.31e-01	0.2173	-1.5108281	-0.3283657	736.27	DOLK	dolichol kinase
10329	5.27e-01	1.31e-01	0.2105	-1.5103112	-0.3179457	251.52	RXYLT1	ribitol xylosyltransferase 1
727896	5.27e-01	1.31e-01	0.5182	-1.5103652	-0.7827368	23	CHORDC1P4	CHORDC1 pseudogene 4
100506731	5.27e-01	1.31e-01	0.5148	1.5100877	0.7774154	16.69	FLRT2-AS1	FLRT2 antisense RNA 1
51643	5.28e-01	1.31e-01	0.1479	1.5089497	0.2231103	776.33	TMBIM4	transmembrane BAX inhibitor motif containing 4
55917	5.28e-01	1.31e-01	0.1867	1.5083315	0.2815643	801.9	CTTNBP2NL	CTTNBP2 N-terminal like
1373	5.28e-01	1.32e-01	1.2556	-1.5082081	-1.8936777	309.78	CPS1	carbamoyl-phosphate synthase 1
53616	5.28e-01	1.31e-01	0.3086	1.5084572	0.4654689	197.05	ADAM22	ADAM metallopeptidase domain 22
8658	5.28e-01	1.31e-01	0.1107	-1.5084393	-0.1670203	1909.91	TNKS	tankyrase
1954	5.28e-01	1.31e-01	0.2191	1.5083222	0.3304449	4894.09	MEGF8	multiple EGF like domains 8
5089	5.29e-01	1.32e-01	0.1205	1.5075627	0.1815922	4024.38	PBX2	PBX homeobox 2
10655	5.29e-01	1.32e-01	0.5781	-1.5073789	-0.8714787	28.61	DMRT2	doublesex and mab-3 related transcription factor 2
100507634	5.29e-01	1.32e-01	0.5392	-1.5071306	-0.8126526	31.31	LOC100507634	uncharacterized LOC100507634
6049	5.29e-01	1.32e-01	0.1372	-1.5069262	-0.2067924	1010.58	RNF6	ring finger protein 6
4288	5.29e-01	1.32e-01	0.2803	-1.5063074	-0.4222419	4361.44	MKI67	marker of proliferation Ki-67
124045	5.29e-01	1.32e-01	0.1787	-1.5062906	-0.2691373	214.04	SPATA33	spermatogenesis associated 33
146713	5.29e-01	1.32e-01	0.5719	-1.5061199	-0.8612789	13.68	RBFOX3	RNA binding fox-1 homolog 3
53615	5.29e-01	1.32e-01	0.0969	-1.5061502	-0.1459214	3631.9	MBD3	methyl-CpG binding domain protein 3
90121	5.29e-01	1.32e-01	0.1221	-1.5062828	-0.1839074	1158.24	TSR2	TSR2 ribosome maturation factor
140680	5.29e-01	1.32e-01	0.1926	-1.5060031	-0.2900009	537.91	C20orf96	chromosome 20 open reading frame 96
5577	5.30e-01	1.32e-01	0.5358	-1.5054958	-0.8066477	134.84	PRKAR2B	protein kinase cAMP-dependent type II regulatory subunit beta
101928156	5.30e-01	1.32e-01	0.5049	-1.5046495	-0.7597389	124.91	LOC101928156	uncharacterized LOC101928156
57639	5.30e-01	1.32e-01	0.4691	-1.504563	-0.7057217	112.8	CCDC146	coiled-coil domain containing 146
51571	5.30e-01	1.32e-01	0.1106	1.5049793	0.1664001	1509.4	CYRIB	CYFIP related Rac1 interactor B
124923	5.30e-01	1.32e-01	0.1961	-1.5052172	-0.2951137	202.96	RSKR	ribosomal protein S6 kinase related
5709	5.30e-01	1.32e-01	0.2641	-1.5047894	-0.397361	4557.22	PSMD3	proteasome 26S subunit, non-ATPase 3
22834	5.30e-01	1.32e-01	0.223	-1.5048455	-0.3356125	902.26	ZNF652	zinc finger protein 652
2057	5.30e-01	1.32e-01	0.142	-1.504936	-0.2137553	1344.52	EPOR	erythropoietin receptor
80212	5.30e-01	1.33e-01	0.136	-1.5043057	-0.2045678	1113.2	CCDC92	coiled-coil domain containing 92
64061	5.30e-01	1.33e-01	0.1228	-1.5037836	-0.1846988	1605.81	TSPYL2	TSPY like 2
1510	5.31e-01	1.33e-01	0.7733	-1.5033369	-1.1625242	113.74	CTSE	cathepsin E
100129046	5.31e-01	1.33e-01	0.3582	-1.5028619	-0.5382834	42.61	BCAR3-AS1	BCAR3 antisense RNA 1
105373511	5.31e-01	1.33e-01	0.265	-1.5025875	-0.398156	104.35	LOC105373511	uncharacterized LOC105373511
107986195	5.31e-01	1.33e-01	0.6689	-1.5024206	-1.0050401	17.11	LOC107986195	uncharacterized LOC107986195
79465	5.31e-01	1.33e-01	0.2724	1.5026879	0.4093757	464.11	ULBP3	UL16 binding protein 3
5828	5.31e-01	1.33e-01	0.1952	1.5026166	0.2933331	685.01	PEX2	peroxisomal biogenesis factor 2
441733	5.31e-01	1.33e-01	0.2886	-1.5024829	-0.4336862	258.13	PRKXP1	PRKX pseudogene 1
9097	5.31e-01	1.33e-01	0.1881	-1.502849	-0.2826768	2217.63	USP14	ubiquitin specific peptidase 14
79971	5.31e-01	1.33e-01	0.1951	1.5019842	0.2929837	2004.42	WLS	Wnt ligand secretion mediator
10058	5.31e-01	1.33e-01	0.1825	1.5010765	0.2739511	658.51	ABCB6	ATP binding cassette subfamily B member 6 (Langereis blood group)
57117	5.31e-01	1.33e-01	0.1278	-1.5007763	-0.1918389	668.41	INTS12	integrator complex subunit 12
401207	5.31e-01	1.33e-01	0.5787	1.500763	0.8685331	97.16	C5orf63	chromosome 5 open reading frame 63
7146	5.31e-01	1.33e-01	0.7223	-1.5013865	-1.0844209	19.4	TNXA	tenascin XA (pseudogene)
101929705	5.31e-01	1.33e-01	0.6248	-1.5007557	-0.9377391	28.2	SCIRT	stem cell inhibitory RNA transcript
5649	5.31e-01	1.33e-01	0.5666	-1.5008346	-0.8503164	21.99	RELN	reelin
137994	5.31e-01	1.33e-01	0.3832	-1.50163	-0.575484	50.3	LETM2	leucine zipper and EF-hand containing transmembrane protein 2
90861	5.31e-01	1.33e-01	0.1401	-1.5015323	-0.2104115	4124.44	JPT2	Jupiter microtubule associated homolog 2
6147	5.31e-01	1.33e-01	0.2377	-1.501158	-0.3568119	19083.83	RPL23A	ribosomal protein L23a
25962	5.32e-01	1.34e-01	0.1913	-1.5003573	-0.2870174	1435.1	VIRMA	vir like m6A methyltransferase associated
23303	5.32e-01	1.34e-01	0.1057	-1.4995818	-0.1585298	2979.39	KIF13B	kinesin family member 13B
7769	5.32e-01	1.34e-01	0.1128	1.4995041	0.1690849	639.96	ZNF226	zinc finger protein 226
83594	5.33e-01	1.34e-01	0.2781	1.49873	0.4167862	331.93	NUDT12	nudix hydrolase 12
10300	5.33e-01	1.34e-01	0.2392	-1.4988582	-0.3585868	622.9	KATNB1	katanin regulatory subunit B1
79170	5.33e-01	1.34e-01	0.2987	-1.4988297	-0.4476481	1389.81	PRR15L	proline rich 15 like
57685	5.33e-01	1.34e-01	0.1924	-1.4984261	-0.2883147	1574.38	CACHD1	cache domain containing 1
112267934	5.33e-01	1.34e-01	0.2352	1.4982063	0.3523925	101.48	LOC112267934	uncharacterized LOC112267934
26499	5.33e-01	1.34e-01	0.9042	-1.4977881	-1.3542353	58.16	PLEK2	pleckstrin 2
5699	5.33e-01	1.34e-01	0.1971	1.4978394	0.2951621	263.04	PSMB10	proteasome 20S subunit beta 10
3898	5.34e-01	1.34e-01	0.3448	-1.4971383	-0.516184	840.46	LAD1	ladinin 1
57475	5.34e-01	1.34e-01	0.2948	-1.4971898	-0.4414132	374.18	PLEKHH1	pleckstrin homology, MyTH4 and FERM domain containing H1
5326	5.34e-01	1.34e-01	0.1081	1.4967926	0.1618664	3668.23	PLAGL2	PLAG1 like zinc finger 2
84138	5.34e-01	1.34e-01	0.2177	-1.4966624	-0.3258861	811.95	SLC7A6OS	solute carrier family 7 member 6 opposite strand
378	5.34e-01	1.35e-01	0.3031	-1.4960874	-0.4534024	6312.2	ARF4	ADP ribosylation factor 4
57587	5.35e-01	1.35e-01	0.1367	-1.4957114	-0.2044214	877.45	CFAP97	cilia and flagella associated protein 97
4580	5.35e-01	1.35e-01	0.1454	-1.4952881	-0.2173599	716.99	MTX1	metaxin 1
9925	5.35e-01	1.35e-01	0.1531	1.4948402	0.2289288	1273.35	ZBTB5	zinc finger and BTB domain containing 5
254102	5.35e-01	1.35e-01	0.3189	1.4950202	0.4768003	669.5	EHBP1L1	EH domain binding protein 1 like 1
283417	5.35e-01	1.35e-01	0.415	-1.4948422	-0.620305	105.48	DPY19L2	dpy-19 like 2
55512	5.35e-01	1.35e-01	0.5148	-1.4952996	-0.7697113	68.44	SMPD3	sphingomyelin phosphodiesterase 3
1454	5.35e-01	1.35e-01	0.1214	1.494867	0.1814289	2163.99	CSNK1E	casein kinase 1 epsilon
3853	5.35e-01	1.35e-01	1.277	1.4945994	1.9085993	615.4	KRT6A	keratin 6A
100505758	5.35e-01	1.35e-01	0.1752	-1.4946074	-0.2618476	396.43	PRMT5-AS1	PRMT5 antisense RNA 1
55788	5.35e-01	1.35e-01	0.1202	1.494276	0.1796391	1258.79	LMBRD1	LMBR1 domain containing 1
27430	5.35e-01	1.35e-01	0.1596	1.4939661	0.2384877	1161.44	MAT2B	methionine adenosyltransferase 2B
401303	5.35e-01	1.35e-01	0.3076	-1.493888	-0.4595304	59.41	ZNF815P	zinc finger protein 815, pseudogene
51530	5.35e-01	1.35e-01	0.1745	-1.4935768	-0.2606576	381.84	ZC3HC1	zinc finger C3HC-type containing 1
6469	5.35e-01	1.35e-01	0.3332	-1.4931886	-0.4975809	1196.88	SHH	sonic hedgehog signaling molecule
1384	5.35e-01	1.36e-01	0.192	1.4927376	0.2865594	860.01	CRAT	carnitine O-acetyltransferase
22938	5.35e-01	1.35e-01	0.1606	-1.4929602	-0.2397396	1610.09	SNW1	SNW domain containing 1
56965	5.35e-01	1.35e-01	0.1542	-1.4929282	-0.2302616	1586.73	PARP6	poly(ADP-ribose) polymerase family member 6
6210	5.35e-01	1.35e-01	0.1583	-1.4930121	-0.2362989	11783.27	RPS15A	ribosomal protein S15a
9043	5.35e-01	1.35e-01	0.2795	-1.4932772	-0.4173048	2525.09	SPAG9	sperm associated antigen 9
10382	5.35e-01	1.35e-01	0.3037	-1.4927936	-0.4534263	87.59	TUBB4A	tubulin beta 4A class IVa
100861402	5.35e-01	1.36e-01	0.1627	1.4925443	0.2428829	741.65	CERS6-AS1	CERS6 antisense RNA 1
132160	5.35e-01	1.36e-01	0.2311	1.4921681	0.3448043	172	PPM1M	protein phosphatase, Mg2+/Mn2+ dependent 1M
54331	5.35e-01	1.36e-01	1.0316	-1.49228	-1.5394619	9.48	GNG2	G protein subunit gamma 2
93210	5.35e-01	1.36e-01	0.1722	-1.4923404	-0.2569923	1117.61	PGAP3	post-GPI attachment to proteins phospholipase 3
6248	5.36e-01	1.36e-01	0.1789	-1.4918962	-0.2669368	342.45	RSC1A1	regulator of solute carriers 1
107986206	5.36e-01	1.36e-01	0.5405	-1.4919293	-0.8064005	15.99	LRP2BP-AS1	LRP2BP antisense RNA 1
105373096	5.36e-01	1.36e-01	0.4482	-1.4916401	-0.6686144	31.63	LOC105373096	uncharacterized LOC105373096
25855	5.36e-01	1.36e-01	0.1586	-1.4913641	-0.2365886	826.43	BRMS1	BRMS1 transcriptional repressor and anoikis regulator
9950	5.36e-01	1.36e-01	0.2307	-1.4913741	-0.344015	1528.02	GOLGA5	golgin A5
7791	5.36e-01	1.36e-01	0.3039	1.4911538	0.4532154	2349.89	ZYX	zyxin
5106	5.36e-01	1.36e-01	0.1816	1.491104	0.2707683	751.25	PCK2	phosphoenolpyruvate carboxykinase 2, mitochondrial
100302274	5.36e-01	1.36e-01	0.631	-1.4908513	-0.9407421	12.3	MIR1178	microRNA 1178
6867	5.36e-01	1.36e-01	0.1706	-1.4905965	-0.2542907	752.04	TACC1	transforming acidic coiled-coil containing protein 1
118987	5.36e-01	1.36e-01	0.1478	1.4903267	0.22032	1267.01	PDZD8	PDZ domain containing 8
389333	5.36e-01	1.36e-01	0.3056	-1.4901569	-0.455336	99.51	PROB1	proline rich basic protein 1
3455	5.37e-01	1.36e-01	0.2008	1.4895142	0.299069	1021.16	IFNAR2	interferon alpha and beta receptor subunit 2
101927096	5.37e-01	1.37e-01	0.2099	1.4886026	0.3124115	299.15	CLMAT3	colorectal liver metastasis associated transcript 3
65987	5.37e-01	1.37e-01	0.7525	-1.4886607	-1.1202719	26.19	KCTD14	potassium channel tetramerization domain containing 14
23119	5.37e-01	1.37e-01	0.1679	-1.4887941	-0.2500231	949.91	HIC2	HIC ZBTB transcriptional repressor 2
26227	5.38e-01	1.37e-01	0.1716	-1.4879431	-0.2553785	3835.93	PHGDH	phosphoglycerate dehydrogenase
84976	5.38e-01	1.37e-01	0.2972	1.4880844	0.4423142	271.21	DISP1	dispatched RND transporter family member 1
85461	5.38e-01	1.37e-01	0.1859	1.4878177	0.2765139	2451.91	TANC1	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1
79038	5.38e-01	1.37e-01	0.2179	1.4877746	0.324186	1007.07	ZFYVE21	zinc finger FYVE-type containing 21
9282	5.38e-01	1.37e-01	0.1105	-1.488191	-0.1644191	1268.35	MED14	mediator complex subunit 14
83872	5.38e-01	1.37e-01	0.6669	-1.4871712	-0.9917553	370.16	HMCN1	hemicentin 1
9185	5.38e-01	1.37e-01	0.6983	-1.486906	-1.0383178	373.59	REPS2	RALBP1 associated Eps domain containing 2
64756	5.38e-01	1.37e-01	0.1254	-1.4865689	-0.1864732	922.39	ATPAF1	ATP synthase mitochondrial F1 complex assembly factor 1
102288414	5.38e-01	1.37e-01	0.2241	-1.4865649	-0.3330933	531.14	C11orf98	chromosome 11 open reading frame 98
126792	5.39e-01	1.38e-01	0.1969	1.4828484	0.2920254	679.66	B3GALT6	beta-1,3-galactosyltransferase 6
388610	5.39e-01	1.38e-01	0.3939	-1.4826799	-0.5840059	916.95	TRNP1	TMF1 regulated nuclear protein 1
57535	5.39e-01	1.38e-01	0.4407	1.4833807	0.6537626	12119.26	ELAPOR1	endosome-lysosome associated apoptosis and autophagy regulator 1
4436	5.39e-01	1.38e-01	0.2365	-1.4832235	-0.3508191	1210.36	MSH2	mutS homolog 2
284996	5.39e-01	1.38e-01	0.1615	-1.4839672	-0.2397214	1071	RNF149	ring finger protein 149
100874111	5.39e-01	1.38e-01	0.3352	1.4837489	0.4973804	60.08	STEAP3-AS1	STEAP3 antisense RNA 1
64320	5.39e-01	1.38e-01	0.2069	-1.482918	-0.3067598	482.31	RNF25	ring finger protein 25
55230	5.39e-01	1.38e-01	0.1523	1.4826745	0.2258264	1335.87	USP40	ubiquitin specific peptidase 40
56922	5.39e-01	1.38e-01	0.2673	1.4846842	0.3969282	712.57	MCCC1	methylcrotonyl-CoA carboxylase subunit 1
11162	5.39e-01	1.37e-01	0.3532	1.4855987	0.5246726	51.58	NUDT6	nudix hydrolase 6
134553	5.39e-01	1.37e-01	0.1675	1.4858561	0.2488834	1762.08	C5orf24	chromosome 5 open reading frame 24
23	5.39e-01	1.38e-01	0.1119	-1.4833137	-0.1659271	2070.25	ABCF1	ATP binding cassette subfamily F member 1
167691	5.39e-01	1.38e-01	0.1775	1.4832226	0.2631983	380.96	LCA5	lebercilin LCA5
112268021	5.39e-01	1.38e-01	0.6685	-1.4845265	-0.9924328	12.82	LOC112268021	
25879	5.39e-01	1.38e-01	0.2141	-1.4842562	-0.3177381	932.2	DCAF13	DDB1 and CUL4 associated factor 13
2040	5.39e-01	1.38e-01	0.2744	1.4844495	0.4073848	5369.09	STOM	stomatin
80314	5.39e-01	1.38e-01	0.1304	1.4827981	0.193354	897.35	EPC1	enhancer of polycomb homolog 1
390213	5.39e-01	1.38e-01	0.6692	-1.4837056	-0.9929117	12.12	DOC2GP	double C2 domain gamma, pseudogene
83700	5.39e-01	1.37e-01	0.5358	-1.4857583	-0.7961367	40.56	JAM3	junctional adhesion molecule 3
10138	5.39e-01	1.38e-01	0.259	-1.4829756	-0.3840296	316.19	YAF2	YY1 associated factor 2
255411	5.39e-01	1.38e-01	0.16	-1.4829821	-0.2372763	608.24	TEX49	testis expressed 49
89910	5.39e-01	1.38e-01	0.17	-1.4828881	-0.2521615	1634.44	UBE3B	ubiquitin protein ligase E3B
105370047	5.39e-01	1.37e-01	0.3443	1.4855244	0.5115242	58.92	LOC105370047	uncharacterized LOC105370047
55208	5.39e-01	1.37e-01	0.1451	-1.4852083	-0.2154531	573.37	DCUN1D2	defective in cullin neddylation 1 domain containing 2
102724362	5.39e-01	1.38e-01	0.2194	1.4849852	0.3257593	529.34	SPINT1-AS1	SPINT1 antisense RNA 1
2958	5.39e-01	1.37e-01	0.1165	-1.485933	-0.1731733	913.66	GTF2A2	general transcription factor IIA subunit 2
51192	5.39e-01	1.38e-01	0.2583	-1.4840414	-0.3833108	133.65	CKLF	chemokine like factor
105371919	5.39e-01	1.38e-01	0.5805	-1.4844753	-0.8618008	21.35	LINC01977	long intergenic non-protein coding RNA 1977
7771	5.39e-01	1.37e-01	0.2024	1.486053	0.3008147	190.7	ZNF112	zinc finger protein 112
140883	5.39e-01	1.38e-01	0.5749	-1.4828408	-0.8524894	32.47	ZNF280B	zinc finger protein 280B
9383	5.39e-01	1.37e-01	0.2778	1.4860131	0.4128091	6445.93	TSIX	TSIX transcript, XIST antisense RNA
101060146	5.39e-01	1.38e-01	0.309	1.4846382	0.4587965	49.96	CHMP1B2P	charged multivesicular body protein 1B2, pseudogene
3708	5.40e-01	1.39e-01	0.198	1.4813684	0.2932974	580.3	ITPR1	inositol 1,4,5-trisphosphate receptor type 1
91978	5.40e-01	1.39e-01	0.182	-1.4810199	-0.2694863	265.48	TPGS1	tubulin polyglutamylase complex subunit 1
9514	5.41e-01	1.39e-01	0.2543	-1.4805548	-0.3765395	92.15	GAL3ST1	galactose-3-O-sulfotransferase 1
4211	5.41e-01	1.39e-01	0.1544	1.4802163	0.228539	860.65	MEIS1	Meis homeobox 1
9554	5.41e-01	1.39e-01	0.1962	-1.4798215	-0.2903545	2451.9	SEC22B	SEC22 homolog B, vesicle trafficking protein
55300	5.41e-01	1.39e-01	0.1192	-1.4795818	-0.1763601	772.31	PI4K2B	phosphatidylinositol 4-kinase type 2 beta
63971	5.41e-01	1.39e-01	0.1815	1.4793484	0.2685234	1137.57	KIF13A	kinesin family member 13A
57699	5.41e-01	1.39e-01	0.7054	1.4791421	1.0433739	10.71	CPNE5	copine 5
256355	5.41e-01	1.39e-01	0.3923	1.4791887	0.5802727	40.22	RPS2P32	ribosomal protein S2 pseudogene 32
100506710	5.41e-01	1.39e-01	0.1773	-1.4795942	-0.2623872	1812.83	EBLN3P	endogenous Bornavirus like nucleoprotein 3, pseudogene
119548	5.41e-01	1.39e-01	0.8804	1.4790918	1.3021968	103.31	PNLIPRP3	pancreatic lipase related protein 3
3177	5.41e-01	1.39e-01	0.1262	1.4792935	0.1867546	1552.65	SLC29A2	solute carrier family 29 member 2
84222	5.41e-01	1.39e-01	0.3356	1.4798895	0.4966253	68.51	TMEM191A	transmembrane protein 191A (pseudogene)
8682	5.41e-01	1.39e-01	0.1481	-1.4786515	-0.218945	1276.46	PEA15	proliferation and apoptosis adaptor protein 15
150709	5.41e-01	1.39e-01	0.4229	1.4786323	0.625359	51.78	ANKAR	ankyrin and armadillo repeat containing
57337	5.41e-01	1.39e-01	0.212	1.4786235	0.3134318	573.87	SENP7	SUMO specific peptidase 7
6155	5.41e-01	1.39e-01	0.271	-1.4786723	-0.400773	11624.93	RPL27	ribosomal protein L27
6856	5.41e-01	1.39e-01	0.1263	1.4784985	0.1867375	2334	SYPL1	synaptophysin like 1
8554	5.41e-01	1.39e-01	0.1556	-1.477901	-0.2300122	1905.94	PIAS1	protein inhibitor of activated STAT 1
1645	5.42e-01	1.40e-01	0.3216	-1.4775117	-0.4751032	2531.97	AKR1C1	aldo-keto reductase family 1 member C1
828	5.42e-01	1.40e-01	0.3869	1.477482	0.5716112	422.23	CAPS	calcyphosine
84245	5.42e-01	1.40e-01	0.1443	1.4772041	0.2131723	738.36	MRI1	methylthioribose-1-phosphate isomerase 1
55967	5.42e-01	1.40e-01	0.2091	-1.476791	-0.3088238	732.77	NDUFA12	NADH:ubiquinone oxidoreductase subunit A12
101928034	5.42e-01	1.40e-01	0.4739	-1.4762142	-0.6996176	32.41	LOC101928034	uncharacterized LOC101928034
9162	5.42e-01	1.40e-01	0.7445	1.47637	1.099223	17.55	DGKI	diacylglycerol kinase iota
105369781	5.42e-01	1.40e-01	0.5062	-1.4761888	-0.747279	22.77	LOC105369781	uncharacterized LOC105369781
79947	5.42e-01	1.40e-01	0.1691	-1.475949	-0.2495339	794.34	DHDDS	dehydrodolichyl diphosphate synthase subunit
55341	5.42e-01	1.40e-01	0.1845	-1.4758558	-0.2723227	889.82	LSG1	large 60S subunit nuclear export GTPase 1
137964	5.43e-01	1.40e-01	0.1259	-1.4756499	-0.1857126	3132.38	GPAT4	glycerol-3-phosphate acyltransferase 4
130940	5.43e-01	1.40e-01	0.5682	-1.4747283	-0.8379596	37.33	CCDC148	coiled-coil domain containing 148
6662	5.43e-01	1.40e-01	0.3607	1.4747749	0.5318805	1836.78	SOX9	SRY-box transcription factor 9
170959	5.43e-01	1.40e-01	0.1621	1.4745151	0.239084	1131.5	ZNF431	zinc finger protein 431
5900	5.43e-01	1.40e-01	0.1935	1.4743869	0.2852642	2699.33	RALGDS	ral guanine nucleotide dissociation stimulator
221400	5.43e-01	1.40e-01	0.2803	1.4741882	0.4132404	63.02	TDRD6	tudor domain containing 6
26229	5.43e-01	1.40e-01	0.121	1.474032	0.1783577	1318.64	B3GAT3	beta-1,3-glucuronyltransferase 3
7171	5.43e-01	1.40e-01	0.2199	1.4740327	0.3241459	10917.43	TPM4	tropomyosin 4
57763	5.44e-01	1.41e-01	0.2456	1.4729784	0.3616987	422.04	ANKRA2	ankyrin repeat family A member 2
3612	5.44e-01	1.41e-01	0.1607	1.472959	0.2366598	295	IMPA1	inositol monophosphatase 1
100507316	5.44e-01	1.41e-01	0.4236	1.473245	0.6240268	47.09	MINCR	MYC-induced long non-coding RNA
10557	5.44e-01	1.41e-01	0.2058	-1.4731404	-0.3032395	325.85	RPP38	ribonuclease P/MRP subunit p38
3839	5.44e-01	1.41e-01	0.1044	-1.4730449	-0.153808	1424.04	KPNA3	karyopherin subunit alpha 3
29	5.44e-01	1.41e-01	0.2784	1.4729183	0.4100792	3018.79	ABR	ABR activator of RhoGEF and GTPase
822	5.44e-01	1.41e-01	0.622	-1.4725032	-0.9158607	273.04	CAPG	capping actin protein, gelsolin like
113000	5.44e-01	1.41e-01	0.2034	-1.4724846	-0.2994584	691.95	RPUSD1	RNA pseudouridine synthase domain containing 1
26046	5.44e-01	1.41e-01	0.1743	-1.4725592	-0.256627	1255.4	LTN1	listerin E3 ubiquitin protein ligase 1
102723543	5.44e-01	1.41e-01	0.6696	1.4721897	0.9857976	17.33	LOC102723543	uncharacterized LOC102723543
92106	5.44e-01	1.41e-01	0.1325	1.47204	0.195057	666.12	OXNAD1	oxidoreductase NAD binding domain containing 1
107984459	5.44e-01	1.41e-01	0.4754	-1.4719803	-0.6997141	30.99	LOC107984459	
84444	5.45e-01	1.41e-01	0.224	-1.4714724	-0.3295444	3271.51	DOT1L	DOT1 like histone lysine methyltransferase
145508	5.45e-01	1.41e-01	0.2354	-1.4711712	-0.3462889	110.42	CEP128	centrosomal protein 128
64834	5.45e-01	1.41e-01	0.1041	1.4702591	0.1530605	1988.24	ELOVL1	ELOVL fatty acid elongase 1
5929	5.45e-01	1.42e-01	0.1602	-1.4700259	-0.2354885	818.4	RBBP5	RB binding protein 5, histone lysine methyltransferase complex subunit
130507	5.45e-01	1.41e-01	0.1352	-1.4702654	-0.1988214	1246.85	UBR3	ubiquitin protein ligase E3 component n-recognin 3
105374339	5.45e-01	1.42e-01	0.5713	1.4699325	0.8397577	52.13	LOC105374339	uncharacterized LOC105374339
51513	5.45e-01	1.42e-01	0.7496	1.4701866	1.1020741	14.92	ETV7	ETS variant transcription factor 7
79798	5.45e-01	1.41e-01	0.1269	-1.4703907	-0.1865312	555.55	ARMC5	armadillo repeat containing 5
407004	5.45e-01	1.41e-01	0.4887	1.4706956	0.7187647	46.77	MIR22	microRNA 22
10241	5.45e-01	1.41e-01	0.2746	-1.4708501	-0.4039188	1827.02	CALCOCO2	calcium binding and coiled-coil domain 2
162993	5.45e-01	1.41e-01	0.1968	1.4702813	0.289388	192.38	ZNF846	zinc finger protein 846
