ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
8120067	0.0119065	1.59e-03	-4.0953994	-1.33056	-1.16623932	SLC25A27	solute carrier family 25 member 27
8009096	0.0119125	1.59e-03	4.094985	-1.33129	0.92283089	ACE	angiotensin I converting enzyme
8076176	0.0119168	1.59e-03	-4.0944458	-1.33225	-0.8178515	CBX6	chromobox 6
7896661	0.0119168	1.59e-03	-4.0944197	-1.3323	-2.20498536		
7994985	0.0119168	1.59e-03	4.0943918	-1.33235	0.91037257	SETD1A	SET domain containing 1A
7893072	0.011925	1.59e-03	-4.0938383	-1.33333	-1.13305736		
7917148	0.011925	1.59e-03	-4.0937403	-1.3335	-0.88788786	AIDA	axin interactor, dorsalization associated
7982878	0.011925	1.59e-03	-4.0936173	-1.33372	-0.84409514	CHP1	calcineurin like EF-hand protein 1
7950197	0.0119406	1.59e-03	-4.0927443	-1.33527	-0.56980139	ARAP1	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1
8084397	0.0119451	1.60e-03	4.0924025	-1.33587	0.649993	ECE2	endothelin converting enzyme 2
8115600	0.0119456	1.60e-03	-4.0922486	-1.33615	-0.77270925	ZBED8	zinc finger BED-type containing 8
8079237	0.0119526	1.60e-03	4.0916546	-1.3372	1.50490343	KIF15	kinesin family member 15
8091402	0.0119526	1.60e-03	-4.0916066	-1.33729	-1.82431832	TM4SF18	transmembrane 4 L six family member 18
8021707	0.0119526	1.60e-03	-4.091531	-1.33742	-0.68622029	SOCS6	suppressor of cytokine signaling 6
8107005	0.0119617	1.60e-03	-4.0909697	-1.33842	-0.78650732	CAST	calpastatin
8159702	0.0119692	1.60e-03	4.0904841	-1.33928	0.58100007	EHMT1	euchromatic histone lysine methyltransferase 1
7923772	0.0119824	1.60e-03	4.0897288	-1.34062	1.32294475	LEMD1	LEM domain containing 1
7982117	0.0119946	1.61e-03	4.0890192	-1.34188	1.27100996	GABRG3	gamma-aminobutyric acid type A receptor gamma3 subunit
8034379	0.0120105	1.61e-03	-4.0881356	-1.34344	-0.53869196	ZNF442	zinc finger protein 442
8056201	0.0120181	1.61e-03	-4.0876515	-1.3443	-1.32288396	RBMS1	RNA binding motif single stranded interacting protein 1
8086505	0.0120213	1.61e-03	4.0871452	-1.3452	0.77308693	ZDHHC3	zinc finger DHHC-type containing 3
7901102	0.0120213	1.61e-03	4.0870402	-1.34539	0.71125414	MMACHC	methylmalonic aciduria (cobalamin deficiency) cblC type, with homocystinuria
8124610	0.0120213	1.61e-03	-4.0869863	-1.34548	-0.44508475	TRIM27	tripartite motif containing 27
8179575	0.0120213	1.61e-03	-4.0869863	-1.34548	-0.44508475	TRIM27	tripartite motif containing 27
7893812	0.0120228	1.61e-03	-4.0867887	-1.34583	-1.99134136		
7961198	0.0120256	1.61e-03	-4.0865265	-1.3463	-0.61283096	KLRA1P	killer cell lectin like receptor A1, pseudogene
7895277	0.0120263	1.61e-03	-4.0863156	-1.34667	-0.70548329		
7893043	0.0120263	1.61e-03	-4.0862386	-1.34681	-1.10337329		
8062137	0.0120366	1.61e-03	4.0856226	-1.3479	0.75327014	CEP250	centrosomal protein 250
8113623	0.0120387	1.62e-03	-4.0853755	-1.34834	-1.00070132	TMED7-TICAM2///TICAM2///TMED7	TMED7-TICAM2 readthrough///toll like receptor adaptor molecule 2///transmembrane p24 trafficking protein 7
8110147	0.0120387	1.62e-03	4.0852723	-1.34852	1.34870486	SIMC1	SUMO interacting motifs containing 1
7950796	0.0120706	1.62e-03	-4.0836353	-1.35143	-0.58618093	CREBZF	CREB/ATF bZIP transcription factor
7894216	0.0120749	1.62e-03	-4.0832239	-1.35216	-1.64106296		
8002987	0.0120749	1.62e-03	4.0831772	-1.35224	0.82201546	CMC2	C-X9-C motif containing 2
8175593	0.0120776	1.62e-03	-4.0829225	-1.35269	-1.34965939	IDS	iduronate 2-sulfatase
7929919	0.0120976	1.63e-03	-4.0818527	-1.35459	-1.00114286	SFXN3	sideroflexin 3
7957629	0.0121199	1.63e-03	-4.0806776	-1.35668	-0.56503839		
7896086	0.012131	1.63e-03	-4.0799745	-1.35793	-1.79502604		
7956737	0.012131	1.63e-03	-4.0799016	-1.35806	-0.64879364	MIRLET7I	microRNA let-7i
7948908	0.0121315	1.63e-03	-4.0796431	-1.35851	-0.73046364	SNHG1///SNORD26	small nucleolar RNA host gene 1///small nucleolar RNA, C/D box 26
7984952	0.0121315	1.63e-03	4.0796252	-1.35855	1.71666614	C15orf39	chromosome 15 open reading frame 39
8058075	0.012134	1.63e-03	4.079379	-1.35898	3.62945543	BOLL	boule homolog, RNA binding protein
7892706	0.0121393	1.63e-03	-4.0790045	-1.35965	-1.90128121		
7961291	0.0121871	1.64e-03	-4.0766391	-1.36385	-1.61372482	TAS2R31	taste 2 receptor member 31
7896369	0.0121933	1.64e-03	-4.0761913	-1.36464	-1.07048171		
8167369	0.0121933	1.64e-03	4.0760978	-1.36481	0.92138854	HDAC6	histone deacetylase 6
7939569	0.0122044	1.64e-03	-4.0754526	-1.36595	-0.62899632	PRDM11	PR/SET domain 11
8044927	0.0122271	1.65e-03	4.0742105	-1.36816	0.759729	INHBB///INHBB	inhibin beta B subunit///inhibin beta B subunit
7938519	0.0122271	1.65e-03	4.0741428	-1.36828	1.05504736	MICALCL	MICAL C-terminal like
8117339	0.0122295	1.65e-03	4.0739043	-1.3687	0.75735371	HIST1H3C	histone cluster 1, H3c
7894120	0.0122403	1.65e-03	-4.0732178	-1.36992	-1.11243511		
7982206	0.0122403	1.65e-03	4.0731445	-1.37005	1.24554064	GOLGA8R///GOLGA8DP///GOLGA8CP///GOLGA8O///GOLGA8M///GOLGA8K///GOLGA8T///GOLGA8J///GOLGA8S///GOLGA8N///GOLGA8EP///GOLGA8IP	golgin A8 family member R///golgin A8 family member D, pseudogene///golgin A8 family member C, pseudogene///golgin A8 family member O///golgin A8 family member M///golgin A8 family member K///golgin A8 family member T///golgin A8 family member J///golgin A8 family member S///golgin A8 family member N///golgin A8 family member E, pseudogene///golgin A8 family member I, pseudogene
7989611	0.0122459	1.65e-03	-4.0726338	-1.37096	-0.82707836	FAM96A	family with sequence similarity 96 member A
8073822	0.0122459	1.65e-03	-4.0726305	-1.37096	-0.58326882	MIRLET7A3///MIRLET7BHG	microRNA let-7a-3///MIRLET7B host gene
8038925	0.0122701	1.66e-03	-4.07132	-1.37329	-0.98602175	ZNF615	zinc finger protein 615
7943580	0.0122701	1.66e-03	-4.071254	-1.37341	-0.94976471	CUL5	cullin 5
7893452	0.0122726	1.66e-03	-4.0709906	-1.37387	-0.85060832		
7894247	0.0122726	1.66e-03	-4.0708854	-1.37406	-0.78499971		
7995237	0.0122743	1.66e-03	4.0706798	-1.37443	1.08648632	AHSP	alpha hemoglobin stabilizing protein
7961514	0.0122783	1.66e-03	-4.0703244	-1.37506	-1.64902225	MGP	matrix Gla protein
8007607	0.0122783	1.66e-03	4.070174	-1.37532	1.55274643	RUNDC3A	RUN domain containing 3A
7933427	0.0122783	1.66e-03	4.070117	-1.37543	1.03845521	AGAP5///AGAP9///AGAP12P///AGAP6///AGAP11///AGAP4	ArfGAP with GTPase domain, ankyrin repeat and PH domain 5///ArfGAP with GTPase domain, ankyrin repeat and PH domain 9///ArfGAP with GTPase domain, ankyrin repeat and PH domain 12, pseudogene///ArfGAP with GTPase domain, ankyrin repeat and PH domain 6///ArfGAP with GTPase domain, ankyrin repeat and PH domain 11///ArfGAP with GTPase domain, ankyrin repeat and PH domain 4
8157463	0.0122793	1.66e-03	-4.0699424	-1.37574	-0.91173161	TMEM268	transmembrane protein 268
7929779	0.0122835	1.66e-03	4.0696249	-1.3763	0.56142064	ABCC2	ATP binding cassette subfamily C member 2
7906767	0.0122848	1.66e-03	-4.0694375	-1.37663	-1.101564	FCGR2C///FCGR2B	Fc fragment of IgG receptor IIc (gene/pseudogene)///Fc fragment of IgG receptor IIb
8155530	0.0122942	1.66e-03	-4.068876	-1.37763	-0.61580289	LOC102724238///LOC100126582///FGF7P3///LOC403323///FGF7P6///FGF7	uncharacterized LOC102724238///uncharacterized LOC100126582///fibroblast growth factor 7 pseudogene 3///uncharacterized LOC403323///fibroblast growth factor 7 pseudogene 6///fibroblast growth factor 7
7902645	0.0122997	1.66e-03	4.0684411	-1.3784	1.15900604	SPATA1	spermatogenesis associated 1
8169868	0.0122997	1.66e-03	-4.0683669	-1.37853	-0.81587332	UTP14A	UTP14A small subunit processome component
7919715	0.0123013	1.67e-03	-4.0681667	-1.37889	-1.16880671	ANP32E	acidic nuclear phosphoprotein 32 family member E
8039740	0.0123157	1.67e-03	4.0673419	-1.38035	0.55199307	ZNF329	zinc finger protein 329
8065325	0.0123157	1.67e-03	-4.0671672	-1.38066	-0.91527846		
7917599	0.0123157	1.67e-03	4.0671245	-1.38074	0.79626232	BARHL2	BarH like homeobox 2
7971565	0.0123192	1.67e-03	-4.0668369	-1.38125	-1.56782011	LPAR6	lysophosphatidic acid receptor 6
7895024	0.0123585	1.67e-03	-4.0648992	-1.38469	-1.49685786		
8002072	0.0123617	1.68e-03	4.0646235	-1.38518	0.65061543	ENKD1	enkurin domain containing 1
7893104	0.012363	1.68e-03	-4.0644382	-1.38551	-1.55992268		
7895036	0.0123951	1.68e-03	-4.0627161	-1.38857	-1.087911		
8142852	0.0123951	1.68e-03	4.0626222	-1.38874	0.63743754	TNPO3	transportin 3
7894662	0.0123951	1.68e-03	4.0625838	-1.38881	0.69445843		
8096081	0.0123953	1.68e-03	-4.0624495	-1.38904	-0.71711211	ENOPH1	enolase-phosphatase 1
7973564	0.0124011	1.68e-03	-4.0620564	-1.38974	-1.08418918	PSME1	proteasome activator subunit 1
7893391	0.0124077	1.68e-03	-4.0616299	-1.3905	-0.91152		
8108099	0.0124103	1.69e-03	-4.0613869	-1.39093	-0.56497689	SEC24A	SEC24 homolog A, COPII coat complex component
7894877	0.0124173	1.69e-03	-4.0609391	-1.39173	-0.96661064		
7893030	0.0124248	1.69e-03	-4.0604074	-1.39267	-1.26907371		
8074541	0.0124248	1.69e-03	4.0602484	-1.39295	0.86339	TRMT2A	tRNA methyltransferase 2 homolog A
7955078	0.0124248	1.69e-03	4.0601765	-1.39308	0.84507218	PFKM	phosphofructokinase, muscle
7896067	0.0124248	1.69e-03	-4.0600923	-1.39323	-0.72068607		
8113064	0.0124261	1.69e-03	-4.0597259	-1.39388	-1.04275475	LYSMD3	LysM domain containing 3
8114145	0.0124261	1.69e-03	-4.0596862	-1.39395	-0.67817732	VDAC1	voltage dependent anion channel 1
8115445	0.0124261	1.69e-03	4.0595375	-1.39422	1.28957146	TIMD4	T-cell immunoglobulin and mucin domain containing 4
7894960	0.0124261	1.69e-03	-4.0595314	-1.39423	-1.31440921		
8084844	0.0124401	1.69e-03	-4.0587467	-1.39562	-1.09272046	OPA1	OPA1, mitochondrial dynamin like GTPase
8068363	0.0124401	1.69e-03	-4.0586375	-1.39582	-1.2855	LINC00310	long intergenic non-protein coding RNA 310
7980463	0.0124464	1.69e-03	4.0582281	-1.39654	0.73387868	SNW1	SNW domain containing 1
8151384	0.0124509	1.70e-03	-4.0578959	-1.39713	-0.85164036	STAU2	staufen double-stranded RNA binding protein 2
8106107	0.0124541	1.70e-03	-4.0576225	-1.39762	-0.67574407	PTCD2	pentatricopeptide repeat domain 2
7907849	0.0124703	1.70e-03	4.0567575	-1.39916	0.58260196	LHX4	LIM homeobox 4
7905374	0.012475	1.70e-03	4.0564196	-1.39976	0.443064	PSMD4	proteasome 26S subunit, non-ATPase 4
8160274	0.0124828	1.70e-03	-4.0559394	-1.40061	-1.98086954	MGC24103	uncharacterized MGC24103
8035782	0.012486	1.70e-03	-4.0556667	-1.4011	-0.65593561	ZNF682	zinc finger protein 682
7892589	0.0125018	1.70e-03	-4.0547437	-1.40274	-2.03812971		
8023855	0.0125018	1.71e-03	-4.0546831	-1.40284	-1.13584946	CYB5A	cytochrome b5 type A
7908421	0.0125018	1.71e-03	-4.0545752	-1.40304	-1.19712086	TROVE2	TROVE domain family member 2
8137798	0.012502	1.71e-03	-4.0544393	-1.40328	-0.57222571	PSMG3	proteasome assembly chaperone 3
8092834	0.0125156	1.71e-03	-4.0536969	-1.4046	-0.50092786		
7934384	0.012545	1.71e-03	-4.0522367	-1.40719	-0.69422086	MSS51	MSS51 mitochondrial translational activator
7908978	0.0125571	1.71e-03	-4.0515631	-1.40839	-0.68544157	ZC3H11A	zinc finger CCCH-type containing 11A
8058985	0.0125594	1.72e-03	4.0512323	-1.40898	0.92446429	RNF25	ring finger protein 25
7995820	0.0125594	1.72e-03	-4.0512119	-1.40901	-0.51956668	MT1B	metallothionein 1B
7918284	0.0125735	1.72e-03	-4.0504475	-1.41037	-0.70928061	TAF13	TATA-box binding protein associated factor 13
7894037	0.0125776	1.72e-03	-4.0501391	-1.41092	-0.81104154		
7917885	0.012578	1.72e-03	-4.0499963	-1.41117	-0.90874946	CNN3	calponin 3
7913237	0.0125797	1.72e-03	-4.0497921	-1.41154	-1.66761161	CAMK2N1	calcium/calmodulin dependent protein kinase II inhibitor 1
7929831	0.0125804	1.72e-03	4.0495483	-1.41197	0.81266418	HIF1AN	hypoxia inducible factor 1 alpha subunit inhibitor
8136495	0.0125804	1.72e-03	4.049514	-1.41203	1.01513321	TTC26	tetratricopeptide repeat domain 26
8098214	0.0125814	1.72e-03	-4.0493322	-1.41235	-1.496482	TLL1	tolloid like 1
8121734	0.0125814	1.72e-03	-4.0491842	-1.41262	-0.68649079	ASF1A	anti-silencing function 1A histone chaperone
8078650	0.0125814	1.72e-03	-4.0490399	-1.41287	-0.53775957	CTDSPL	CTD small phosphatase like
8108163	0.0125814	1.72e-03	-4.0489681	-1.413	-0.67690429	C5orf24	chromosome 5 open reading frame 24
7980454	0.0125989	1.73e-03	4.0480552	-1.41462	0.54614296	ALKBH1	alkB homolog 1, histone H2A dioxygenase
8158204	0.0126014	1.73e-03	4.0478158	-1.41505	1.09530386	SWI5	SWI5 homologous recombination repair protein
8172028	0.0126084	1.73e-03	4.0473218	-1.41593	0.62676943		
8159036	0.0126084	1.73e-03	4.0472525	-1.41605	0.55531457	ADAMTS13	ADAM metallopeptidase with thrombospondin type 1 motif 13
8180227	0.0126089	1.73e-03	-4.0471032	-1.41632	-0.55244393		
7896961	0.0126121	1.73e-03	4.0468353	-1.41679	0.69635043	ATAD3C///ATAD3B///ATAD3A	ATPase family, AAA domain containing 3C///ATPase family, AAA domain containing 3B///ATPase family, AAA domain containing 3A
7925048	0.0126125	1.73e-03	-4.0466955	-1.41704	-0.51498168	EGLN1	egl-9 family hypoxia inducible factor 1
7930226	0.0126143	1.73e-03	4.0464871	-1.41741	0.83812036	PDCD11	programmed cell death 11
8121704	0.012624	1.73e-03	-4.0458976	-1.41846	-0.48758454	NUS1	NUS1 dehydrodolichyl diphosphate synthase subunit
7895269	0.012624	1.73e-03	-4.045735	-1.41875	-0.95462404		
7895520	0.012624	1.73e-03	-4.0456778	-1.41885	-0.67347536		
7935679	0.0126315	1.73e-03	4.0452164	-1.41967	0.46852036	CPN1	carboxypeptidase N subunit 1
8089203	0.0126531	1.74e-03	-4.0440341	-1.42177	-0.96089429	SENP7	SUMO1/sentrin specific peptidase 7
7989323	0.0126531	1.74e-03	-4.0439993	-1.42183	-0.82235654	BNIP2	BCL2 interacting protein 2
8040503	0.0126649	1.74e-03	-4.0433391	-1.42301	-0.62602154	UBXN2A	UBX domain protein 2A
7940673	0.0126649	1.74e-03	4.0432177	-1.42322	1.75287614	GNG3	G protein subunit gamma 3
8152323	0.0126786	1.74e-03	-4.0424806	-1.42454	-0.86270236	EIF3E	eukaryotic translation initiation factor 3 subunit E
7895193	0.012693	1.74e-03	-4.041713	-1.4259	-1.13865468		
7902474	0.0127162	1.75e-03	-4.0405512	-1.42797	-0.67115471		
8167006	0.0127256	1.75e-03	-4.0400076	-1.42893	-0.55822529	RP2	retinitis pigmentosa 2 (X-linked recessive)
8127660	0.0127495	1.75e-03	-4.0388173	-1.43105	-0.68625964		
8027368	0.012762	1.76e-03	-4.0380516	-1.43241	-1.20062396	ZNF254	zinc finger protein 254
8085954	0.012762	1.76e-03	-4.0380146	-1.43248	-1.11872079	AZI2	5-azacytidine induced 2
7896462	0.0127682	1.76e-03	-4.0376132	-1.43319	-1.23423468		
7894031	0.0127774	1.76e-03	-4.0370792	-1.43414	-0.68552468		
7919747	0.0127837	1.76e-03	-4.0366779	-1.43486	-0.79543561		
8152656	0.01279	1.76e-03	-4.036202	-1.4357	-1.09249436	ZHX1-C8orf76///ZHX1	ZHX1-C8orf76 readthrough///zinc fingers and homeoboxes 1
8105842	0.01279	1.76e-03	4.0361485	-1.4358	0.63267221	CENPH	centromere protein H
7936673	0.0127945	1.76e-03	-4.0357944	-1.43643	-0.81802643	RGS10	regulator of G-protein signaling 10
8125042	0.0127945	1.76e-03	4.0356364	-1.43671	0.73723857	LY6G6C	lymphocyte antigen 6 complex, locus G6C
7901497	0.0127945	1.76e-03	4.0355798	-1.43681	1.29710282	ZYG11A	zyg-11 family member A, cell cycle regulator
7894384	0.0127968	1.76e-03	-4.0353536	-1.43721	-1.58450875		
8171723	0.0127997	1.76e-03	-4.0351014	-1.43766	-1.51994436		
8064751	0.0128249	1.77e-03	4.0338034	-1.43997	0.44148025	SPEF1	sperm flagellar 1
8051187	0.0128249	1.77e-03	4.0337384	-1.44008	1.31993846	FNDC4	fibronectin type III domain containing 4
8092707	0.0128303	1.77e-03	-4.0333717	-1.44074	-1.1834805	P3H2	prolyl 3-hydroxylase 2
8022572	0.0128306	1.77e-03	-4.0332353	-1.44098	-0.56212575	OSBPL1A	oxysterol binding protein like 1A
8003332	0.0128343	1.77e-03	4.0329478	-1.44149	1.03576939	MVD	mevalonate diphosphate decarboxylase
7893743	0.0128481	1.77e-03	-4.0322181	-1.44279	-2.30395129		
8004081	0.0128694	1.78e-03	-4.0311518	-1.44469	-0.40088318	ZFP3	ZFP3 zinc finger protein
7985587	0.0128735	1.78e-03	-4.0308471	-1.44523	-0.58531879	SCAND2P	SCAN domain containing 2 pseudogene
8071086	0.0128934	1.78e-03	4.02973	-1.44722	0.84711975	CECR2	CECR2, histone acetyl-lysine reader
8037422	0.0128934	1.78e-03	4.0297241	-1.44723	0.58527468	LYPD5	LY6/PLAUR domain containing 5
8060997	0.0129099	1.78e-03	-4.0288754	-1.44874	-1.52436707	SPTLC3	serine palmitoyltransferase long chain base subunit 3
7913852	0.012919	1.79e-03	4.0283542	-1.44966	1.49445632	AUNIP	aurora kinase A and ninein interacting protein
7991138	0.012949	1.79e-03	4.0269123	-1.45223	0.58657457	NMB	neuromedin B
7974566	0.0129573	1.79e-03	-4.0264267	-1.45309	-0.70350439	AP5M1	adaptor related protein complex 5 mu 1 subunit
7894235	0.0129891	1.80e-03	-4.0249131	-1.45579	-0.99405943		
7894498	0.0130103	1.80e-03	4.0238625	-1.45766	0.8871855		
8040113	0.0130109	1.80e-03	4.0237161	-1.45792	1.95148896	ASAP2	ArfGAP with SH3 domain, ankyrin repeat and PH domain 2
8160138	0.0130313	1.80e-03	-4.0227019	-1.45972	-1.75558289	NFIB	nuclear factor I B
8072798	0.0130334	1.80e-03	-4.0224887	-1.4601	-0.79078114	CYTH4	cytohesin 4
7927071	0.0130517	1.81e-03	-4.0215707	-1.46174	-1.12915918	ZNF37A	zinc finger protein 37A
7980574	0.0130555	1.81e-03	-4.0212737	-1.46226	-0.48408161		
7894376	0.0130555	1.81e-03	-4.0211599	-1.46247	-1.26738007		
7934451	0.0130805	1.81e-03	4.0198776	-1.46475	1.00339732	AGAP5///AGAP9///AGAP12P///AGAP6///AGAP11///AGAP4	ArfGAP with GTPase domain, ankyrin repeat and PH domain 5///ArfGAP with GTPase domain, ankyrin repeat and PH domain 9///ArfGAP with GTPase domain, ankyrin repeat and PH domain 12, pseudogene///ArfGAP with GTPase domain, ankyrin repeat and PH domain 6///ArfGAP with GTPase domain, ankyrin repeat and PH domain 11///ArfGAP with GTPase domain, ankyrin repeat and PH domain 4
7919749	0.0130805	1.81e-03	-4.019825	-1.46484	-1.28521914		
7949518	0.0130918	1.81e-03	4.0192162	-1.46593	0.99573489	FIBP	FGF1 intracellular binding protein
8137334	0.0130936	1.82e-03	4.0190154	-1.46628	0.69655989	ABCB8	ATP binding cassette subfamily B member 8
7895987	0.0131014	1.82e-03	-4.0185532	-1.46711	-1.70839579		
7899841	0.0131214	1.82e-03	4.0175661	-1.46887	0.46410604	HPCA	hippocalcin
8042052	0.0131247	1.82e-03	-4.017198	-1.46952	-0.74088696	RPS27A	ribosomal protein S27a
7986947	0.0131247	1.82e-03	4.017179	-1.46955	1.20311346	GOLGA8R///GOLGA8O///GOLGA8M///GOLGA8K///GOLGA8T///GOLGA8J///GOLGA8N///GOLGA8IP	golgin A8 family member R///golgin A8 family member O///golgin A8 family member M///golgin A8 family member K///golgin A8 family member T///golgin A8 family member J///golgin A8 family member N///golgin A8 family member I, pseudogene
8152453	0.0131376	1.82e-03	-4.0164989	-1.47077	-1.309636	TRPS1	transcriptional repressor GATA binding 1
8112959	0.0131396	1.82e-03	-4.0162886	-1.47114	-0.47337479		
8102745	0.013179	1.83e-03	-4.0144661	-1.47438	-0.44257629	PGRMC2	progesterone receptor membrane component 2
8037537	0.013183	1.83e-03	4.0141722	-1.47491	1.18557225	ERCC2	ERCC excision repair 2, TFIIH core complex helicase subunit
8151525	0.0131835	1.83e-03	-4.0140274	-1.47517	-0.589208	PMP2	peripheral myelin protein 2
7895388	0.0132384	1.84e-03	-4.011552	-1.47957	-1.60784096		
8046116	0.0132515	1.84e-03	4.0108691	-1.48079	0.5194545	G6PC2	glucose-6-phosphatase catalytic subunit 2
8154727	0.0132654	1.84e-03	-4.0101491	-1.48207	-0.64624879	SLC25A6	solute carrier family 25 member 6
8147837	0.01329	1.85e-03	-4.0089257	-1.48425	-1.04696129	ZFPM2	zinc finger protein, FOG family member 2
8006409	0.01329	1.85e-03	4.0088469	-1.48439	0.87346718	CDK5R1	cyclin dependent kinase 5 regulatory subunit 1
8176730	0.01329	1.85e-03	-4.0087321	-1.4846	-0.45034646	RPS4Y2	ribosomal protein S4, Y-linked 2
7893704	0.0132919	1.85e-03	-4.0085295	-1.48496	-1.33201946		
8170273	0.0132941	1.85e-03	4.0083147	-1.48534	1.67090739	MAGEC1	MAGE family member C1
7933252	0.0133032	1.85e-03	4.0077308	-1.48638	1.07382982	AGAP5///AGAP9///AGAP12P///AGAP6///AGAP11///AGAP4	ArfGAP with GTPase domain, ankyrin repeat and PH domain 5///ArfGAP with GTPase domain, ankyrin repeat and PH domain 9///ArfGAP with GTPase domain, ankyrin repeat and PH domain 12, pseudogene///ArfGAP with GTPase domain, ankyrin repeat and PH domain 6///ArfGAP with GTPase domain, ankyrin repeat and PH domain 11///ArfGAP with GTPase domain, ankyrin repeat and PH domain 4
7892954	0.0133032	1.85e-03	-4.0076825	-1.48647	-0.79899457		
8164766	0.0133159	1.85e-03	4.0070167	-1.48765	1.85604493	AK8	adenylate kinase 8
7923976	0.0133173	1.85e-03	-4.0068355	-1.48797	-0.74782611	C1orf132///MIR29B2	chromosome 1 open reading frame 132///microRNA 29b-2
8009227	0.0133235	1.86e-03	4.0064049	-1.48874	0.74318971	PSMC5	proteasome 26S subunit, ATPase 5
8065254	0.0133235	1.86e-03	-4.0063301	-1.48887	-0.94137871		
7896609	0.0133239	1.86e-03	-4.0061408	-1.48921	-1.26014068		
7939805	0.0133239	1.86e-03	4.0060672	-1.48934	0.73405643	SLC39A13	solute carrier family 39 member 13
7893690	0.013341	1.86e-03	-4.0052187	-1.49085	-0.76956036		
8076677	0.0133519	1.86e-03	4.0045391	-1.49206	0.39808511	PHF21B	PHD finger protein 21B
7932019	0.0133519	1.86e-03	4.0042723	-1.49254	0.74667204	CELF2-AS1	CELF2 antisense RNA 1
7893524	0.0133519	1.86e-03	-4.0042043	-1.49266	-1.650309		
7979916	0.0133519	1.86e-03	4.0042039	-1.49266	0.63401946	SYNJ2BP-COX16///SYNJ2BP	SYNJ2BP-COX16 readthrough///synaptojanin 2 binding protein
7910630	0.0133519	1.86e-03	-4.0041445	-1.49277	-0.63111711	COA6	cytochrome c oxidase assembly factor 6
