ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
8094596	0.6914662	0.548	-0.6182884	-6.66939	-0.11626154	PTTG2	pituitary tumor-transforming 2
8156126	0.6940287	0.552	0.6131656	-6.67267	0.18532393	RMI1	RecQ mediated genome instability 1
7973369	0.6951641	0.553	0.611141	-6.67396	0.07980868	PSMB11	proteasome subunit beta 11
8160472	0.6962047	0.554	0.6086395	-6.67555	0.06188496	TUSC1	tumor suppressor candidate 1
8043459	0.6964522	0.555	-0.6078976	-6.67602	-0.34502714	IGKC	immunoglobulin kappa constant
8093957	0.6964522	0.555	-0.6078749	-6.67604	-0.07859189	BLOC1S4	biogenesis of lysosomal organelles complex 1 subunit 4
7938172	0.6968669	0.555	-0.6070983	-6.67653	-0.06803857	OR10A5	olfactory receptor family 10 subfamily A member 5
7950471	0.6971141	0.556	-0.6065626	-6.67686	-0.11758232	OR2AT4	olfactory receptor family 2 subfamily AT member 4
7925720	0.6975162	0.556	0.6056385	-6.67745	0.08230007	OR2C3	olfactory receptor family 2 subfamily C member 3
7946019	0.6988078	0.558	-0.6031197	-6.67903	-0.09349161	OR52E2	olfactory receptor family 52 subfamily E member 2
8175768	0.7005148	0.56	-0.5996221	-6.68123	-0.15253221	PNMA6A	paraneoplastic Ma antigen family member 6A
8068235	0.7009452	0.561	-0.5985721	-6.68188	-0.08343657	OLIG1	oligodendrocyte transcription factor 1
8008718	0.7047242	0.566	-0.5912392	-6.68643	-0.06869686	OR4D2	olfactory receptor family 4 subfamily D member 2
8150592	0.7065861	0.568	-0.5873637	-6.68881	-0.11558936	CEBPD	CCAAT/enhancer binding protein delta
8146429	0.7071985	0.569	0.5862139	-6.68952	0.06670732	NPBWR1	neuropeptides B/W receptor 1
8069148	0.7078815	0.57	-0.5843337	-6.69066	-0.09864879	KRTAP10-8	keratin associated protein 10-8
8115941	0.7086348	0.571	0.5830293	-6.69146	0.07521882	GPRIN1	G protein regulated inducer of neurite outgrowth 1
8015242	0.7089586	0.571	-0.5824954	-6.69178	-0.09210743	KRTAP4-2	keratin associated protein 4-2
7998952	0.7096744	0.572	0.5809986	-6.69269	0.08572286	TIGD7	tigger transposable element derived 7
7939946	0.7096744	0.572	-0.5809548	-6.69272	-0.080538	OR5D18	olfactory receptor family 5 subfamily D member 18
8144317	0.7098017	0.573	-0.5806042	-6.69293	-0.09478664	KBTBD11	kelch repeat and BTB domain containing 11
7973156	0.7105003	0.573	-0.5792473	-6.69375	-0.07149629	RNASE8	ribonuclease A family member 8
7997152	0.7113051	0.575	-0.5776538	-6.69472	-0.10377325	CHST4	carbohydrate sulfotransferase 4
8034043	0.7119931	0.575	-0.5762157	-6.69558	-0.07076511	S1PR5	sphingosine-1-phosphate receptor 5
7925687	0.7126152	0.576	0.5749335	-6.69635	0.090184	C1orf229	chromosome 1 open reading frame 229
7899921	0.7130756	0.577	-0.5741354	-6.69683	-0.08361039	GJB5	gap junction protein beta 5
7938000	0.7139093	0.578	0.572549	-6.69778	0.06896521	OR51M1	olfactory receptor family 51 subfamily M member 1
7899265	0.714	0.578	-0.5722733	-6.69795	-0.06846621	SFN	stratifin
8081192	0.7148038	0.579	0.570855	-6.69879	0.05138343	OR5AC2	olfactory receptor family 5 subfamily AC member 2
7927502	0.716353	0.581	0.5680911	-6.70044	0.06674407	SLC18A3	solute carrier family 18 member A3
8068231	0.7163939	0.581	-0.5679682	-6.70051	-0.06256582	OLIG2	oligodendrocyte lineage transcription factor 2
8075906	0.7166137	0.581	-0.5675073	-6.70079	-0.20641871	SSTR3	somatostatin receptor 3
8175308	0.7183534	0.583	-0.5647717	-6.7024	-0.18213039	SMIM10L2B	small integral membrane protein 10 like 2B
8124540	0.718692	0.583	0.5642539	-6.70271	0.08039729	HIST1H2AM	histone cluster 1, H2am
7946278	0.7195612	0.584	-0.5628897	-6.70351	-0.09703286	OR2AG2	olfactory receptor family 2 subfamily AG member 2
8142685	0.719764	0.585	0.5622333	-6.7039	0.71704082	TMEM229A	transmembrane protein 229A
8038899	0.7200353	0.585	-0.5616497	-6.70424	-0.09234904	FPR1	formyl peptide receptor 1
8037614	0.7227701	0.589	-0.5561107	-6.70748	-0.16851418	GPR4	G protein-coupled receptor 4
7955989	0.7231997	0.589	-0.5552929	-6.70796	-0.06750836	OR6C1	olfactory receptor family 6 subfamily C member 1
8069122	0.7247328	0.591	-0.5522906	-6.7097	-0.08856621	LRRC3	leucine rich repeat containing 3
7948127	0.7255767	0.592	0.5507602	-6.71058	0.06213379	OR8H1	olfactory receptor family 8 subfamily H member 1
8128007	0.725973	0.593	-0.5500758	-6.71098	-0.08248732	GJB7	gap junction protein beta 7
7948133	0.7261233	0.593	-0.5498581	-6.7111	-0.07044389	OR5M3	olfactory receptor family 5 subfamily M member 3
7992889	0.7261717	0.593	-0.549733	-6.71117	-0.08488593	OR2C1	olfactory receptor family 2 subfamily C member 1
8120932	0.7262776	0.593	0.54957	-6.71127	0.21714254	PRSS35	protease, serine 35
7948310	0.726419	0.593	-0.5492703	-6.71144	-0.06320443	OR9I1	olfactory receptor family 9 subfamily I member 1
8108733	0.7265591	0.593	-0.548994	-6.7116	-0.11758768	PCDHB12	protocadherin beta 12
8063476	0.726578	0.593	0.5489379	-6.71163	0.08238243	MC3R	melanocortin 3 receptor
8029847	0.7277663	0.595	-0.546769	-6.71288	-0.08302825	FKRP	fukutin related protein
8069813	0.7289314	0.597	0.5442719	-6.7143	0.05692421	KRTAP13-2	keratin associated protein 13-2
8081204	0.7294539	0.597	-0.5434121	-6.71479	-0.05317089	OR5H2	olfactory receptor family 5 subfamily H member 2
7905548	0.7301041	0.598	-0.5424044	-6.71537	-0.098002	SPRR3	small proline rich protein 3
8045216	0.7305311	0.599	-0.5413213	-6.71598	-0.09832261	GPR148	G protein-coupled receptor 148
8162931	0.731073	0.599	-0.540563	-6.71641	-0.10509525	OR13C3	olfactory receptor family 13 subfamily C member 3
8162902	0.732489	0.601	-0.5379433	-6.71789	-0.10864189	TMEM246	transmembrane protein 246
7937984	0.7357075	0.604	-0.5325053	-6.72094	-0.05253904	OR51L1	olfactory receptor family 51 subfamily L member 1
8007127	0.7364893	0.605	-0.5310866	-6.72173	-0.08675096	KRTAP9-3	keratin associated protein 9-3
8069848	0.7374169	0.606	0.5297239	-6.72249	0.06197925	KRTAP6-2	keratin associated protein 6-2
7937709	0.7408817	0.611	0.5232718	-6.72606	0.09729736	KRTAP5-6	keratin associated protein 5-6
7947096	0.740898	0.611	-0.5231199	-6.72614	-0.08585493	MRGPRX2	MAS related GPR family member X2
8092836	0.7428986	0.613	-0.5195854	-6.72808	-0.16406268	CPN2	carboxypeptidase N subunit 2
8055404	0.7429253	0.613	0.5193216	-6.72822	0.08415864	LOC107985946	uncharacterized LOC107985946
8166211	0.7431046	0.613	0.5190366	-6.72837	0.07776643	MAGEB17	MAGE family member B17
7939975	0.7431698	0.614	-0.5189126	-6.72844	-0.05211079	OR5T1	olfactory receptor family 5 subfamily T member 1
8102362	0.7446633	0.615	-0.516214	-6.72991	-0.07452479	TIFA	TRAF interacting protein with forkhead associated domain
8009526	0.7462463	0.618	-0.5128278	-6.73174	-0.11109375	SSTR2	somatostatin receptor 2
8051061	0.7468821	0.619	-0.5115361	-6.73243	-0.08180296	UCN	urocortin
7945991	0.7476555	0.62	-0.5100238	-6.73325	-0.09330214	OR51E2	olfactory receptor family 51 subfamily E member 2
8033736	0.7499072	0.622	-0.5060185	-6.73538	-0.10467304	OR7G1	olfactory receptor family 7 subfamily G member 1
7939959	0.7500721	0.623	-0.5055735	-6.73562	-0.04933839	OR5AS1	olfactory receptor family 5 subfamily AS member 1
8150879	0.7506395	0.624	-0.5042198	-6.73634	-0.08046557	MOS	v-mos Moloney murine sarcoma viral oncogene homolog
8047487	0.7513493	0.624	-0.5031472	-6.73691	-0.16018168	FZD7	frizzled class receptor 7
7946111	0.7513493	0.624	0.5030897	-6.73694	0.13816493	OR52E8	olfactory receptor family 52 subfamily E member 8
8060330	0.7523672	0.626	-0.5013194	-6.73787	-0.07426979	ZCCHC3	zinc finger CCHC-type containing 3
7973026	0.7528487	0.626	-0.5004015	-6.73836	-0.06746314	OR4N5	olfactory receptor family 4 subfamily N member 5
7956001	0.7534697	0.627	0.4993137	-6.73893	0.05442296	OR6C68	olfactory receptor family 6 subfamily C member 68
8040070	0.7545232	0.628	-0.4974048	-6.73993	-0.05854225	SOX11	SRY-box 11
8154721	0.7547518	0.629	-0.4967911	-6.74025	-0.07741893	IFNK	interferon kappa
7972570	0.7548252	0.629	0.49664	-6.74033	0.07456707	GGACT	gamma-glutamylamine cyclotransferase
8143482	0.7552136	0.629	0.4960298	-6.74065	0.05755457	TAS2R38	taste 2 receptor member 38
8108679	0.756021	0.63	0.4946159	-6.74138	0.06497329	PCDHB1	protocadherin beta 1
7971208	0.7574933	0.632	-0.4917295	-6.74288	-0.09656907	KBTBD6	kelch repeat and BTB domain containing 6
7939893	0.7585014	0.633	0.4897067	-6.74393	0.07237396	UBTFL1	upstream binding transcription factor, RNA polymerase I-like 1
7921447	0.7629984	0.639	-0.4817485	-6.748	-0.04832525	OR10J5	olfactory receptor family 10 subfamily J member 5
8069855	0.7643694	0.641	0.4791069	-6.74934	0.08031425	KRTAP21-2	keratin associated protein 21-2
8157688	0.7650033	0.642	-0.4779166	-6.74994	-0.06359186	OR1L6	olfactory receptor family 1 subfamily L member 6
8069800	0.7650508	0.642	0.4777595	-6.75001	0.05038661	KRTAP24-1	keratin associated protein 24-1
7921533	0.7660001	0.643	-0.4757635	-6.75102	-0.06042625	KCNJ10	potassium voltage-gated channel subfamily J member 10
7955045	0.7674899	0.645	-0.4733005	-6.75225	-0.18531239	PCED1B	PC-esterase domain containing 1B
7940103	0.7676424	0.645	-0.4728951	-6.75245	-0.07074089	OR9Q1	olfactory receptor family 9 subfamily Q member 1
7944797	0.7682147	0.646	-0.471322	-6.75323	-0.136421	OR10G4	olfactory receptor family 10 subfamily G member 4
8025450	0.7685626	0.647	-0.4707	-6.75354	-0.06546839	OR2Z1	olfactory receptor family 2 subfamily Z member 1
7946031	0.7698021	0.648	-0.4681967	-6.75478	-0.06274086	OR51V1	olfactory receptor family 51 subfamily V member 1
7929616	0.7727135	0.652	0.4631569	-6.75726	0.0937745	FRAT1	frequently rearranged in advanced T-cell lymphomas 1
8160835	0.7741675	0.654	0.4602944	-6.75865	0.07046968	RPP25L	ribonuclease P/MRP subunit p25 like
8061368	0.7762197	0.656	0.4566134	-6.76043	0.06978464	NXT1	nuclear transport factor 2 like export factor 1
8011324	0.7768305	0.657	-0.4554542	-6.76099	-0.09021271	OR1G1	olfactory receptor family 1 subfamily G member 1
8063427	0.7768735	0.657	-0.4553538	-6.76104	-0.06807379	MOCS3	molybdenum cofactor synthesis 3
8061366	0.7777795	0.658	-0.4535882	-6.76189	-0.06974471	SSTR4	somatostatin receptor 4
7952394	0.7779679	0.659	0.4530681	-6.76214	0.05493175	OR8D2	olfactory receptor family 8 subfamily D member 2 (gene/pseudogene)
7946117	0.7779679	0.659	-0.4529864	-6.76217	-0.13112046	OR56A4	olfactory receptor family 56 subfamily A member 4
7937973	0.7779796	0.659	-0.4529115	-6.76221	-0.06599175	OR51F2	olfactory receptor family 51 subfamily F member 2
8069818	0.7780285	0.659	-0.4527854	-6.76227	-0.04775146	KRTAP13-3	keratin associated protein 13-3
8030860	0.7781376	0.659	0.4525195	-6.7624	0.09897643	FPR2	formyl peptide receptor 2
7990442	0.7807486	0.662	-0.4479538	-6.76457	-0.13369136	RPP25	ribonuclease P/MRP subunit p25
8044109	0.7814056	0.663	-0.4469244	-6.76506	-0.06520275	POU3F3	POU class 3 homeobox 3
8026483	0.7814818	0.663	-0.4466313	-6.76519	-0.07407993	OR10H2	olfactory receptor family 10 subfamily H member 2
8069822	0.7827039	0.665	-0.4445167	-6.76619	-0.0555905	KRTAP19-1	keratin associated protein 19-1
7948131	0.7834245	0.666	-0.4429751	-6.76691	-0.06581614	OR5M9	olfactory receptor family 5 subfamily M member 9
8099255	0.7851103	0.668	0.4399311	-6.76833	0.227431	PSAPL1	prosaposin-like 1 (gene/pseudogene)
8115875	0.7853703	0.669	-0.439216	-6.76866	-0.06650857	DRD1	dopamine receptor D1
7948328	0.7881073	0.672	0.4345641	-6.77081	0.05311321	OR5B12	olfactory receptor family 5 subfamily B member 12
8015187	0.7885276	0.672	-0.4337206	-6.7712	-0.06649568	KRTAP1-4	keratin associated protein 1-4
7911265	0.7885363	0.673	-0.4336289	-6.77124	-0.06051339	OR2M2	olfactory receptor family 2 subfamily M member 2
7923700	0.7888556	0.673	-0.4330056	-6.77153	-0.15381711	LRRN2	leucine rich repeat neuronal 2
7982504	0.7898083	0.674	0.4308813	-6.7725	0.06480221	PGBD4	piggyBac transposable element derived 4
8162929	0.7933976	0.679	0.4243772	-6.77544	0.06336089	OR13C4	olfactory receptor family 13 subfamily C member 4
7939988	0.7939134	0.68	-0.4233172	-6.77592	-0.08005746	OR5M3	olfactory receptor family 5 subfamily M member 3
8099570	0.7941441	0.68	0.4228704	-6.77612	0.08101236	DCAF16	DDB1 and CUL4 associated factor 16
7920185	0.7972723	0.684	0.4172092	-6.77863	0.06851829	LCE3D	late cornified envelope 3D
7922703	0.7973371	0.684	-0.4170636	-6.7787	-0.63885214	TEDDM1	transmembrane epididymal protein 1
7974207	0.7973716	0.684	-0.4169883	-6.77873	-0.09826364	MGAT2	mannosyl (alpha-1,6-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase
8086462	0.7982621	0.686	0.4152061	-6.77951	0.09535486	POMGNT2	protein O-linked mannose N-acetylglucosaminyltransferase 2 (beta 1,4-)
8114320	0.8007246	0.689	0.4107499	-6.78146	0.11219732	HNRNPA0	heterogeneous nuclear ribonucleoprotein A0
8012397	0.800746	0.689	0.4106319	-6.78151	0.06176193	BORCS6	BLOC-1 related complex subunit 6
8173917	0.8011326	0.689	-0.4099467	-6.78181	-0.32406532	NAP1L3	nucleosome assembly protein 1 like 3
8067585	0.8013194	0.69	-0.4092749	-6.7821	-0.06333225	BHLHE23	basic helix-loop-helix family member e23
8130824	0.8013194	0.69	-0.4092385	-6.78212	-0.06556854	HGC6.3	uncharacterized LOC100128124
7930627	0.8025455	0.692	0.4065897	-6.78326	0.05154543	ADRB1	adrenoceptor beta 1
7948137	0.8030786	0.692	-0.4056308	-6.78368	-0.04789739	OR5M8	olfactory receptor family 5 subfamily M member 8
8175098	0.8043199	0.694	0.4033591	-6.78465	0.06841504	GPR119	G protein-coupled receptor 119
7911233	0.8043577	0.694	0.4032641	-6.78469	0.04838275	OR2T8	olfactory receptor family 2 subfamily T member 8
7980338	0.8091432	0.701	0.3942816	-6.78849	0.08596161	IRF2BPL	interferon regulatory factor 2 binding protein like
8110960	0.8104361	0.702	0.3916392	-6.78959	0.05731368	TAS2R1	taste 2 receptor member 1
8136930	0.8111282	0.704	-0.3900941	-6.79023	-0.05756271	TAS2R60	taste 2 receptor member 60
8015163	0.8118517	0.705	-0.388646	-6.79083	-0.052696	KRTAP3-3	keratin associated protein 3-3
8019599	0.8118517	0.705	-0.388646	-6.79083	-0.052696	KRTAP3-3	keratin associated protein 3-3
7918891	0.8120575	0.705	-0.3882285	-6.791	-0.04354864	NHLH2	nescient helix-loop-helix 2
7920191	0.8124103	0.705	-0.3876676	-6.79123	-0.06903461	LCE3A	late cornified envelope 3A
8069841	0.8125177	0.705	-0.3874704	-6.79131	-0.04314507	KRTAP19-6	keratin associated protein 19-6
8169492	0.8129698	0.706	0.3864949	-6.79171	0.04274304	AGTR2	angiotensin II receptor type 2
8133335	0.8155167	0.71	0.3813459	-6.79381	0.06109811	FZD9	frizzled class receptor 9
8107764	0.815559	0.71	0.3812598	-6.79384	0.04511861	CTXN3	cortexin 3
7920182	0.815676	0.71	-0.3808824	-6.794	-0.05285161	LCE3E	late cornified envelope 3E
8180384	0.8180719	0.713	0.3769081	-6.7956	0.13864175	SPRR2F	small proline rich protein 2F
8045083	0.8192789	0.715	-0.3746721	-6.79649	-0.05329861	SFT2D3	SFT2 domain containing 3
8117722	0.8199276	0.716	0.3732957	-6.79703	0.07642546	OR14J1	olfactory receptor family 14 subfamily J member 1
8177698	0.8199276	0.716	0.3732957	-6.79703	0.07642546	OR14J1	olfactory receptor family 14 subfamily J member 1
8161249	0.8208472	0.717	-0.3716944	-6.79767	-0.066972	SLC25A51	solute carrier family 25 member 51
8014057	0.8214271	0.718	-0.3705194	-6.79813	-0.04321396	OMG	oligodendrocyte myelin glycoprotein
8162276	0.8237216	0.721	-0.3663239	-6.79977	-0.07355768	NFIL3	nuclear factor, interleukin 3 regulated
8156743	0.8238447	0.721	0.3658066	-6.79997	0.04863104	FOXE1	forkhead box E1
7966746	0.8248758	0.723	-0.3638449	-6.80073	-0.06932246	HRK	harakiri, BCL2 interacting protein
8081206	0.8253069	0.723	-0.3630189	-6.80105	-0.04553693	OR5K4	olfactory receptor family 5 subfamily K member 4
8159350	0.8267616	0.725	0.3599366	-6.80224	0.06405539	C9orf163	chromosome 9 open reading frame 163
8043433	0.8274051	0.726	-0.3588647	-6.80265	-0.10826714	IGKC	immunoglobulin kappa constant
7906069	0.828106	0.727	-0.3574145	-6.8032	-0.05660182	RXFP4	relaxin/insulin like family peptide receptor 4
7943047	0.828106	0.727	-0.35733	-6.80323	-0.04377275	UBTFL1	upstream binding transcription factor, RNA polymerase I-like 1
7950951	0.828106	0.727	-0.35733	-6.80323	-0.04377275	UBTFL1	upstream binding transcription factor, RNA polymerase I-like 1
8043581	0.828106	0.727	-0.35733	-6.80323	-0.04377275	UBTFL1	upstream binding transcription factor, RNA polymerase I-like 1
8053785	0.828106	0.727	-0.35733	-6.80323	-0.04377275	UBTFL1	upstream binding transcription factor, RNA polymerase I-like 1
8163485	0.828106	0.727	0.3572933	-6.80324	0.05750314	RNF183	ring finger protein 183
7918444	0.8290001	0.729	0.3555677	-6.8039	0.06647514	KCNA10	potassium voltage-gated channel subfamily A member 10
8070791	0.8316283	0.732	0.3503857	-6.80584	0.05232711	KRTAP12-2	keratin associated protein 12-2
8120983	0.8320512	0.733	0.3494659	-6.80618	0.04602082	HTR1E	5-hydroxytryptamine receptor 1E
8174972	0.8333527	0.735	-0.3468027	-6.80717	-0.20692593	DCAF12L1	DDB1 and CUL4 associated factor 12 like 1
7909441	0.8339061	0.736	0.3456575	-6.80759	0.07743596	G0S2	G0/G1 switch 2
7900454	0.83528	0.738	0.3432147	-6.80849	0.03986261	EXO5	exonuclease 5
8086341	0.8354379	0.738	-0.342879	-6.80861	-0.04649925	XIRP1	xin actin binding repeat containing 1
7943236	0.8363474	0.739	-0.3409828	-6.8093	-0.060536	FUT4	fucosyltransferase 4
8142971	0.8365311	0.74	-0.3405768	-6.80945	-0.0456	KLF14	Kruppel like factor 14
8168274	0.8371359	0.741	-0.3391916	-6.80995	-0.10935479	GJB1	gap junction protein beta 1
7915156	0.8381237	0.742	0.3373701	-6.8106	0.05631996	POU3F1	POU class 3 homeobox 1
7973016	0.8382744	0.742	-0.3370083	-6.81073	-0.04442946	OR4K1	olfactory receptor family 4 subfamily K member 1
7915347	0.838858	0.743	0.3361272	-6.81105	0.08613436	CITED4	Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 4
8086595	0.8389409	0.743	-0.3359198	-6.81112	-0.06234496	XCR1	X-C motif chemokine receptor 1
8026163	0.8397591	0.744	0.3344924	-6.81163	0.08002729	IER2	immediate early response 2
7938059	0.8411892	0.746	0.3319733	-6.81253	0.03212396	OR52N2	olfactory receptor family 52 subfamily N member 2
8011341	0.8413137	0.746	0.3316572	-6.81264	0.04492779	OR1E2	olfactory receptor family 1 subfamily E member 2
7905536	0.8414873	0.747	0.3309707	-6.81288	0.04857904	SPRR4	small proline rich protein 4
8062134	0.8422562	0.748	-0.3294228	-6.81342	-0.05081371	GDF5OS	growth differentiation factor 5 opposite strand
7939865	0.8433074	0.749	-0.3274683	-6.81411	-0.05198925	OR4B1	olfactory receptor family 4 subfamily B member 1
8033740	0.8443673	0.751	0.3254275	-6.81482	0.07352425	OR7D4	olfactory receptor family 7 subfamily D member 4
8117377	0.8449545	0.752	0.3240731	-6.81528	0.06718143	HIST1H1E	histone cluster 1, H1e
8112896	0.8465201	0.754	-0.320809	-6.81641	-0.04014632	ANKRD34B	ankyrin repeat domain 34B
7905544	0.8472097	0.755	-0.319637	-6.81681	-0.06398039	SPRR1A	small proline rich protein 1A
8108729	0.8475167	0.755	-0.3189873	-6.81703	-0.07861514	PCDHB11	protocadherin beta 11
7986969	0.8500846	0.759	0.3136895	-6.81881	0.03688329	NSMCE3	NSE3 homolog, SMC5-SMC6 complex component
7939871	0.8500846	0.759	-0.3136647	-6.81882	-0.03916207	OR4S1	olfactory receptor family 4 subfamily S member 1
7946280	0.8515621	0.761	-0.3112472	-6.81963	-0.07802575	OR6A2	olfactory receptor family 6 subfamily A member 2
7952404	0.8518253	0.761	-0.3107571	-6.81979	-0.03257471	OR8B8	olfactory receptor family 8 subfamily B member 8
8171917	0.8526397	0.763	0.3090073	-6.82037	0.056078	FTHL17	ferritin heavy chain like 17
8042515	0.8537166	0.765	-0.306089	-6.82132	-0.05223768	PCBP1	poly(rC) binding protein 1
7966046	0.8544028	0.766	-0.3047013	-6.82177	-0.05556946	MTERF2	mitochondrial transcription termination factor 2
8169711	0.8545769	0.766	-0.3043286	-6.8219	-0.18440618	GLUD2	glutamate dehydrogenase 2
8026388	0.8550417	0.767	-0.3033359	-6.82222	-0.04269025	OR7C2	olfactory receptor family 7 subfamily C member 2
8029914	0.8554833	0.768	0.302474	-6.8225	0.05454146	C5AR2	complement component 5a receptor 2
8094030	0.8569427	0.769	-0.2999734	-6.8233	-0.03835443	LOC389199	uncharacterized LOC389199
8001651	0.8577036	0.771	0.2984788	-6.82378	0.052442	ZNF319	zinc finger protein 319
7901309	0.8583913	0.772	0.2971291	-6.8242	0.04364796	FOXE3	forkhead box E3
8037723	0.8596117	0.773	-0.2947549	-6.82495	-0.05077296	IRF2BP1	interferon regulatory factor 2 binding protein 1
8029617	0.8600605	0.774	-0.2936238	-6.82531	-0.05552418	GEMIN7	gem nuclear organelle associated protein 7
7911267	0.8600823	0.774	0.2934936	-6.82535	0.03323221	OR2M3	olfactory receptor family 2 subfamily M member 3
8136967	0.8611861	0.776	0.2913281	-6.82602	0.04055832	OR2A5	olfactory receptor family 2 subfamily A member 5
8034901	0.8616139	0.777	0.2904645	-6.82629	0.0389635	OR7A17	olfactory receptor family 7 subfamily A member 17
8116579	0.8632631	0.779	-0.2874203	-6.82723	-0.04683046	FOXQ1	forkhead box Q1
8142136	0.8635729	0.78	0.2864239	-6.82754	0.05853754	CCDC71L	coiled-coil domain containing 71-like
7898533	0.8638468	0.78	-0.2859273	-6.82769	-0.03476211	KLHDC7A	kelch domain containing 7A
8029640	0.8640586	0.78	-0.2854165	-6.82784	-0.04520454	BLOC1S3	biogenesis of lysosomal organelles complex 1 subunit 3
7903355	0.8640586	0.78	-0.2853934	-6.82785	-0.04088614	GPR88	G protein-coupled receptor 88
8045224	0.8685805	0.787	-0.2766942	-6.83046	-0.03821382	AMER3	APC membrane recruitment protein 3
7977767	0.8692043	0.788	0.2754859	-6.83082	0.04586632	OR10G3	olfactory receptor family 10 subfamily G member 3
7941255	0.8692957	0.788	0.2750967	-6.83093	0.02984032	TIGD3	tigger transposable element derived 3
7946004	0.8698987	0.789	-0.2735334	-6.83139	-0.04055782	OR51S1	olfactory receptor family 51 subfamily S member 1
8147439	0.870513	0.79	0.2723699	-6.83173	0.07121682	PLEKHF2	pleckstrin homology and FYVE domain containing 2
8108558	0.870904	0.791	0.27149	-6.83198	0.06185511	SLC35A4	solute carrier family 35 member A4
8134452	0.8713734	0.792	0.2703493	-6.83231	0.03282604	BHLHA15	basic helix-loop-helix family member a15
8084832	0.8719678	0.792	0.2693577	-6.8326	0.03192571	PYDC2	pyrin domain containing 2
8167407	0.8741074	0.795	-0.2655706	-6.83368	-0.03436579	ERAS	ES cell expressed Ras
8006477	0.8771418	0.799	-0.2600874	-6.83522	-0.03924204	ZNF830	zinc finger protein 830
7967318	0.8773257	0.8	0.2595442	-6.83537	0.0445665	HCAR2	hydroxycarboxylic acid receptor 2
7905519	0.8773257	0.8	-0.2595147	-6.83538	-0.03781775	LCE1E	late cornified envelope 1E
7948157	0.8773283	0.8	0.2594435	-6.8354	0.03153571	OR9G4	olfactory receptor family 9 subfamily G member 4
7972291	0.8774417	0.8	-0.2592134	-6.83546	-0.03862379	SOX21	SRY-box 21
8043484	0.8790175	0.802	-0.2560306	-6.83634	-0.05538882	IGKC	immunoglobulin kappa constant
7945730	0.8794064	0.803	0.2550341	-6.83661	0.0382245	ASCL2	achaete-scute family bHLH transcription factor 2
7920980	0.8848542	0.81	-0.2459077	-6.83905	-0.02558493	VHLL	von Hippel-Lindau tumor suppressor like
7940112	0.8849217	0.81	0.2456343	-6.83913	0.07380007	OR9Q2	olfactory receptor family 9 subfamily Q member 2
7949796	0.8850399	0.81	-0.2453661	-6.8392	-0.03390068	GPR152	G protein-coupled receptor 152
7913858	0.8853677	0.811	-0.2445821	-6.8394	-0.07923789	PAQR7	progestin and adipoQ receptor family member 7
8007846	0.8857174	0.812	0.2439825	-6.83956	0.04327686	STH	saitohin
7963770	0.885752	0.812	-0.2438702	-6.83959	-0.04422939	GPR84	G protein-coupled receptor 84
7939930	0.8859557	0.812	0.2434827	-6.83969	0.03183289	OR4S2	olfactory receptor family 4 subfamily S member 2
8040374	0.8860716	0.812	0.2432122	-6.83976	0.11958432	FAM84A	family with sequence similarity 84 member A
8108688	0.8864424	0.813	-0.2425734	-6.83992	-0.08195357	PCDHB3	protocadherin beta 3
8078888	0.8868139	0.813	-0.2419853	-6.84008	-0.02819282	CCR8	C-C motif chemokine receptor 8
8149877	0.8873225	0.814	0.2409447	-6.84035	0.03210611	PNMA2	paraneoplastic Ma antigen 2
7912580	0.8877482	0.814	0.2400429	-6.84058	0.03470014	HNRNPCL2	heterogeneous nuclear ribonucleoprotein C-like 2
8157668	0.888068	0.815	-0.2395496	-6.8407	-0.03298811	OR1J2	olfactory receptor family 1 subfamily J member 2
8120880	0.8884942	0.815	0.2387511	-6.84091	0.04421936	TPBG	trophoblast glycoprotein
7946011	0.8888196	0.816	0.2381099	-6.84107	0.03230379	OR51G2	olfactory receptor family 51 subfamily G member 2
7945999	0.889435	0.817	-0.2370114	-6.84135	-0.02526864	OR51F1	olfactory receptor family 51 subfamily F member 1 (gene/pseudogene)
7905503	0.8899964	0.817	0.2360838	-6.84159	0.04871357	LCE2C	late cornified envelope 2C
8175206	0.8903279	0.818	0.2355409	-6.84172	0.02638786	USP26	ubiquitin specific peptidase 26
8161563	0.8908827	0.819	-0.2345472	-6.84197	-0.05500882	IGKC	immunoglobulin kappa constant
7946330	0.8913026	0.819	-0.2337944	-6.84216	-0.03607229	OR10A6	olfactory receptor family 10 subfamily A member 6 (gene/pseudogene)
7975702	0.8917222	0.82	-0.2327913	-6.84241	-0.04422371	VRTN	vertebrae development associated
8044844	0.8923508	0.821	-0.2315699	-6.84271	-0.0826355	TMEM177	transmembrane protein 177
7910369	0.8924623	0.821	-0.2313993	-6.84276	-0.02883929	HIST3H2BB	histone cluster 3, H2bb
8082905	0.892625	0.821	0.2309193	-6.84288	0.05095336	SLC35G2	solute carrier family 35 member G2
7937946	0.8930172	0.822	0.2299973	-6.8431	0.02851339	OR52I2	olfactory receptor family 52 subfamily I member 2
7948167	0.8930322	0.822	-0.2297106	-6.84317	-0.10586832	APLNR	apelin receptor
8004024	0.8931969	0.823	0.2294126	-6.84325	0.03208786	GP1BA	glycoprotein Ib platelet alpha subunit
