ID	Seqname	Position	Strand	Condition	ConditionNum	GeneName	GeneBiotype	Region	RBPNum	miRNANum	SplicingSiteNum	SNPNum	CellLine	CellLineNum	Technique	TechniqueNum	Quantification
m6A_hg38_157945	chr16	30443860	-	GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;A549;Ctrl	2	SEPHS2	protein_coding	3'UTR/Exon	16	5	0	0	CD8T;A549	2	m6A-CLIP-seq	1	1
m6A_hg38_157946	chr16	30443872	-	GSE161304;miCLIP;Homo_sapiens;LNCaP;Ctrl|GSE161304;miCLIP;Homo_sapiens;RWPE;Ctrl	2	SEPHS2	protein_coding	3'UTR/Exon	4	4	0	0	LNCaP;RWPE	2	miCLIP 	1	1
m6A_hg38_157947	chr16	30443874	-	GSE63753;miCLIP;Homo_sapiens;HEK293;Ctrl|GSE73405;miCLIP;Homo_sapiens;HepG2;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;A549;Ctrl|GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d6	8	SEPHS2	protein_coding	3'UTR/Exon	4	4	0	0	HEK293 ;HepG2;CD8T;A549;HEK293T;HEK293E;HSPC	7	miCLIP ;m6A-CLIP-seq;m6A-SAC-seq	3	1
m6A_hg38_157949	chr16	30443973	-	GSE161304;miCLIP;Homo_sapiens;LNCaP;Ctrl|GSE161304;miCLIP;Homo_sapiens;RWPE;Ctrl	2	SEPHS2	protein_coding	3'UTR/Exon	11	4	0	0	LNCaP;RWPE	2	miCLIP 	1	1
m6A_hg38_157950	chr16	30443976	-	GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE162357;m6A-SAC-seq;Homo_sapiens;HepG2;Ctrl	4	SEPHS2	protein_coding	3'UTR/Exon	11	4	0	0	CD8T;HEK293T;HEK293E;HepG2	4	m6A-CLIP-seq;miCLIP ;m6A-SAC-seq	3	1
m6A_hg38_157954	chr16	30444188	-	GSE98623;miCLIP;Homo_sapiens;MOLM13;Ctrl|GSE86336;m6A-CLIP-seq;Homo_sapiens;HeLa;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;A549;Ctrl|GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d6|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d9	10	SEPHS2	protein_coding	3'UTR/Exon	9	0	0	0	MOLM13;HeLa;CD8T;A549;HEK293T;HEK293E;HSPC	7	miCLIP ;m6A-CLIP-seq;miCLIP2;m6A-SAC-seq	4	1
m6A_hg38_157955	chr16	30444195	-	GSE161304;miCLIP;Homo_sapiens;LNCaP;Ctrl|GSE161304;miCLIP;Homo_sapiens;RWPE;Ctrl	2	SEPHS2	protein_coding	3'UTR/Exon	11	0	0	0	LNCaP;RWPE	2	miCLIP 	1	1
m6A_hg38_157956	chr16	30444197	-	GSE125240;m6A-REF-seq;Homo_sapiens;HEK293;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin|GSE151028;m6A-REF-seq;Homo_sapiens;HEK293T;Ctrl	6	SEPHS2	protein_coding	3'UTR/Exon	10	0	0	0	HEK293 ;CD8T;HEK293T;HEK293E	4	m6A-REF-seq;m6A-CLIP-seq;miCLIP 	3	1
m6A_hg38_157961	chr16	30444356	-	GSE98623;miCLIP;Homo_sapiens;MOLM13;Ctrl|GSE63753;miCLIP;Homo_sapiens;HEK293;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin|GSE162357;m6A-SAC-seq;Homo_sapiens;HeLa;Ctrl|GSE162357;m6A-SAC-seq;Homo_sapiens;HEK293;ribo|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d0|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d3|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d6|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d9	12	SEPHS2	protein_coding	3'UTR/Exon	18	0	0	0	MOLM13;HEK293 ;CD8T;HEK293T;HEK293E;HeLa;HSPC	7	miCLIP ;m6A-CLIP-seq;miCLIP2;m6A-SAC-seq	4	1
m6A_hg38_157962	chr16	30444369	-	GSE161304;miCLIP;Homo_sapiens;LNCaP;Ctrl|GSE161304;miCLIP;Homo_sapiens;RWPE;Ctrl	2	SEPHS2	protein_coding	3'UTR/Exon	17	0	0	0	LNCaP;RWPE	2	miCLIP 	1	1
m6A_hg38_157963	chr16	30444371	-	GSE125240;m6A-REF-seq;Homo_sapiens;Kidney;Ctrl|GSE86336;m6A-CLIP-seq;Homo_sapiens;HeLa;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin|GSE151028;m6A-REF-seq;Homo_sapiens;HEK293T;Ctrl	7	SEPHS2	protein_coding	3'UTR/Exon	15	0	0	0	Kidney;HeLa;CD8T;HEK293T;HEK293E	5	m6A-REF-seq;m6A-CLIP-seq;miCLIP 	3	1
m6A_hg38_157964	chr16	30444413	-	GSE161304;miCLIP;Homo_sapiens;LNCaP;Ctrl|GSE161304;miCLIP;Homo_sapiens;RWPE;Ctrl	2	SEPHS2	protein_coding	Exon	9	0	0	0	LNCaP;RWPE	2	miCLIP 	1	1
m6A_hg38_157965	chr16	30444415	-	GSE125240;m6A-REF-seq;Homo_sapiens;Kidney;Ctrl|GSE125240;m6A-REF-seq;Homo_sapiens;Liver;Ctrl|GSE98623;miCLIP;Homo_sapiens;MOLM13;Ctrl|GSE63753;miCLIP;Homo_sapiens;HEK293;Ctrl|GSE86336;m6A-CLIP-seq;Homo_sapiens;HeLa;Ctrl|GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin|GSE162357;m6A-SAC-seq;Homo_sapiens;HeLa;Ctrl|GSE162357;m6A-SAC-seq;Homo_sapiens;HEK293;Ctrl|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d0|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d3|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d6|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d9	15	SEPHS2	protein_coding	Exon	8	0	0	0	Kidney;Liver;MOLM13;HEK293 ;HeLa;HEK293T;HEK293E;HSPC	8	m6A-REF-seq;miCLIP ;m6A-CLIP-seq;miCLIP2;m6A-SAC-seq	5	1
m6A_hg38_157966	chr16	30444475	-	GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d0|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d9	4	SEPHS2	protein_coding	Exon	8	0	0	0	HEK293E;HSPC	2	miCLIP ;m6A-SAC-seq	2	1
m6A_hg38_157968	chr16	30444583	-	GSE161304;miCLIP;Homo_sapiens;LNCaP;Ctrl|GSE161304;miCLIP;Homo_sapiens;RWPE;Ctrl	2	SEPHS2	protein_coding	Exon	2	0	0	0	LNCaP;RWPE	2	miCLIP 	1	1
m6A_hg38_157969	chr16	30444585	-	GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d3	3	SEPHS2	protein_coding	Exon	2	0	0	0	HEK293E;HSPC	2	miCLIP ;m6A-SAC-seq	2	1
m6A_hg38_157970	chr16	30444620	-	GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	3	SEPHS2	protein_coding	Exon	14	0	0	0	HEK293T;HEK293E	2	miCLIP 	1	1
m6A_hg38_157972	chr16	30444654	-	GSE63753;miCLIP;Homo_sapiens;HEK293;sysy_antinbody|GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl	2	SEPHS2	protein_coding	Exon	10	0	0	0	HEK293 ;HEK293T	2	miCLIP ;miCLIP2	2	1
m6A_hg38_157973	chr16	30444735	-	GSE86336;m6A-CLIP-seq;Homo_sapiens;HeLa;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	3	SEPHS2	protein_coding	Exon	9	0	0	0	HeLa;HEK293E	2	m6A-CLIP-seq;miCLIP 	2	1
m6A_hg38_157974	chr16	30444745	-	GSE98623;miCLIP;Homo_sapiens;MOLM13;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE134103;miCLIP;Homo_sapiens;HeLa;mRNA|GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	7	SEPHS2	protein_coding	Exon	10	0	0	0	MOLM13;CD8T;HEK293T;HeLa;HEK293E	5	miCLIP ;m6A-CLIP-seq;miCLIP2	3	1
m6A_hg38_157975	chr16	30444754	-	GSE128699;miCLIP;Homo_sapiens;HCT116;METTL5_KO|GSE161304;miCLIP;Homo_sapiens;LNCaP;Ctrl|GSE161304;miCLIP;Homo_sapiens;RWPE;Ctrl	3	SEPHS2	protein_coding	Exon	15	0	0	0	HCT116;LNCaP;RWPE	3	miCLIP 	1	1
m6A_hg38_157976	chr16	30444756	-	GSE125240;m6A-REF-seq;Homo_sapiens;Kidney;Ctrl|GSE125240;m6A-REF-seq;Homo_sapiens;Liver;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE134103;miCLIP;Homo_sapiens;HeLa;mRNA|GSE134103;miCLIP;Homo_sapiens;HeLa;ribominuse|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin|GSE151028;m6A-REF-seq;Homo_sapiens;HEK293T;Ctrl|GSE162357;m6A-SAC-seq;Homo_sapiens;HEK293;Ctrl|GSE162357;m6A-SAC-seq;Homo_sapiens;HepG2;Ctrl|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d3	12	SEPHS2	protein_coding	Exon	15	0	0	0	Kidney;Liver;CD8T;HEK293T;HeLa;HEK293E;HEK293 ;HepG2;HSPC	9	m6A-REF-seq;m6A-CLIP-seq;miCLIP ;m6A-SAC-seq	4	1
m6A_hg38_157977	chr16	30444776	-	GSE125240;m6A-REF-seq;Homo_sapiens;Kidney;Ctrl|GSE125240;m6A-REF-seq;Homo_sapiens;Liver;Ctrl	2	SEPHS2	protein_coding	Exon	9	0	0	0	Kidney;Liver	2	m6A-REF-seq	1	1
m6A_hg38_157979	chr16	30444806	-	GSE63753;miCLIP;Homo_sapiens;HEK293;Ctrl|GSE161304;miCLIP;Homo_sapiens;LNCaP;Ctrl|GSE161304;miCLIP;Homo_sapiens;RWPE;Ctrl	3	SEPHS2	protein_coding	Exon	8	0	0	0	HEK293 ;LNCaP;RWPE	3	miCLIP 	1	1
m6A_hg38_157980	chr16	30444827	-	GSE98623;miCLIP;Homo_sapiens;MOLM13;Ctrl|GSE63753;miCLIP;Homo_sapiens;HEK293;sysy_antinbody|GSE86336;m6A-CLIP-seq;Homo_sapiens;HeLa;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;A549;Ctrl|GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE147440;meCLIP;Homo_sapiens;MCF7;Ctrl|GSE147440;meCLIP;Homo_sapiens;MDAMB231;Ctrl|GSE147440;meCLIP;Homo_sapiens;HEK293;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	11	SEPHS2	protein_coding	Exon	11	0	0	0	MOLM13;HEK293 ;HeLa;CD8T;A549;HEK293T;MCF7;MDAMB231;HEK293E	9	miCLIP ;m6A-CLIP-seq;meCLIP	3	1
m6A_hg38_157981	chr16	30444832	-	GSE125240;m6A-REF-seq;Homo_sapiens;Liver;Ctrl|GSE98623;miCLIP;Homo_sapiens;MOLM13;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl	3	SEPHS2	protein_coding	Exon	9	0	0	0	Liver;MOLM13;CD8T	3	m6A-REF-seq;miCLIP ;m6A-CLIP-seq	3	1
m6A_hg38_157983	chr16	30444962	-	GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin	2	SEPHS2	protein_coding	Exon	12	0	0	0	HEK293T;HEK293E	2	miCLIP 	1	1
m6A_hg38_157984	chr16	30445007	-	GSE161304;miCLIP;Homo_sapiens;LNCaP;Ctrl|GSE161304;miCLIP;Homo_sapiens;RWPE;Ctrl	2	SEPHS2	protein_coding	Exon	10	0	0	0	LNCaP;RWPE	2	miCLIP 	1	1
m6A_hg38_157985	chr16	30445009	-	GSE86336;m6A-CLIP-seq;Homo_sapiens;HeLa;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d0|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d3|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d6	8	SEPHS2	protein_coding	Exon	10	0	0	0	HeLa;CD8T;HEK293T;HEK293E;HSPC	5	m6A-CLIP-seq;miCLIP ;m6A-SAC-seq	3	1
m6A_hg38_157986	chr16	30445032	-	GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;A549;Ctrl	2	SEPHS2	protein_coding	Exon	12	0	0	0	CD8T;A549	2	m6A-CLIP-seq	1	1
m6A_hg38_157988	chr16	30445087	-	GSE161304;miCLIP;Homo_sapiens;LNCaP;Ctrl|GSE161304;miCLIP;Homo_sapiens;RWPE;Ctrl	2	SEPHS2	protein_coding	Exon	16	0	0	0	LNCaP;RWPE	2	miCLIP 	1	1
m6A_hg38_157989	chr16	30445097	-	GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d0	3	SEPHS2	protein_coding	Exon	15	0	0	0	HEK293E;HSPC	2	miCLIP ;m6A-SAC-seq	2	1
m6A_hg38_157992	chr16	30445216	-	GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin	2	SEPHS2	protein_coding	Exon	11	0	0	0	HEK293T;HEK293E	2	miCLIP 	1	1
m6A_hg38_157993	chr16	30445246	-	GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d3	2	SEPHS2	protein_coding	Exon	13	0	0	0	HEK293E;HSPC	2	miCLIP ;m6A-SAC-seq	2	1
m6A_hg38_157994	chr16	30445315	-	GSE98623;miCLIP;Homo_sapiens;MOLM13;Ctrl|GSE63753;miCLIP;Homo_sapiens;HEK293;sysy_antinbody|GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin|GSE162357;m6A-SAC-seq;Homo_sapiens;HEK293;Ctrl|GSE162357;m6A-SAC-seq;Homo_sapiens;HEK293;ribo|GSE162357;m6A-SAC-seq;Homo_sapiens;HepG2;Ctrl|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d0|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d3	11	SEPHS2	protein_coding	Exon	9	0	0	0	MOLM13;HEK293 ;HEK293T;HEK293E;HepG2;HSPC	6	miCLIP ;miCLIP2;m6A-SAC-seq	3	1
m6A_hg38_157995	chr16	30445322	-	GSE162357;m6A-SAC-seq;Homo_sapiens;HEK293;ribo|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d9	2	SEPHS2	protein_coding	Exon	9	0	0	0	HEK293 ;HSPC	2	m6A-SAC-seq	1	1
m6A_hg38_157996	chr16	30445369	-	GSE63753;miCLIP;Homo_sapiens;HEK293;Ctrl|GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin|GSE162357;m6A-SAC-seq;Homo_sapiens;HeLa;Ctrl|GSE162357;m6A-SAC-seq;Homo_sapiens;HEK293;ribo	7	SEPHS2	protein_coding	Exon	14	0	1	0	HEK293 ;HEK293T;HEK293E;HeLa	4	miCLIP ;miCLIP2;m6A-SAC-seq	3	1
m6A_hg38_157997	chr16	30445489	-	GSE63753;miCLIP;Homo_sapiens;HEK293;Ctrl|GSE147440;meCLIP;Homo_sapiens;MDAMB231;Ctrl|GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl	3	SEPHS2	protein_coding	Exon	6	0	0	0	HEK293 ;MDAMB231;HEK293T	3	miCLIP ;meCLIP;miCLIP2	3	1
m6A_hg38_157998	chr16	30445503	-	GSE147440;meCLIP;Homo_sapiens;MDAMB231;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	3	SEPHS2	protein_coding	Exon	7	0	0	0	MDAMB231;HEK293E	2	meCLIP;miCLIP 	2	1
m6A_hg38_157999	chr16	30445627	-	GSE63753;miCLIP;Homo_sapiens;HEK293;sysy_antinbody|GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE124509;m6ACE;Homo_sapiens;HEK293T;sysy202111|GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	6	SEPHS2	protein_coding	Exon	8	0	0	0	HEK293 ;HEK293T;HEK293E	3	miCLIP ;m6ACE;miCLIP2	3	1
m6A_hg38_158000	chr16	30445649	-	GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d3|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d6|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d9	6	SEPHS2	protein_coding	Exon	6	0	0	0	HEK293T;HEK293E;HSPC	3	miCLIP2;miCLIP ;m6A-SAC-seq	3	1
m6A_hg38_159289	chr16	57994923	-	GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin|GSE162357;m6A-SAC-seq;Homo_sapiens;HeLa;Ctrl	3	ZNF319	protein_coding	3'UTR/Exon	1	0	0	0	HEK293E;HeLa	2	miCLIP ;m6A-SAC-seq	2	1
m6A_hg38_159292	chr16	57996393	-	GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	2	ZNF319	protein_coding	3'UTR/Exon	2	0	0	0	HEK293T;HEK293E	2	miCLIP2;miCLIP 	2	1
m6A_hg38_159294	chr16	57996517	-	GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	3	ZNF319	protein_coding	Exon	2	0	0	0	HEK293T;HEK293E	2	miCLIP2;miCLIP 	2	1
m6A_hg38_159295	chr16	57996797	-	GSE54365;m6A-seq with improved protocol;Homo_sapiens;A549;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin	2	ZNF319	protein_coding	Exon	0	0	0	0	A549;HEK293E	2	m6A-seq with improved protocol;miCLIP 	2	1
m6A_hg38_159299	chr16	57997280	-	GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin	2	ZNF319	protein_coding	Exon	0	0	0	0	HEK293T;HEK293E	2	miCLIP2;miCLIP 	2	1
m6A_hg38_159712	chr16	67149746	-	GSE54365;m6A-seq with improved protocol;Homo_sapiens;A549;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin	2	B3GNT9	protein_coding	Exon	0	0	0	0	A549;HEK293E	2	m6A-seq with improved protocol;miCLIP 	2	1
m6A_hg38_159713	chr16	67149878	-	GSE73405;miCLIP;Homo_sapiens;HepG2;Heat_shock|GSE54921;PA-m6A-seq;Homo_sapiens;HeLa;Ctrl	2	B3GNT9	protein_coding	Exon	2	0	0	0	HepG2;HeLa	2	miCLIP ;PA-m6A-seq	2	1
m6A_hg38_159714	chr16	67149914	-	GSE54921;PA-m6A-seq;Homo_sapiens;HeLa;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin	2	B3GNT9	protein_coding	Exon	2	0	0	0	HeLa;HEK293E	2	PA-m6A-seq;miCLIP 	2	1
m6A_hg38_159985	chr16	68021444	-	GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE162357;m6A-SAC-seq;Homo_sapiens;HeLa;Ctrl|GSE162357;m6A-SAC-seq;Homo_sapiens;HEK293;Ctrl	5	DDX28	protein_coding	3'UTR/Exon	4	2	0	0	CD8T;HEK293T;HeLa;HEK293 	4	m6A-CLIP-seq;miCLIP ;miCLIP2;m6A-SAC-seq	4	1
m6A_hg38_159986	chr16	68021455	-	GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;A549;Ctrl|GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin	4	DDX28	protein_coding	3'UTR/Exon	2	1	0	0	CD8T;A549;HEK293T;HEK293E	4	m6A-CLIP-seq;miCLIP2;miCLIP 	3	1
m6A_hg38_159991	chr16	68021818	-	GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE54365;m6A-seq with improved protocol;Homo_sapiens;A549;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE162357;m6A-SAC-seq;Homo_sapiens;HepG2;Ctrl|GSE162357;m6A-SAC-seq;Homo_sapiens;HSPC;ribo-d0	6	DDX28	protein_coding	Exon	3	0	0	0	CD8T;HEK293T;A549;HEK293E;HepG2;HSPC	6	m6A-CLIP-seq;miCLIP ;m6A-seq with improved protocol;m6A-SAC-seq	4	1
m6A_hg38_159992	chr16	68021839	-	GSE63753;miCLIP;Homo_sapiens;HEK293;Ctrl|GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE54921;PA-m6A-seq;Homo_sapiens;HeLa;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	5	DDX28	protein_coding	Exon	3	0	0	0	HEK293 ;HEK293T;HeLa;HEK293E	4	miCLIP ;PA-m6A-seq	2	1
m6A_hg38_159993	chr16	68021857	-	GSE122961;MAZTER-seq;Homo_sapiens;HEK293T;AlKBH5 OE|GSE134103;miCLIP;Homo_sapiens;HeLa;mRNA|GSE134103;miCLIP;Homo_sapiens;HeLa;ribominuse	3	DDX28	protein_coding	Exon	3	0	0	0	HEK293T;HeLa	2	MAZTER-seq;miCLIP 	2	1
m6A_hg38_159994	chr16	68021971	-	GSE98623;miCLIP;Homo_sapiens;MOLM13;Ctrl|GSE63753;miCLIP;Homo_sapiens;HEK293;sysy_antinbody|GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE122948;miCLIP;Homo_sapiens;HEK293T;Ctrl|GSE124509;m6ACE;Homo_sapiens;HEK293T;Ctrl|GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;torin	7	DDX28	protein_coding	Exon	1	0	0	0	MOLM13;HEK293 ;CD8T;HEK293T;HEK293E	5	miCLIP ;m6A-CLIP-seq;m6ACE;miCLIP2	4	1
m6A_hg38_159995	chr16	68022008	-	GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl|GSE152633;miCLIP;Homo_sapiens;HEK293E;insulin	3	DDX28	protein_coding	Exon	1	0	0	0	CD8T;HEK293T;HEK293E	3	m6A-CLIP-seq;miCLIP2;miCLIP 	3	1
m6A_hg38_159996	chr16	68022023	-	GSE98623;miCLIP;Homo_sapiens;MOLM13;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;CD8T;Ctrl|GSE71154;m6A-CLIP-seq;Homo_sapiens;A549;Ctrl|GSE163491;miCLIP2;Homo_sapiens;HEK293T;Ctrl	4	DDX28	protein_coding	Exon	1	0	0	0	MOLM13;CD8T;A549;HEK293T	4	miCLIP ;m6A-CLIP-seq;miCLIP2	3	1
